Year,RCDTS,Enrollment ,PBE,PME
2013-2014,020610010262002,202,1,0
2013-2014,020610010262001,177,0,0
2013-2014,020610010260001,612,2,1
2013-2014,020610010261001,303,2,0
2013-2014,020610010262003,542,3,1
2013-2014,020610010262006,163,0,1
2013-2014,070161620022001,474,1,0
2013-2014,070161620022009,464,6,1
2013-2014,070161620022003,421,0,0
2013-2014,070161620022005,404,2,0
2013-2014,070161620021004,631,3,0
2013-2014,070161620022010,247,2,0
2013-2014,070161620022008,393,3,0
2013-2014,110150020262015,747,1,0
2013-2014,110150020260001,1077,2,1
2013-2014,110150020261003,801,1,1
2013-2014,110150020263010,99,0,0
2013-2014,110150020262016,785,4,0
2013-2014,060160890022002,425,2,1
2013-2014,060160890022003,385,3,0
2013-2014,060160890022004,373,0,0
2013-2014,060160890022001,574,0,0
2013-2014,060160890022005,297,0,0
2013-2014,060160890022006,704,0,1
2013-2014,060160890022007,946,0,0
2013-2014,060160890022008,328,0,0
2013-2014,060160890022010,974,4,0
2013-2014,060160890022012,320,0,0
2013-2014,24032002C022001,169,4,1
2013-2014,24032002C021002,165,6,0
2013-2014,440630150041008,443,3,0
2013-2014,440630150042001,514,3,0
2013-2014,440630150042002,493,6,1
2013-2014,440630150042003,253,5,0
2013-2014,440630150041006,816,11,0
2013-2014,440630150041007,756,3,0
2013-2014,440630150042005,764,6,0
2013-2014,440630150042004,646,8,0
2013-2014,440631560160002,803,5,0
2013-2014,440631560160001,1533,7,0
2013-2014,170640050262019,587,8,0
2013-2014,170640050263001,118,1,1
2013-2014,170640050262004,135,1,0
2013-2014,170640050262003,554,1,0
2013-2014,170640050261002,726,2,0
2013-2014,170640050262008,539,10,0
2013-2014,170640050261005,757,2,0
2013-2014,170640050262005,271,0,0
2013-2014,170640050262017,383,2,1
2013-2014,170640050262007,264,9,0
2013-2014,170640050262018,661,2,0
2013-2014,170640050262009,277,1,0
2013-2014,170640050261004,899,9,1
2013-2014,170640050260001,1992,8,0
2013-2014,170640050260002,1580,7,2
2013-2014,170640050262012,686,3,1
2013-2014,170640050262010,441,7,0
2013-2014,170640050262013,306,5,0
2013-2014,170640050261003,732,6,2
2013-2014,170640050262015,426,5,0
2013-2014,170640050262016,562,6,0
2013-2014,170640050262002,487,5,1
2013-2014,170640050262014,173,0,0
2013-2014,17064005026001C,47,0,0
2013-2014,190220110022001,222,0,0
2013-2014,190220110021003,233,0,0
2013-2014,190220110022002,201,0,1
2013-2014,350502890042003,250,1,1
2013-2014,350502890042002,385,3,0
2013-2014,350502890041002,626,7,0
2013-2014,350502800170001,634,1,0
2013-2014,270664040262001,380,6,2
2013-2014,270664040260001,410,5,0
2013-2014,270664040262003,188,9,0
2013-2014,270664040261001,207,2,0
2013-2014,270664040262002,207,4,0
2013-2014,460690110262003,129,1,0
2013-2014,460690110260001,63,0,0
2013-2014,460690110261001,47,0,0
2013-2014,020771010262005,364,3,0
2013-2014,020771010260001,211,3,0
2013-2014,390550150260001,338,1,0
2013-2014,390550150262001,265,0,0
2013-2014,390550150261001,222,0,0
2013-2014,390550150262002,261,1,0
2013-2014,470712230262002,389,3,0
2013-2014,470712230261001,448,4,0
2013-2014,470712230262004,452,3,1
2013-2014,470712230260003,596,5,0
2013-2014,431020010042001,868,17,0
2013-2014,430590070262001,323,0,0
2013-2014,430590070260001,205,0,0
2013-2014,430590070261001,201,0,0
2013-2014,070161430022001,754,4,0
2013-2014,070161430022002,634,5,0
2013-2014,070161430022005,110,0,0
2013-2014,070161430022004,384,1,0
2013-2014,380601910260001,313,0,0
2013-2014,380601910261003,231,0,0
2013-2014,380601910262003,428,1,0
2013-2014,320382800042001,472,2,0
2013-2014,320382330170001,183,0,0
2013-2014,340490240042001,838,12,2
2013-2014,340490240042002,557,3,0
2013-2014,350502100042001,211,4,0
2013-2014,500821600042001,542,2,0
2013-2014,500821600042002,259,3,0
2013-2014,240322010042004,519,6,1
2013-2014,240322010042005,487,11,1
2013-2014,240322010042001,480,9,0
2013-2014,240322010042002,913,12,2
2013-2014,240322010041002,881,10,0
2013-2014,240322010042006,427,15,0
2013-2014,240322010042003,470,7,1
2013-2014,240321110160001,2574,17,0
2013-2014,560991590022002,649,8,0
2013-2014,560991590022004,368,3,0
2013-2014,560991590021001,637,9,0
2013-2014,490810400222011,271,0,1
2013-2014,490810400222019,300,1,0
2013-2014,490810400222007,288,3,0
2013-2014,490810400222010,173,0,0
2013-2014,490810400222012,292,3,8
2013-2014,490810400222022,280,0,0
2013-2014,490810400222014,106,0,0
2013-2014,490810400222026,316,5,1
2013-2014,490810400223025,247,3,0
2013-2014,490810400221003,766,2,0
2013-2014,490810400222016,388,0,1
2013-2014,490810400222017,384,3,0
2013-2014,490810400220001,2127,0,0
2013-2014,490810400222021,264,8,0
2013-2014,490810400222023,274,0,2
2013-2014,490810400221004,859,3,4
2013-2014,320460010262004,348,0,0
2013-2014,320460010260003,383,1,0
2013-2014,320460010261002,356,2,0
2013-2014,320460010262001,70,1,0
2013-2014,270942380262005,347,2,0
2013-2014,270942380262001,251,1,0
2013-2014,270942380262002,391,0,0
2013-2014,270942380260001,530,0,0
2013-2014,270942380261001,240,1,0
2013-2014,480720700022001,313,2,0
2013-2014,390740250262002,260,8,0
2013-2014,390740250260001,534,6,0
2013-2014,390740250261002,380,2,0
2013-2014,390740250262006,257,0,1
2013-2014,390740250262005,202,0,0
2013-2014,550981450042001,309,5,0
2013-2014,240321010160001,977,7,0
2013-2014,240320540021006,371,1,0
2013-2014,240320540022004,839,9,1
2013-2014,550980060260001,334,5,0
2013-2014,550980060261001,222,0,0
2013-2014,550980060262002,306,4,1
2013-2014,550980060262003,243,4,0
2013-2014,100110010262001,187,0,0
2013-2014,100110010260002,94,0,0
2013-2014,100110010261001,46,0,0
2013-2014,530907090262001,371,4,0
2013-2014,530907090262002,339,2,3
2013-2014,530907090262004,335,6,0
2013-2014,530907090262003,464,0,7
2013-2014,530907090260006,919,7,1
2013-2014,530907090261005,421,7,0
2013-2014,050160700022003,862,1,2
2013-2014,400560050262001,370,0,0
2013-2014,400560050260001,171,0,0
2013-2014,050160570022002,440,3,2
2013-2014,050160570021004,754,2,1
2013-2014,050160570022005,474,6,0
2013-2014,050160570022008,547,8,1
2013-2014,250410800023002,305,1,0
2013-2014,250410800022002,260,4,0
2013-2014,250410800022008,683,5,0
2013-2014,250410800021001,461,2,0
2013-2014,380540230262002,341,0,0
2013-2014,380540230260001,171,2,0
2013-2014,250412010170001,1289,2,0
2013-2014,390550030262004,384,1,1
2013-2014,390550030262005,358,1,0
2013-2014,390550030260001,708,1,0
2013-2014,390550030262006,577,0,0
2013-2014,390550030261001,381,1,0
2013-2014,030030010262001,242,0,0
2013-2014,030030010261001,80,0,0
2013-2014,030030010260001,117,1,0
2013-2014,340491200130001,2075,9,0
2013-2014,340490750021004,611,1,0
2013-2014,340490750022003,508,3,0
2013-2014,340490750022005,526,7,0
2013-2014,300391860262009,436,5,0
2013-2014,300391860262010,513,4,0
2013-2014,300391860263001,16,0,0
2013-2014,300391860260001,544,4,0
2013-2014,300391860261002,486,5,0
2013-2014,530901020021003,221,2,0
2013-2014,530901020022002,259,2,0
2013-2014,530901020022001,206,0,0
2013-2014,190222030263001,370,8,0
2013-2014,190222030262012,598,6,0
2013-2014,190222030262002,278,1,1
2013-2014,190222030262003,633,13,2
2013-2014,190222030262004,595,19,0
2013-2014,190222030261010,879,7,0
2013-2014,190222030261013,950,6,2
2013-2014,190222030262018,422,1,1
2013-2014,190222030261009,886,5,0
2013-2014,190222030261012,733,9,1
2013-2014,190222030262008,399,4,0
2013-2014,190222030262017,415,3,0
2013-2014,190222030262005,622,3,1
2013-2014,190222030262006,282,5,0
2013-2014,190222030260001,2941,13,2
2013-2014,190222030260013,3047,20,2
2013-2014,190222030262007,529,20,0
2013-2014,190222030262015,501,1,0
2013-2014,190222030262016,538,11,0
2013-2014,190222030262014,464,4,0
2013-2014,190222030262013,531,8,0
2013-2014,190222030261011,619,4,0
2013-2014,130950490042002,552,7,0
2013-2014,130950990160001,416,3,0
2013-2014,260343250261001,138,3,0
2013-2014,110180030262002,194,0,3
2013-2014,110180030262005,255,2,0
2013-2014,110180030260001,235,0,0
2013-2014,24032024C042001,86,1,0
2013-2014,500820600262001,228,1,0
2013-2014,500820600260003,164,0,0
2013-2014,500820600261001,132,0,0
2013-2014,510840160262001,456,0,0
2013-2014,510840160260001,224,0,0
2013-2014,510840160261001,201,0,0
2013-2014,200960060042001,194,1,0
2013-2014,560991220021005,618,0,0
2013-2014,560991220022010,354,2,0
2013-2014,560991220022008,413,0,0
2013-2014,560991220022011,108,2,0
2013-2014,560991220022002,440,11,0
2013-2014,560991220021006,682,3,0
2013-2014,560991220022004,459,14,0
2013-2014,560991220022005,481,5,1
2013-2014,560991220022013,528,5,4
2013-2014,560991220022016,464,4,0
2013-2014,560991220022015,414,9,0
2013-2014,560991220022014,480,9,1
2013-2014,020440320032003,241,0,0
2013-2014,050162030170002,1043,3,1
2013-2014,050162030170001,3165,18,4
2013-2014,240470660041001,96,1,0
2013-2014,240470660042001,139,2,0
2013-2014,240470180160001,186,3,0
2013-2014,050160710022001,492,1,1
2013-2014,050162190170002,2199,8,1
2013-2014,050162190170003,2646,5,3
2013-2014,440630020031001,510,15,0
2013-2014,440630020032001,426,7,1
2013-2014,440630020032002,331,8,3
2013-2014,100680220260001,328,0,0
2013-2014,100680220262003,336,0,0
2013-2014,060160800022001,579,3,0
2013-2014,060160800022002,485,1,0
2013-2014,200970030262003,138,0,0
2013-2014,200970030262002,420,1,0
2013-2014,200970030260001,220,0,0
2013-2014,040042000262001,195,2,0
2013-2014,040042000262002,144,3,0
2013-2014,040042000260003,526,7,0
2013-2014,040042000261001,265,1,0
2013-2014,040042000262005,241,2,0
2013-2014,040042000262004,294,2,0
2013-2014,340491870262008,366,0,0
2013-2014,340491870262002,309,1,0
2013-2014,340491870262003,281,0,0
2013-2014,34049187026202C,354,1,1
2013-2014,340491870261003,660,0,0
2013-2014,340491870260001,857,0,0
2013-2014,340491870262009,406,0,0
2013-2014,340491870262006,408,0,0
2013-2014,120130250260001,203,1,0
2013-2014,120130250262004,496,3,0
2013-2014,400310030260001,419,0,0
2013-2014,400310030262002,544,1,0
2013-2014,400560340262001,323,0,0
2013-2014,400560340260001,421,1,0
2013-2014,400560340261001,339,4,0
2013-2014,400560340262002,446,7,0
2013-2014,070161170022002,464,4,0
2013-2014,070161170022005,460,4,1
2013-2014,070161170022003,665,5,1
2013-2014,070161170021001,986,2,2
2013-2014,070161170022004,632,5,0
2013-2014,340491120022002,309,7,0
2013-2014,340491120021002,624,1,0
2013-2014,340491120022001,374,0,0
2013-2014,340491120023001,171,0,0
2013-2014,340491120022003,396,12,0
2013-2014,340491120022009,245,0,0
2013-2014,340491120021001,487,7,0
2013-2014,340491120022007,525,0,0
2013-2014,340491120022004,298,7,0
2013-2014,340491120022006,295,0,0
2013-2014,340491120022005,331,0,0
2013-2014,340491120022008,326,1,0
2013-2014,130141860022001,122,0,0
2013-2014,200962000260001,151,0,0
2013-2014,200962000261001,135,3,0
2013-2014,200962000262003,97,0,0
2013-2014,200962000262002,72,0,0
2013-2014,050160270022002,359,3,1
2013-2014,050160270022004,379,2,0
2013-2014,050160270021005,416,0,0
2013-2014,050160280022002,397,4,0
2013-2014,050160280022003,385,7,1
2013-2014,050160280021004,601,0,0
2013-2014,050160280022006,314,4,1
2013-2014,050160300021001,412,1,0
2013-2014,050160300022003,371,5,0
2013-2014,050160300022002,331,0,1
2013-2014,050162250173001,21,0,0
2013-2014,050162250170001,2085,8,7
2013-2014,050162250170002,2736,8,0
2013-2014,400560020262005,192,6,0
2013-2014,400560020260004,83,1,0
2013-2014,400560020261001,70,1,0
2013-2014,500820900041003,689,2,3
2013-2014,500820900042006,725,7,1
2013-2014,500820900042002,367,4,2
2013-2014,500820900041002,497,6,4
2013-2014,500820900042003,346,8,0
2013-2014,500820900042004,330,5,0
2013-2014,500820900042005,480,0,0
2013-2014,500822030170001,2490,1,0
2013-2014,480720680022002,222,1,0
2013-2014,340490680022001,809,4,0
2013-2014,480720680021003,140,0,0
2013-2014,070162290160001,1876,1,0
2013-2014,070161230022007,416,3,0
2013-2014,070161230022003,414,3,1
2013-2014,070161230022006,391,4,0
2013-2014,070161230022008,444,3,0
2013-2014,070161230021001,1015,6,0
2013-2014,070161230022010,438,3,1
2013-2014,060162000130001,3266,25,2
2013-2014,060160970022007,632,13,1
2013-2014,060160970021003,897,5,0
2013-2014,060160970022009,511,5,0
2013-2014,060160970022006,503,14,2
2013-2014,060160970022008,676,12,0
2013-2014,060160970022005,551,9,0
2013-2014,060160970021004,949,9,1
2013-2014,060160970022010,411,12,0
2013-2014,060160970022001,412,4,0
2013-2014,060160970022003,329,4,0
2013-2014,130950010042001,80,0,0
2013-2014,110150050262001,208,0,0
2013-2014,110150050260002,87,0,0
2013-2014,540920760262003,573,4,2
2013-2014,540920760260001,303,0,0
2013-2014,540920760261001,159,0,0
2013-2014,120170040262002,580,0,0
2013-2014,170534350042001,168,0,9
2013-2014,130587220260001,79,0,0
2013-2014,130587220262001,237,4,0
2013-2014,350501250022002,470,2,0
2013-2014,350501250022001,140,0,0
2013-2014,280060170042001,79,0,0
2013-2014,280065050160001,34,0,0
2013-2014,110703020262001,201,0,1
2013-2014,110703020260001,156,0,0
2013-2014,110703020261001,169,0,0
2013-2014,170640160260009,561,5,1
2013-2014,170640160261001,427,4,1
2013-2014,170640160262003,270,2,1
2013-2014,170640160262002,353,0,2
2013-2014,170640160262006,284,2,0
2013-2014,250410050042002,199,2,0
2013-2014,080892030262003,211,3,0
2013-2014,080892030260001,129,0,0
2013-2014,080892030261001,51,0,0
2013-2014,470712200261001,209,0,0
2013-2014,470712200262006,785,11,1
2013-2014,470712200260001,518,5,0
2013-2014,280372230262002,507,7,0
2013-2014,280372230260001,323,3,0
2013-2014,280372230261003,254,1,0
2013-2014,070161350022012,405,8,0
2013-2014,070161350021006,752,5,0
2013-2014,070161350022001,465,5,0
2013-2014,070161350021005,605,7,0
2013-2014,070161350022008,447,5,2
2013-2014,070161350022013,581,5,0
2013-2014,070161350022010,380,3,1
2013-2014,070161350021004,532,2,0
2013-2014,070161350022002,398,2,2
2013-2014,070161350022007,465,8,0
2013-2014,240473080261004,640,1,1
2013-2014,240473080262004,534,4,1
2013-2014,240473080263001,539,10,0
2013-2014,240473080262012,618,6,1
2013-2014,240473080262003,505,16,0
2013-2014,240473080262008,620,7,0
2013-2014,240473080263002,35,0,0
2013-2014,240473080262014,704,13,0
2013-2014,240473080262009,699,5,0
2013-2014,240473080262016,498,2,0
2013-2014,240473080262010,809,5,0
2013-2014,240473080262005,521,6,0
2013-2014,240473080261006,572,3,0
2013-2014,240473080262006,383,3,0
2013-2014,240473080260002,2174,4,0
2013-2014,240473080260001,2614,13,3
2013-2014,240473080261005,865,5,0
2013-2014,240473080262011,559,1,0
2013-2014,240473080262015,622,7,0
2013-2014,240473080262007,667,5,2
2013-2014,240473080261003,969,12,0
2013-2014,240473080261002,1012,6,0
2013-2014,240473080262013,638,2,0
2013-2014,350501410022009,407,2,0
2013-2014,350501410022004,351,0,0
2013-2014,350501410022006,520,0,0
2013-2014,350501410022005,381,2,0
2013-2014,350501410021009,481,1,0
2013-2014,350501400170001,1398,5,0
2013-2014,050160150041014,575,3,0
2013-2014,050160150042003,602,1,0
2013-2014,050160150042023,592,3,0
2013-2014,050160150042013,643,6,1
2013-2014,050160150042006,717,3,0
2013-2014,050160150042001,686,0,0
2013-2014,050160150043001,369,2,0
2013-2014,050160150042005,621,2,1
2013-2014,050160150042007,762,3,0
2013-2014,050160150042008,845,2,0
2013-2014,050160150042004,517,3,1
2013-2014,050160150042010,573,2,1
2013-2014,050160150041011,780,1,0
2013-2014,050160150042009,738,5,0
2013-2014,050160150042020,601,4,1
2013-2014,050160150042015,821,4,0
2013-2014,050160150041018,676,6,0
2013-2014,050160150042018,552,9,0
2013-2014,050160150042019,523,3,1
2013-2014,050160150041016,759,1,0
2013-2014,120170030262002,229,0,0
2013-2014,120170030260001,129,0,0
2013-2014,070161180042002,797,21,2
2013-2014,070161180041004,627,3,0
2013-2014,070161180042003,467,8,1
2013-2014,070161280022002,238,0,1
2013-2014,070161280021003,248,0,0
2013-2014,070161280022006,125,3,0
2013-2014,070161280022005,146,0,0
2013-2014,100110080262004,190,0,1
2013-2014,100110080262001,313,1,0
2013-2014,100110080261005,189,0,0
2013-2014,100110080260006,448,1,0
2013-2014,100110080262003,220,1,1
2013-2014,100680020262003,108,0,0
2013-2014,100680020260001,144,0,0
2013-2014,100680020261002,119,0,0
2013-2014,100680020262005,156,0,0
2013-2014,110230040262001,322,1,0
2013-2014,110230040261001,164,0,0
2013-2014,110230040260002,224,0,0
2013-2014,110230950252006,276,0,0
2013-2014,110230950253001,77,0,0
2013-2014,110230950251001,284,0,0
2013-2014,110230950252003,304,2,0
2013-2014,110230950250002,366,0,0
2013-2014,070161630022008,300,2,0
2013-2014,070161630022001,221,1,0
2013-2014,070161630022002,430,0,0
2013-2014,070161630022003,246,0,0
2013-2014,070161630021010,455,2,0
2013-2014,070161630022007,384,0,0
2013-2014,050160640041006,837,8,0
2013-2014,050160640042004,663,14,1
2013-2014,050160640042005,457,6,0
2013-2014,050160640042001,424,2,0
2013-2014,050160640042012,607,6,0
2013-2014,050160640043001,82,1,2
2013-2014,050160640041007,737,1,7
2013-2014,050160640042011,630,5,1
2013-2014,130581000262001,146,0,0
2013-2014,130581000261001,30,0,0
2013-2014,130581000260002,75,0,0
2013-2014,470522710262005,103,0,2
2013-2014,470522710260004,121,0,0
2013-2014,510840110262001,348,0,0
2013-2014,510840110260001,311,4,0
2013-2014,090270100262004,323,1,0
2013-2014,090270100260001,460,1,0
2013-2014,090270100261002,346,1,0
2013-2014,090270100262005,317,1,0
2013-2014,010010010262002,320,0,0
2013-2014,010010010260001,215,0,0
2013-2014,080892000262001,257,3,0
2013-2014,080892000260001,162,2,0
2013-2014,080892000261001,74,0,0
2013-2014,041013210261001,283,1,1
2013-2014,041013210262002,336,3,0
2013-2014,530903030160002,2018,7,1
2013-2014,530901080021012,382,1,1
2013-2014,530901080022008,346,6,0
2013-2014,530901080022014,176,3,1
2013-2014,530901080021002,358,3,0
2013-2014,530901080022004,359,4,1
2013-2014,530901080022009,282,2,0
2013-2014,530901080023001,238,1,0
2013-2014,530901080022010,193,1,1
2013-2014,530901080022015,451,1,0
2013-2014,530901080022012,291,2,1
2013-2014,530901080022013,633,3,0
2013-2014,320462590042001,295,0,0
2013-2014,060160790022001,432,9,2
2013-2014,480723250262005,549,3,0
2013-2014,480723250260005,243,0,0
2013-2014,480721500251006,406,0,0
2013-2014,480721500251009,385,1,0
2013-2014,480721500252051,497,1,0
2013-2014,480721500253035,46,0,0
2013-2014,480721500252032,520,0,0
2013-2014,480721500252034,710,0,1
2013-2014,480721500253028,10,0,0
2013-2014,480721500252036,731,0,0
2013-2014,480721500252037,531,2,0
2013-2014,480721500252038,827,0,0
2013-2014,480721500252040,385,3,0
2013-2014,480721500253040,88,0,0
2013-2014,480721500250023,795,2,0
2013-2014,480721500251013,212,1,0
2013-2014,480721500252047,423,2,0
2013-2014,480721500253029,17,0,1
2013-2014,480721500250024,1208,0,0
2013-2014,48072150025027C,450,0,0
2013-2014,480721500250025,1380,0,0
2013-2014,480721500253001,67,0,0
2013-2014,480721500251001,283,1,0
2013-2014,480721500252028,539,0,0
2013-2014,480721500251002,299,0,0
2013-2014,480721500252039,531,0,0
2013-2014,480721500251012,475,0,1
2013-2014,480721500253034,402,0,0
2013-2014,480721500251003,351,0,0
2013-2014,480721500251015,274,4,0
2013-2014,480721500252010,336,0,0
2013-2014,480721500252011,415,0,0
2013-2014,480721500253043,91,0,0
2013-2014,56099207U262001,96,2,0
2013-2014,56099207U262005,130,3,0
2013-2014,56099207U262003,374,5,0
2013-2014,56099207U260001,621,4,0
2013-2014,56099207U261002,428,0,0
2013-2014,56099207U262004,86,2,1
2013-2014,350501240022003,290,3,0
2013-2014,350501240021001,405,4,0
2013-2014,350501240022004,281,3,0
2013-2014,010750100262010,558,2,0
2013-2014,010750100260009,350,2,0
2013-2014,010750100262007,365,1,0
2013-2014,300731010160001,417,0,0
2013-2014,300730500022001,301,2,0
2013-2014,300730500022002,279,0,0
2013-2014,560992020221007,1020,4,1
2013-2014,560992020223001,721,8,2
2013-2014,560992020222003,860,3,0
2013-2014,560992020222015,695,11,0
2013-2014,560992020222011,666,8,2
2013-2014,560992020222004,443,6,0
2013-2014,560992020221005,943,9,2
2013-2014,560992020222013,785,14,0
2013-2014,560992020222019,630,11,1
2013-2014,560992020222017,828,9,0
2013-2014,560992020222005,655,15,0
2013-2014,560992020221004,935,4,0
2013-2014,560992020221002,784,5,0
2013-2014,560992020221008,1159,7,0
2013-2014,560992020222008,728,6,0
2013-2014,560992020222016,779,25,1
2013-2014,560992020222014,880,17,1
2013-2014,560992020222010,656,1,0
2013-2014,560992020223002,182,0,1
2013-2014,560992020220004,1988,7,1
2013-2014,560992020220001,2055,17,0
2013-2014,560992020220003,2150,13,0
2013-2014,560992020220002,2558,5,0
2013-2014,560992020221006,910,9,0
2013-2014,560992020222012,714,7,0
2013-2014,560992020222009,818,8,1
2013-2014,560992020222018,586,8,2
2013-2014,560992020221003,1127,12,1
2013-2014,560992020222006,643,7,0
2013-2014,560992020222007,618,3,1
2013-2014,240470880262003,362,1,1
2013-2014,240470880262004,522,0,0
2013-2014,240470880262002,511,1,2
2013-2014,240470880260001,655,0,0
2013-2014,240470880261001,343,1,0
2013-2014,010750030262001,218,0,0
2013-2014,010750030260002,95,0,0
2013-2014,480720690022001,252,0,0
2013-2014,510840080262004,457,0,3
2013-2014,510840080260001,442,3,0
2013-2014,510840080261001,414,0,0
2013-2014,480720620022001,273,4,0
2013-2014,480720620021001,243,3,0
2013-2014,060161070022002,464,12,0
2013-2014,060161070021001,342,3,0
2013-2014,470712220261001,142,1,0
2013-2014,470712220262001,286,4,1
2013-2014,470712220260004,217,2,0
2013-2014,170534290042002,378,0,0
2013-2014,170534290042004,273,0,0
2013-2014,170534290041001,386,0,0
2013-2014,170534290042005,243,0,0
2013-2014,170530900170001,732,1,0
2013-2014,500821050021001,220,1,0
2013-2014,500821050022002,526,4,0
2013-2014,200760010260001,162,0,0
2013-2014,200760010262002,409,0,0
2013-2014,380652020262003,360,8,1
2013-2014,380652020262006,291,2,0
2013-2014,380652020260001,351,2,1
2013-2014,380652020261003,156,3,0
2013-2014,070161435022001,171,0,0
2013-2014,070161435022010,479,1,0
2013-2014,070161435021003,492,0,0
2013-2014,070161435022006,357,1,0
2013-2014,070161435022007,201,0,0
2013-2014,170530080262006,145,4,0
2013-2014,170530080262001,182,0,1
2013-2014,170530080262002,173,0,0
2013-2014,170530080260001,619,0,0
2013-2014,170530080261001,309,0,0
2013-2014,170530080262007,320,0,0
2013-2014,170530080262005,406,5,3
2013-2014,34049900025201C,387,2,0
2013-2014,450791340042001,176,0,0
2013-2014,440630460032001,488,14,0
2013-2014,440630460031001,353,10,0
2013-2014,041011330042001,382,5,1
2013-2014,041011330041001,368,4,1
2013-2014,070161440022009,284,5,0
2013-2014,070161440022003,302,0,0
2013-2014,070161440022004,276,0,0
2013-2014,070161440022010,378,0,0
2013-2014,070161440022005,284,0,0
2013-2014,070161440022007,217,1,1
2013-2014,070161440021002,974,0,0
2013-2014,090101970041001,54,0,0
2013-2014,090101970042001,66,0,0
2013-2014,090101970042002,123,0,0
2013-2014,280061150023001,156,0,0
2013-2014,280061150022005,219,2,1
2013-2014,280061150022004,236,1,0
2013-2014,280061150021001,351,2,0
2013-2014,280061150022006,264,4,0
2013-2014,280065000150001,515,5,0
2013-2014,480723260262004,554,0,0
2013-2014,480723260260005,240,0,0
2013-2014,05016125X010000,66,0,0
2013-2014,15016999X010000,22,0,0
2013-2014,34049001X010000,124,2,2
2013-2014,15016302X100000,95,0,0
2013-2014,07016021Y010000,1,0,0
2013-2014,15016957Y010000,208,0,0
2013-2014,15016608X100000,227,1,0
2013-2014,15016271X100000,701,3,1
2013-2014,05016756X160000,131,0,0
2013-2014,21100015Y260000,73,0,0
2013-2014,15016210X050000,173,3,1
2013-2014,05016322X230000,86,0,0
2013-2014,06016744X160000,156,0,0
2013-2014,19022068X160000,28,0,0
2013-2014,13014004X100000,272,0,0
2013-2014,19022071X100000,585,3,0
2013-2014,49081001Y100000,461,2,0
2013-2014,15016441X100000,448,0,0
2013-2014,04101096X060000,97,0,0
2013-2014,34049107X160000,77,0,0
2013-2014,03025002X060000,123,0,0
2013-2014,50082036Y100000,379,0,0
2013-2014,15016853X160000,229,0,0
2013-2014,15016434X100000,162,2,0
2013-2014,31045001X100000,272,3,0
2013-2014,39055007X260000,35,0,0
2013-2014,07016729Z230000,241,0,0
2013-2014,08089001Z100000,165,5,0
2013-2014,08089004X100000,140,2,0
2013-2014,32046008X100000,216,0,0
2013-2014,05016212X050000,692,8,0
2013-2014,05016909X160000,14,0,0
2013-2014,11070004Z220000,72,2,0
2013-2014,06016482X100000,484,1,0
2013-2014,15016687X060000,101,0,0
2013-2014,15016761Y010000,9,0,0
2013-2014,31045013Y100000,624,5,0
2013-2014,31045045Z260000,647,18,10
2013-2014,19022162X160000,146,1,2
2013-2014,15016975Y010000,187,0,0
2013-2014,19022014X010000,375,12,0
2013-2014,15016845Y050000,176,1,0
2013-2014,05016287X010000,384,9,2
2013-2014,05016130X010000,57,0,0
2013-2014,07016254X010000,164,6,0
2013-2014,19022038Y100000,1357,10,2
2013-2014,04101001Z020000,234,5,0
2013-2014,15016211X050000,541,0,0
2013-2014,19022001X060000,273,1,0
2013-2014,41057077Z200000,111,0,0
2013-2014,53090022X060000,326,3,0
2013-2014,15016201X060000,92,0,0
2013-2014,15016735X160000,66,2,0
2013-2014,31045054Z270000,3,0,0
2013-2014,32046014Y100000,325,0,0
2013-2014,50082003X100000,211,0,0
2013-2014,53090001X100000,286,0,0
2013-2014,51084001X100000,499,1,2
2013-2014,01001007X100000,212,0,0
2013-2014,07016860S190000,11,0,0
2013-2014,15016248Y050000,9,1,0
2013-2014,07016429X010000,28,0,0
2013-2014,56099111X010000,36,1,0
2013-2014,56099113X010000,40,3,0
2013-2014,56099112X010000,44,0,0
2013-2014,56099110X010000,56,0,0
2013-2014,07016426X010000,59,0,0
2013-2014,07016427X010000,61,1,1
2013-2014,07016446X010000,63,0,2
2013-2014,04101002Y100000,1027,8,0
2013-2014,15016712X160000,113,3,1
2013-2014,15016627X100000,287,0,1
2013-2014,31045089X160000,96,6,1
2013-2014,15016017Y100000,828,5,0
2013-2014,05016148X160000,112,0,1
2013-2014,02077002Z020000,34,1,1
2013-2014,51084043Z140000,269,2,0
2013-2014,07016243X260000,313,0,0
2013-2014,22029013Z020000,29,0,3
2013-2014,48072095Z020000,50,11,2
2013-2014,17064011Z020000,318,2,0
2013-2014,09010011Z020000,35,0,0
2013-2014,19022109X260000,278,11,0
2013-2014,07016214X030000,245,0,1
2013-2014,09010007X010000,32,1,0
2013-2014,09010034X260000,60,1,0
2013-2014,30039004X010000,57,3,0
2013-2014,15016892X100000,190,0,1
2013-2014,07016577X100000,622,1,1
2013-2014,34049069Y100000,1334,9,0
2013-2014,38054001X100000,100,0,0
2013-2014,51084002X100000,152,0,0
2013-2014,50082008X100000,143,0,0
2013-2014,56099002X100000,504,5,1
2013-2014,17064003Y100000,349,0,0
2013-2014,11015026X260000,46,2,0
2013-2014,05016078X050000,293,31,2
2013-2014,19022169X010000,12,0,0
2013-2014,05016100X160000,322,6,0
2013-2014,15016796Y010000,144,0,0
2013-2014,15016215X250000,20,0,0
2013-2014,07016007Y030000,365,7,0
