Year,RCDTS,Enrollment,PBE,PME
2015-2016,2.1028E+14,731,6,1
2015-2016,2.10281E+14,75,0,0
2015-2016,2.10281E+14,798,0,1
2015-2016,2.10281E+14,577,0,2
2015-2016,2.10281E+14,202,0,0
2015-2016,2.10282E+14,546,2,1
2015-2016,2.10282E+14,259,2,0
2015-2016,2.10282E+14,394,0,0
2015-2016,2.10282E+14,505,2,1
2015-2016,2.10282E+14,97,0,0
2015-2016,2.10282E+14,248,0,0
2015-2016,2.10282E+14,160,0,0
2015-2016,2.10282E+14,159,0,0
2015-2016,2.10282E+14,302,0,0
2015-2016,2.10282E+14,221,0,0
2015-2016,2.10282E+14,135,0,0
2015-2016,2.10282E+14,334,1,0
2015-2016,2.1044E+14,201,0,0
2015-2016,2.1044E+14,419,0,0
2015-2016,2.1044E+14,253,1,0
2015-2016,2.1044E+14,60,0,0
2015-2016,2.10441E+14,432,2,2
2015-2016,2.10441E+14,134,0,0
2015-2016,2.10441E+14,360,2,0
2015-2016,2.1061E+14,611,5,0
2015-2016,2.1061E+14,355,7,0
2015-2016,2.1061E+14,128,2,0
2015-2016,2.1061E+14,190,1,0
2015-2016,2.1061E+14,501,1,0
2015-2016,2.1061E+14,150,2,0
2015-2016,2.1061E+14,172,2,0
2015-2016,2.1061E+14,108,0,0
2015-2016,2.1061E+14,177,0,1
2015-2016,2.11E+14,336,0,0
2015-2016,2.11E+14,335,0,0
2015-2016,2.11E+14,264,4,0
2015-2016,2.11E+14,160,0,0
2015-2016,2.11E+14,1139,5,1
2015-2016,2.11E+14,797,6,0
2015-2016,2.11E+14,269,0,0
2015-2016,2.11E+14,313,3,0
2015-2016,2.11E+14,601,5,2
2015-2016,2.11E+14,362,3,1
2015-2016,2.11E+14,607,4,0
2015-2016,2.11E+14,138,0,0
2015-2016,2.11E+14,336,0,0
2015-2016,2.11E+14,777,5,0
2015-2016,2.11E+14,556,6,0
2015-2016,2.11E+14,484,3,1
2015-2016,2.11E+14,724,10,3
2015-2016,2.11E+14,589,1,1
2015-2016,2.11E+14,343,2,1
2015-2016,2.11E+14,690,5,1
2015-2016,2.11E+14,516,7,1
2015-2016,2.11E+14,133,2,0
2015-2016,2.4032E+14,503,3,1
2015-2016,2.4032E+14,298,3,0
2015-2016,2.4032E+14,297,0,0
2015-2016,2.4032E+14,340,2,0
2015-2016,2.40321E+14,381,1,1
2015-2016,2.40321E+14,833,6,1
2015-2016,2.40321E+14,178,2,0
2015-2016,2.40321E+14,102,0,0
2015-2016,2.40321E+14,133,3,0
2015-2016,2.40321E+14,923,11,0
2015-2016,2.40321E+14,2671,22,2
2015-2016,2.40322E+14,943,13,1
2015-2016,2.40322E+14,612,11,0
2015-2016,2.40322E+14,928,8,1
2015-2016,2.40322E+14,556,9,0
2015-2016,2.40322E+14,682,12,0
2015-2016,2.40322E+14,547,12,1
2015-2016,2.40322E+14,202,4,0
2015-2016,2.4047E+14,179,0,0
2015-2016,2.40471E+14,96,1,0
2015-2016,2.40471E+14,138,2,0
2015-2016,2.40471E+14,679,1,1
2015-2016,2.40471E+14,368,0,0
2015-2016,2.40471E+14,442,0,0
2015-2016,2.40471E+14,368,2,0
2015-2016,2.40471E+14,508,2,1
2015-2016,2.40471E+14,106,2,0
2015-2016,2.40471E+14,1737,14,1
2015-2016,2.40471E+14,941,10,0
2015-2016,2.40471E+14,456,17,0
2015-2016,2.40471E+14,248,10,0
2015-2016,2.40471E+14,263,3,0
2015-2016,2.40471E+14,598,8,2
2015-2016,2.40471E+14,531,11,0
2015-2016,2.40471E+14,620,11,0
2015-2016,2.40471E+14,586,6,4
2015-2016,2.40473E+14,2700,12,0
2015-2016,2.40473E+14,2461,22,0
2015-2016,2.40473E+14,1080,1,5
2015-2016,2.40473E+14,967,15,0
2015-2016,2.40473E+14,718,5,1
2015-2016,2.40473E+14,865,8,0
2015-2016,2.40473E+14,677,2,0
2015-2016,2.40473E+14,545,8,1
2015-2016,2.40473E+14,657,7,2
2015-2016,2.40473E+14,465,10,0
2015-2016,2.40473E+14,435,14,0
2015-2016,2.40473E+14,600,5,3
2015-2016,2.40473E+14,565,8,2
2015-2016,2.40473E+14,615,9,0
2015-2016,2.40473E+14,738,8,1
2015-2016,2.40473E+14,522,1,3
2015-2016,2.40473E+14,611,3,1
2015-2016,2.40473E+14,585,6,2
2015-2016,2.40473E+14,655,10,0
2015-2016,2.40473E+14,608,9,2
2015-2016,2.40473E+14,489,2,0
2015-2016,2.40473E+14,235,6,0
2015-2016,2.40473E+14,55,0,0
2015-2016,2.6029E+14,102,0,0
2015-2016,2.6029E+14,84,0,0
2015-2016,2.6029E+14,164,0,0
2015-2016,2.6029E+14,101,0,0
2015-2016,2.6029E+14,46,0,0
2015-2016,2.6029E+14,214,2,2
2015-2016,2.6029E+14,250,0,0
2015-2016,2.6029E+14,215,0,0
2015-2016,2.6029E+14,124,1,0
2015-2016,2.6029E+14,47,0,0
2015-2016,2.6029E+14,184,0,0
2015-2016,2.60291E+14,774,4,1
2015-2016,2.60291E+14,782,1,1
2015-2016,2.60291E+14,472,7,0
2015-2016,2.60291E+14,213,3,0
2015-2016,2.60291E+14,367,1,1
2015-2016,2.60291E+14,327,1,0
2015-2016,2.60291E+14,367,3,2
2015-2016,2.60343E+14,375,0,0
2015-2016,2.60343E+14,207,1,2
2015-2016,2.60343E+14,227,0,0
2015-2016,2.60343E+14,156,1,0
2015-2016,2.60343E+14,285,0,0
2015-2016,2.60343E+14,228,1,0
2015-2016,2.60343E+14,192,0,0
2015-2016,2.60343E+14,259,3,0
2015-2016,2.60343E+14,344,2,1
2015-2016,2.60343E+14,234,0,0
2015-2016,2.60343E+14,290,3,2
2015-2016,2.60343E+14,62,0,1
2015-2016,2.60343E+14,168,2,0
2015-2016,2.60621E+14,191,0,0
2015-2016,2.60621E+14,169,0,0
2015-2016,2.60621E+14,112,0,0
2015-2016,2.60621E+14,140,0,0
2015-2016,2.60622E+14,218,1,0
2015-2016,2.60622E+14,162,0,0
2015-2016,2.60622E+14,365,3,0
2015-2016,2.60622E+14,571,2,1
2015-2016,2.60622E+14,336,0,2
2015-2016,2.60622E+14,583,8,1
2015-2016,2.60622E+14,410,3,0
2015-2016,2.60622E+14,104,0,0
2015-2016,2.6085E+14,354,3,0
2015-2016,2.6085E+14,312,1,2
2015-2016,2.6085E+14,253,0,0
2015-2016,2.6085E+14,240,0,0
2015-2016,2.8006E+14,58,0,0
2015-2016,2.80061E+14,101,0,0
2015-2016,2.80061E+14,214,0,0
2015-2016,2.80061E+14,62,1,0
2015-2016,2.80061E+14,711,5,2
2015-2016,2.80061E+14,111,0,0
2015-2016,2.80061E+14,321,0,0
2015-2016,2.80061E+14,500,4,0
2015-2016,2.80061E+14,232,5,1
2015-2016,2.80061E+14,219,0,1
2015-2016,2.80061E+14,224,1,0
2015-2016,2.80061E+14,15,0,0
2015-2016,2.80063E+14,86,0,1
2015-2016,2.80063E+14,69,0,0
2015-2016,2.80063E+14,97,2,0
2015-2016,2.80063E+14,304,1,1
2015-2016,2.80063E+14,238,3,0
2015-2016,2.80063E+14,407,3,0
2015-2016,2.80063E+14,148,2,0
2015-2016,2.80065E+14,514,6,0
2015-2016,2.80065E+14,399,2,0
2015-2016,2.80065E+14,33,2,0
2015-2016,2.80372E+14,454,4,0
2015-2016,2.80372E+14,349,3,1
2015-2016,2.80372E+14,265,2,0
2015-2016,2.80372E+14,469,9,4
2015-2016,2.80372E+14,280,0,1
2015-2016,2.80372E+14,305,0,1
2015-2016,2.80372E+14,206,0,0
2015-2016,2.80372E+14,192,2,0
2015-2016,2.80372E+14,125,3,0
2015-2016,2.80372E+14,257,1,2
2015-2016,2.80372E+14,221,2,0
2015-2016,2.80372E+14,285,5,0
2015-2016,2.80372E+14,824,5,3
2015-2016,2.80372E+14,625,8,4
2015-2016,2.80372E+14,418,13,1
2015-2016,2.80372E+14,346,10,2
2015-2016,2.80372E+14,390,5,4
2015-2016,2.80372E+14,541,2,0
2015-2016,2.80372E+14,287,0,0
2015-2016,2.80372E+14,362,0,0
2015-2016,2.80372E+14,278,1,1
2015-2016,2.80372E+14,272,0,0
2015-2016,2.80372E+14,92,0,0
2015-2016,2.80372E+14,215,1,0
2015-2016,2.80372E+14,279,0,0
2015-2016,2.80372E+14,305,1,0
2015-2016,2.8088E+14,55,0,0
2015-2016,2.8088E+14,106,0,1
2015-2016,2.80881E+14,279,1,0
2015-2016,2.80881E+14,134,0,0
2015-2016,2.80881E+14,359,6,0
2015-2016,3.0002E+14,274,0,0
2015-2016,3.0002E+14,118,2,0
2015-2016,3.0002E+14,93,1,0
2015-2016,3.0002E+14,289,9,0
2015-2016,3.00391E+14,432,0,0
2015-2016,3.00391E+14,327,0,0
2015-2016,3.00391E+14,512,0,2
2015-2016,3.00391E+14,284,0,0
2015-2016,3.00391E+14,210,3,0
2015-2016,3.00391E+14,710,13,4
2015-2016,3.00392E+14,1017,15,0
2015-2016,3.00392E+14,284,0,0
2015-2016,3.00392E+14,260,0,0
2015-2016,3.00392E+14,421,0,0
2015-2016,3.00392E+14,625,2,1
2015-2016,3.00392E+14,462,0,2
2015-2016,3.00392E+14,450,5,2
2015-2016,3.00392E+14,487,3,1
2015-2016,3.00392E+14,28,0,0
2015-2016,3.00392E+14,137,0,0
2015-2016,3.00392E+14,83,0,0
2015-2016,3.00392E+14,88,0,0
2015-2016,3.00392E+14,93,0,0
2015-2016,3.00731E+14,283,1,0
2015-2016,3.00731E+14,255,1,0
2015-2016,3.00731E+14,429,0,0
2015-2016,3.00732E+14,141,0,0
2015-2016,3.00733E+14,434,0,1
2015-2016,3.00733E+14,487,0,1
2015-2016,3.00733E+14,603,0,1
2015-2016,3.00771E+14,206,15,0
2015-2016,3.00771E+14,172,8,1
2015-2016,3.00771E+14,131,1,0
2015-2016,3.00771E+14,387,9,2
2015-2016,3.0091E+14,132,3,0
2015-2016,3.0091E+14,174,0,0
2015-2016,3.0091E+14,143,0,0
2015-2016,3.0091E+14,239,1,0
2015-2016,3.0091E+14,309,0,0
2015-2016,3.0091E+14,139,1,0
2015-2016,3.0091E+14,265,1,0
2015-2016,3.0091E+14,421,2,0
2015-2016,3.00911E+14,70,0,0
2015-2016,3.00911E+14,44,0,0
2015-2016,3.00911E+14,157,0,0
2015-2016,3.00911E+14,548,0,0
2015-2016,3.00911E+14,115,0,0
2015-2016,3.00911E+14,85,0,0
2015-2016,3.00911E+14,170,0,0
2015-2016,3.1045E+14,2485,3,0
2015-2016,3.1045E+14,2103,10,0
2015-2016,3.1045E+14,1990,6,3
2015-2016,3.1045E+14,2536,9,3
2015-2016,3.1045E+14,2745,12,3
2015-2016,3.1045E+14,492,2,0
2015-2016,3.1045E+14,872,4,0
2015-2016,3.1045E+14,619,0,0
2015-2016,3.1045E+14,615,0,1
2015-2016,3.1045E+14,666,1,0
2015-2016,3.1045E+14,814,3,0
2015-2016,3.1045E+14,995,6,1
2015-2016,3.1045E+14,637,1,0
2015-2016,3.1045E+14,606,5,0
2015-2016,3.1045E+14,666,4,5
2015-2016,3.1045E+14,513,7,0
2015-2016,3.1045E+14,556,6,1
2015-2016,3.1045E+14,558,3,0
2015-2016,3.1045E+14,627,2,0
2015-2016,3.1045E+14,450,5,2
2015-2016,3.1045E+14,568,0,0
2015-2016,3.1045E+14,378,0,0
2015-2016,3.1045E+14,551,3,0
2015-2016,3.1045E+14,534,0,0
2015-2016,3.1045E+14,428,3,1
2015-2016,3.1045E+14,487,0,0
2015-2016,3.1045E+14,570,3,0
2015-2016,3.1045E+14,629,0,0
2015-2016,3.1045E+14,235,6,0
2015-2016,3.1045E+14,529,2,1
2015-2016,3.1045E+14,384,0,1
2015-2016,3.1045E+14,396,4,0
2015-2016,3.1045E+14,480,6,0
2015-2016,3.1045E+14,588,1,0
2015-2016,3.1045E+14,410,0,0
2015-2016,3.1045E+14,472,3,5
2015-2016,3.1045E+14,535,0,0
2015-2016,3.1045E+14,412,0,0
2015-2016,3.1045E+14,419,2,0
2015-2016,3.1045E+14,374,7,3
2015-2016,3.1045E+14,332,5,0
2015-2016,3.1045E+14,473,1,0
2015-2016,3.1045E+14,601,3,0
2015-2016,3.1045E+14,706,1,0
2015-2016,3.1045E+14,462,14,0
2015-2016,3.1045E+14,383,14,1
2015-2016,3.1045E+14,602,6,0
2015-2016,3.1045E+14,692,5,1
2015-2016,3.1045E+14,368,5,0
2015-2016,3.1045E+14,720,6,1
2015-2016,3.1045E+14,686,10,2
2015-2016,3.1045E+14,686,12,0
2015-2016,3.1045E+14,354,3,0
2015-2016,3.1045E+14,704,14,0
2015-2016,3.1045E+14,171,1,0
2015-2016,3.1045E+14,100,0,0
2015-2016,3.1045E+14,226,1,0
2015-2016,3.1045E+14,83,0,0
2015-2016,3.1045E+14,84,1,0
2015-2016,3.10451E+14,1959,20,4
2015-2016,3.10451E+14,1474,25,5
2015-2016,3.10451E+14,489,12,2
2015-2016,3.10451E+14,470,10,1
2015-2016,3.10451E+14,389,4,1
2015-2016,3.10451E+14,413,12,1
2015-2016,3.10451E+14,376,8,1
2015-2016,3.10451E+14,375,5,1
2015-2016,3.10451E+14,3707,0,0
2015-2016,3.10451E+14,652,0,0
2015-2016,3.10451E+14,752,1,0
2015-2016,3.10451E+14,700,2,0
2015-2016,3.10451E+14,712,2,0
2015-2016,3.10451E+14,602,2,0
2015-2016,3.10451E+14,371,6,0
2015-2016,3.10451E+14,683,0,0
2015-2016,3.10451E+14,631,0,0
2015-2016,3.10451E+14,588,1,0
2015-2016,3.10451E+14,651,1,0
2015-2016,3.10451E+14,334,0,1
2015-2016,3.10451E+14,503,6,0
2015-2016,3.10451E+14,510,0,0
2015-2016,3.10451E+14,646,11,1
2015-2016,3.10451E+14,169,0,0
2015-2016,3.10451E+14,285,3,1
2015-2016,3.10451E+14,3818,4,1
2015-2016,3.10451E+14,1026,1,0
2015-2016,3.10451E+14,984,0,0
2015-2016,3.10451E+14,987,0,0
2015-2016,3.10451E+14,817,2,0
2015-2016,3.10451E+14,856,1,1
2015-2016,3.10451E+14,286,1,1
2015-2016,3.10451E+14,489,0,0
2015-2016,3.10451E+14,573,0,1
2015-2016,3.10451E+14,657,0,0
2015-2016,3.10451E+14,720,3,1
2015-2016,3.10451E+14,354,0,0
2015-2016,3.10451E+14,302,0,0
2015-2016,3.10451E+14,615,0,0
2015-2016,3.10451E+14,488,0,0
2015-2016,3.10451E+14,424,0,0
2015-2016,3.10451E+14,450,1,0
2015-2016,3.10451E+14,473,0,0
2015-2016,3.10451E+14,169,0,0
2015-2016,3.10451E+14,117,0,0
2015-2016,3.10453E+14,2459,15,0
2015-2016,3.10453E+14,1510,11,2
2015-2016,3.10453E+14,2227,17,6
2015-2016,3.10453E+14,827,3,0
2015-2016,3.10453E+14,503,6,1
2015-2016,3.10453E+14,910,9,2
2015-2016,3.10453E+14,927,7,0
2015-2016,3.10453E+14,543,9,0
2015-2016,3.10453E+14,793,12,1
2015-2016,3.10453E+14,479,10,1
2015-2016,3.10453E+14,372,9,0
2015-2016,3.10453E+14,464,9,0
2015-2016,3.10453E+14,678,1,0
2015-2016,3.10453E+14,346,1,0
2015-2016,3.10453E+14,500,3,0
2015-2016,3.10453E+14,441,0,0
2015-2016,3.10453E+14,524,1,0
2015-2016,3.10453E+14,403,4,0
2015-2016,3.10453E+14,424,12,0
2015-2016,3.10453E+14,618,0,1
2015-2016,3.10453E+14,866,1,0
2015-2016,3.10453E+14,1321,16,1
2015-2016,3.10453E+14,723,7,0
2015-2016,3.10453E+14,719,15,0
2015-2016,3.10453E+14,454,8,0
2015-2016,3.10453E+14,46,0,0
2015-2016,3.10453E+14,1023,5,4
2015-2016,3.10453E+14,270,3,1
2015-2016,3.10453E+14,604,9,0
2015-2016,3.10453E+14,542,8,2
2015-2016,3.10453E+14,213,6,1
2015-2016,3.10453E+14,572,3,2
2015-2016,3.10453E+14,577,6,0
2015-2016,3.10453E+14,1250,9,1
2015-2016,3.10453E+14,1103,21,2
2015-2016,3.10453E+14,527,12,2
2015-2016,3.10453E+14,512,13,1
2015-2016,3.10453E+14,479,30,1
2015-2016,3.10453E+14,582,9,1
2015-2016,3.10453E+14,2539,24,1
2015-2016,3.10453E+14,2061,10,1
2015-2016,3.10453E+14,1049,8,0
2015-2016,3.10453E+14,926,12,0
2015-2016,3.10453E+14,1305,18,2
2015-2016,3.10453E+14,389,9,2
2015-2016,3.10453E+14,475,8,0
2015-2016,3.10453E+14,232,10,0
2015-2016,3.10453E+14,415,8,0
2015-2016,3.10453E+14,439,13,2
2015-2016,3.10453E+14,375,6,0
2015-2016,3.10453E+14,481,11,1
2015-2016,3.10453E+14,527,16,0
2015-2016,3.10453E+14,421,11,0
2015-2016,3.10453E+14,428,14,1
2015-2016,3.10453E+14,450,8,1
2015-2016,3.10453E+14,391,9,0
2015-2016,3.10453E+14,1983,27,0
2015-2016,3.10453E+14,713,11,2
2015-2016,3.10453E+14,727,9,0
2015-2016,3.10453E+14,449,14,0
2015-2016,3.10453E+14,478,5,3
2015-2016,3.10453E+14,411,11,0
2015-2016,3.10453E+14,306,5,1
2015-2016,3.10453E+14,402,9,1
2015-2016,3.10453E+14,269,2,1
2015-2016,3.10453E+14,82,1,0
2015-2016,3.2038E+14,106,0,0
2015-2016,3.2038E+14,50,0,0
2015-2016,3.2038E+14,180,0,0
2015-2016,3.2038E+14,336,0,0
2015-2016,3.2038E+14,337,0,0
2015-2016,3.2038E+14,377,0,0
2015-2016,3.2038E+14,66,0,0
2015-2016,3.2038E+14,105,0,0
2015-2016,3.2038E+14,56,0,0
2015-2016,3.2038E+14,138,0,0
2015-2016,3.2038E+14,374,1,0
2015-2016,3.2038E+14,245,1,0
2015-2016,3.2038E+14,148,1,1
2015-2016,3.2038E+14,164,2,0
2015-2016,3.2038E+14,146,2,0
2015-2016,3.2038E+14,304,0,2
2015-2016,3.2038E+14,234,0,0
2015-2016,3.2038E+14,182,0,0
2015-2016,3.2038E+14,117,0,0
2015-2016,3.2038E+14,154,1,1
2015-2016,3.20381E+14,217,1,0
2015-2016,3.20381E+14,433,1,1
2015-2016,3.20382E+14,73,0,0
2015-2016,3.2046E+14,424,4,0
2015-2016,3.2046E+14,398,6,1
2015-2016,3.2046E+14,577,2,0
2015-2016,3.2046E+14,371,4,1
2015-2016,3.2046E+14,518,0,1
2015-2016,3.2046E+14,235,0,1
2015-2016,3.2046E+14,841,4,0
2015-2016,3.2046E+14,653,7,0
2015-2016,3.2046E+14,750,16,0
2015-2016,3.2046E+14,343,4,0
2015-2016,3.20461E+14,544,0,0
2015-2016,3.20461E+14,182,0,0
2015-2016,3.20461E+14,305,0,0
2015-2016,3.20461E+14,507,0,0
2015-2016,3.20461E+14,327,1,0
2015-2016,3.20461E+14,499,0,0
2015-2016,3.20461E+14,487,2,1
2015-2016,3.20461E+14,631,9,0
2015-2016,3.20461E+14,477,3,2
2015-2016,3.20461E+14,1225,5,1
2015-2016,3.20461E+14,721,3,3
2015-2016,3.20461E+14,174,2,0
2015-2016,3.20461E+14,197,1,0
2015-2016,3.20461E+14,199,0,1
2015-2016,3.20461E+14,327,1,0
2015-2016,3.20461E+14,408,7,2
2015-2016,3.20461E+14,382,0,0
2015-2016,3.20461E+14,348,5,4
2015-2016,3.20461E+14,621,3,0
2015-2016,3.20461E+14,536,5,1
2015-2016,3.20461E+14,42,0,0
2015-2016,3.20461E+14,341,0,0
2015-2016,3.20463E+14,352,2,0
2015-2016,3.20463E+14,464,2,0
2015-2016,3.20463E+14,270,0,0
2015-2016,3.20463E+14,237,0,0
2015-2016,3.20463E+14,2088,9,4
2015-2016,3.30362E+14,277,2,1
2015-2016,3.30362E+14,185,2,3
2015-2016,3.30362E+14,340,6,4
2015-2016,3.30362E+14,60,1,0
2015-2016,3.30482E+14,366,0,0
2015-2016,3.30482E+14,365,0,0
2015-2016,3.30482E+14,380,0,0
2015-2016,3.30482E+14,1413,3,0
2015-2016,3.30482E+14,524,3,1
2015-2016,3.30482E+14,492,4,0
2015-2016,3.30482E+14,441,5,0
2015-2016,3.30482E+14,355,2,0
2015-2016,3.30482E+14,331,4,0
2015-2016,3.30482E+14,439,2,1
2015-2016,3.30482E+14,390,4,0
2015-2016,3.30482E+14,239,1,0
2015-2016,3.30482E+14,306,0,0
2015-2016,3.30482E+14,338,3,0
2015-2016,3.30482E+14,86,0,0
2015-2016,3.30482E+14,52,0,0
2015-2016,3.30482E+14,149,0,0
2015-2016,3.30483E+14,278,0,1
2015-2016,3.30483E+14,241,0,0
2015-2016,3.30483E+14,298,0,1
2015-2016,3.30483E+14,135,0,0
2015-2016,3.30664E+14,408,10,0
2015-2016,3.30664E+14,204,10,0
2015-2016,3.30664E+14,362,8,2
2015-2016,3.30664E+14,204,5,0
2015-2016,3.30664E+14,190,3,1
2015-2016,3.30942E+14,505,1,2
2015-2016,3.30942E+14,235,1,0
2015-2016,3.30942E+14,254,1,0
2015-2016,3.30942E+14,368,2,0
2015-2016,3.30942E+14,372,3,0
2015-2016,3.30943E+14,322,2,0
2015-2016,3.30943E+14,194,0,0
2015-2016,3.30943E+14,266,1,1
2015-2016,3.30943E+14,204,0,1
2015-2016,3.4049E+14,255,0,2
2015-2016,3.4049E+14,325,9,0
2015-2016,3.4049E+14,795,2,1
2015-2016,3.4049E+14,331,2,0
2015-2016,3.4049E+14,419,2,0
2015-2016,3.4049E+14,339,4,0
2015-2016,3.4049E+14,470,1,0
2015-2016,3.4049E+14,523,0,0
2015-2016,3.4049E+14,188,0,0
2015-2016,3.4049E+14,526,3,2
2015-2016,3.4049E+14,546,1,0
2015-2016,3.4049E+14,402,1,0
2015-2016,3.4049E+14,358,0,0
2015-2016,3.4049E+14,229,2,0
2015-2016,3.4049E+14,774,15,1
2015-2016,3.4049E+14,527,6,0
2015-2016,3.4049E+14,297,6,0
2015-2016,3.4049E+14,1061,8,2
2015-2016,3.4049E+14,316,7,0
2015-2016,3.4049E+14,448,10,0
2015-2016,3.4049E+14,456,1,3
2015-2016,3.4049E+14,670,14,2
2015-2016,3.4049E+14,186,9,0
2015-2016,3.4049E+14,505,3,0
2015-2016,3.4049E+14,1800,12,10
2015-2016,3.4049E+14,689,0,0
2015-2016,3.4049E+14,658,2,0
2015-2016,3.4049E+14,675,11,0
2015-2016,3.4049E+14,655,5,0
2015-2016,3.4049E+14,687,2,0
2015-2016,3.4049E+14,369,4,1
2015-2016,3.4049E+14,357,1,0
2015-2016,3.4049E+14,433,4,0
2015-2016,3.4049E+14,344,9,0
2015-2016,3.4049E+14,666,1,0
2015-2016,3.4049E+14,377,3,2
2015-2016,3.4049E+14,440,1,2
2015-2016,3.4049E+14,118,1,0
2015-2016,3.40491E+14,2157,13,6
2015-2016,3.40491E+14,1291,9,1
2015-2016,3.40491E+14,656,6,0
2015-2016,3.40491E+14,1792,12,1
2015-2016,3.40491E+14,572,0,0
2015-2016,3.40491E+14,534,0,2
2015-2016,3.40491E+14,580,5,1
2015-2016,3.40491E+14,469,0,3
2015-2016,3.40491E+14,4443,6,4
2015-2016,3.40491E+14,623,2,0
2015-2016,3.40491E+14,871,1,0
2015-2016,3.40491E+14,660,1,0
2015-2016,3.40491E+14,801,0,0
2015-2016,3.40491E+14,798,2,0
2015-2016,3.40491E+14,682,1,1
2015-2016,3.40491E+14,239,0,0
2015-2016,3.40491E+14,501,2,0
2015-2016,3.40491E+14,706,2,0
2015-2016,3.40491E+14,516,2,0
2015-2016,3.40491E+14,757,0,0
2015-2016,3.40491E+14,350,0,0
2015-2016,3.40491E+14,318,0,0
2015-2016,3.40491E+14,575,0,0
2015-2016,3.40491E+14,491,1,0
2015-2016,3.40491E+14,458,3,0
2015-2016,3.40491E+14,628,1,0
2015-2016,3.40491E+14,614,0,0
2015-2016,3.40491E+14,583,0,1
2015-2016,3.40491E+14,646,0,0
2015-2016,3.40491E+14,396,0,0
2015-2016,3.40491E+14,326,3,0
2015-2016,3.40491E+14,560,11,3
2015-2016,3.40491E+14,490,7,0
2015-2016,3.40491E+14,313,3,0
2015-2016,3.40491E+14,298,2,0
2015-2016,3.40491E+14,241,4,0
2015-2016,3.40491E+14,442,6,0
2015-2016,3.40491E+14,827,3,0
2015-2016,3.40491E+14,920,5,0
2015-2016,3.40491E+14,507,8,4
2015-2016,3.40491E+14,430,2,0
2015-2016,3.40491E+14,293,4,0
2015-2016,3.40491E+14,239,3,0
2015-2016,3.40491E+14,141,2,0
2015-2016,3.40491E+14,712,3,0
2015-2016,3.40491E+14,635,0,0
2015-2016,3.40491E+14,521,1,1
2015-2016,3.40491E+14,737,2,0
2015-2016,3.40491E+14,441,6,0
2015-2016,3.40491E+14,531,0,0
2015-2016,3.40491E+14,436,2,0
2015-2016,3.40491E+14,166,2,0
2015-2016,3.40491E+14,559,2,0
2015-2016,3.40491E+14,522,3,1
2015-2016,3.40491E+14,521,4,0
2015-2016,3.40491E+14,21,0,0
2015-2016,3.40491E+14,411,3,0
2015-2016,3.40491E+14,327,4,0
2015-2016,3.40491E+14,305,2,0
2015-2016,3.40491E+14,693,1,2
2015-2016,3.40491E+14,758,2,3
2015-2016,3.40491E+14,709,0,2
2015-2016,3.40491E+14,1966,10,1
2015-2016,3.40491E+14,736,2,0
2015-2016,3.40491E+14,610,3,0
2015-2016,3.40491E+14,389,7,0
2015-2016,3.40491E+14,584,7,0
2015-2016,3.40491E+14,377,6,0
2015-2016,3.40491E+14,516,6,0
2015-2016,3.40491E+14,504,14,0
2015-2016,3.40491E+14,539,0,1
2015-2016,3.40491E+14,666,0,0
2015-2016,3.40491E+14,260,5,1
2015-2016,3.40491E+14,449,5,1
2015-2016,3.40491E+14,432,3,0
2015-2016,3.40491E+14,421,4,0
2015-2016,3.40491E+14,403,5,0
2015-2016,3.40491E+14,522,7,1
2015-2016,3.40491E+14,592,11,2
2015-2016,3.40491E+14,626,5,1
2015-2016,3.40491E+14,485,2,0
2015-2016,3.40491E+14,818,2,3
2015-2016,3.40491E+14,512,15,3
2015-2016,3.40491E+14,375,2,1
2015-2016,3.40491E+14,174,1,0
2015-2016,3.40491E+14,521,7,0
2015-2016,3.40491E+14,586,6,0
2015-2016,3.40491E+14,475,5,0
2015-2016,3.40491E+14,457,9,2
2015-2016,3.40491E+14,497,12,1
2015-2016,3.40491E+14,458,2,0
2015-2016,3.40491E+14,519,9,0
2015-2016,3.40491E+14,571,3,0
2015-2016,3.40491E+14,382,3,0
2015-2016,3.40491E+14,285,3,0
2015-2016,3.40491E+14,362,4,2
2015-2016,3.40491E+14,277,4,0
2015-2016,3.40491E+14,304,1,0
2015-2016,3.40491E+14,325,1,1
2015-2016,3.40491E+14,539,4,1
2015-2016,3.40491E+14,295,2,0
2015-2016,3.40491E+14,224,0,0
2015-2016,3.40491E+14,236,2,0
2015-2016,3.40491E+14,1668,9,1
2015-2016,3.40491E+14,2078,15,0
2015-2016,3.40491E+14,285,1,0
2015-2016,3.40491E+14,497,0,0
2015-2016,3.40491E+14,1697,12,0
2015-2016,3.40491E+14,1346,14,0
2015-2016,3.40491E+14,1434,15,2
2015-2016,3.40491E+14,63,0,0
2015-2016,3.40491E+14,1441,25,0
2015-2016,3.40491E+14,596,3,1
2015-2016,3.40491E+14,483,6,0
2015-2016,3.40491E+14,626,5,0
2015-2016,3.40491E+14,948,1,0
2015-2016,3.40491E+14,688,6,0
2015-2016,3.40491E+14,1992,7,1
2015-2016,3.40491E+14,4250,16,7
2015-2016,3.40491E+14,1903,13,16
2015-2016,3.40491E+14,3990,19,3
2015-2016,3.40491E+14,2399,9,5
2015-2016,3.40491E+14,341,1,0
2015-2016,3.40491E+14,1472,7,1
2015-2016,3.40491E+14,1569,7,1
2015-2016,3.40491E+14,2040,13,7
2015-2016,3.40491E+14,1312,2,0
