Year,RCDTS,Enrollment,PBE,PME
2011-2012,15016608X100000,189,1,0
2011-2012,15016613X100000,193,0,0
2011-2012,15016614X100000,293,0,0
2011-2012,15016618X100000,233,0,0
2011-2012,15016619X100000,410,0,0
2011-2012,15016620X100000,203,0,0
2011-2012,15016622X100000,311,1,1
2011-2012,15016624X100000,255,0,0
2011-2012,15016626X140000,122,0,0
2011-2012,15016627X100000,273,0,0
2011-2012,15016628X100000,69,0,0
2011-2012,15016630X100000,400,0,0
2011-2012,15016632X100000,157,0,0
2011-2012,15016647X100000,142,0,0
2011-2012,15016650Y140000,17,0,0
2011-2012,15016662X260000,80,0,0
2011-2012,15016672X060000,37,0,0
2011-2012,15016686Z110000,62,0,0
2011-2012,15016687X060000,107,0,0
2011-2012,15016692X010000,212,3,0
2011-2012,15016693X030000,184,8,1
2011-2012,15016705X060000,254,0,0
2011-2012,15016712X160000,111,5,0
2011-2012,15016725X010000,35,0,7
2011-2012,15016735X160000,93,0,0
2011-2012,15016738X160000,350,0,0
2011-2012,15016743Z010000,926,2,6
2011-2012,15016745Y010000,105,0,0
2011-2012,15016748X060000,38,0,0
2011-2012,15016749X050000,299,0,2
2011-2012,15016761Y010000,8,0,0
2011-2012,15016763X060000,27,0,0
2011-2012,15016777P003101,369,0,0
2011-2012,15016778Z140000,19,0,0
2011-2012,15016780P003102,31,0,0
2011-2012,15016780P003104,68,0,0
2011-2012,15016780P003107,77,0,0
2011-2012,15016780P003108,39,0,0
2011-2012,15016780P003109,29,0,0
2011-2012,15016780P003112,26,0,0
2011-2012,15016780P003114,40,0,0
2011-2012,15016780P003115,80,0,0
2011-2012,15016780P003116,43,0,0
2011-2012,15016780P003118,19,0,0
2011-2012,15016780P003119,159,0,0
2011-2012,15016780P003123,63,0,0
2011-2012,15016780P003125,31,0,0
2011-2012,15016780P003126,18,0,0
2011-2012,15016780P003127,61,0,0
2011-2012,15016780P003128,37,0,0
2011-2012,15016780P003129,33,0,0
2011-2012,15016780P003130,36,0,0
2011-2012,15016780P003131,31,0,0
2011-2012,15016780X010000,382,1,0
2011-2012,15016781X050000,160,11,0
2011-2012,15016785Y010000,733,1,1
2011-2012,15016789Z110000,107,0,0
2011-2012,15016791Y050000,74,4,0
2011-2012,15016796Y010000,143,0,0
2011-2012,15016806X100000,894,8,0
2011-2012,15016815X230000,88,0,0
2011-2012,15016822X230000,130,2,0
2011-2012,15016823Y050000,33,0,0
2011-2012,15016824Y050000,81,3,0
2011-2012,15016831Z230000,233,25,4
2011-2012,15016838X160000,71,2,1
2011-2012,15016845Y050000,163,0,0
2011-2012,15016853X160000,249,1,0
2011-2012,15016862Y010000,140,0,0
2011-2012,15016864Y050000,118,0,0
2011-2012,15016885X010000,14,0,0
2011-2012,15016892X100000,199,2,0
2011-2012,15016894X200000,321,0,0
2011-2012,15016900X030000,146,0,0
2011-2012,15016905Z010000,19,0,0
2011-2012,15016906P003101,31,0,0
2011-2012,15016910X160000,521,9,0
2011-2012,15016915Z020000,116,2,0
2011-2012,15016927X160000,53,1,0
2011-2012,15016931X010000,53,0,0
2011-2012,15016949Y030000,23,0,0
2011-2012,15016950X010000,29,1,0
2011-2012,15016957Y010000,188,0,0
2011-2012,15016962X100000,209,1,1
2011-2012,15016970X100000,84,0,0
2011-2012,15016974Z010000,614,0,0
2011-2012,15016975Y010000,180,0,0
2011-2012,15016984X010000,53,0,0
2011-2012,15016985Y100000,544,0,0
2011-2012,15016986Z010000,50,0,0
2011-2012,15016994X010000,294,1,0
2011-2012,15016996X260000,10,0,0
2011-2012,16019001X100000,226,3,0
2011-2012,16019003X100000,238,1,0
2011-2012,16019100Z260000,341,17,0
2011-2012,16019103X160000,23,2,0
2011-2012,160194240260001,619,2,1
2011-2012,160194240261003,463,0,0
2011-2012,160194240262002,273,5,0
2011-2012,160194240262004,248,1,0
2011-2012,160194240262005,295,0,0
2011-2012,160194250260001,256,0,0
2011-2012,160194250261001,186,0,0
2011-2012,160194250262001,112,0,0
2011-2012,160194250262002,234,0,0
2011-2012,160194260260003,167,1,0
2011-2012,160194260262001,446,6,0
2011-2012,160194270260001,1233,4,1
2011-2012,160194270261002,852,8,0
2011-2012,160194270262004,316,6,0
2011-2012,160194270262005,342,2,0
2011-2012,160194270262006,297,2,0
2011-2012,160194270262007,324,2,0
2011-2012,160194270262008,464,8,2
2011-2012,160194280260011,1784,7,6
2011-2012,160194280261010,612,1,1
2011-2012,160194280262005,331,0,0
2011-2012,160194280262006,307,3,0
2011-2012,160194280262007,366,5,2
2011-2012,160194280262008,277,0,1
2011-2012,160194280262009,532,5,2
2011-2012,160194280262010,650,7,0
2011-2012,160194280262011,309,4,0
2011-2012,160194280262012,307,3,0
2011-2012,160194280262014,592,1,0
2011-2012,160194290260003,229,1,1
2011-2012,160194290262001,178,0,0
2011-2012,160194290262002,306,1,2
2011-2012,160194300260001,764,1,1
2011-2012,160194300261001,558,0,0
2011-2012,160194300262003,265,3,0
2011-2012,160194300262004,182,1,1
2011-2012,160194300262006,245,2,2
2011-2012,160194300262007,364,1,0
2011-2012,160194320260003,312,1,0
2011-2012,160194320261001,274,3,2
2011-2012,160194320262001,322,4,3
2011-2012,170200150260001,546,2,0
2011-2012,170200150261002,471,1,0
2011-2012,170200150262003,151,0,0
2011-2012,170200150262004,279,4,0
2011-2012,170200150262005,196,1,0
2011-2012,170200150262006,331,1,0
2011-2012,170200180260001,236,0,0
2011-2012,170200180262003,277,0,1
2011-2012,170200180262005,167,0,1
2011-2012,17053002X100000,179,0,0
2011-2012,17053003X100000,54,0,0
2011-2012,170530050260001,124,0,0
2011-2012,170530050262001,359,3,1
2011-2012,17053005X260000,79,1,0
2011-2012,17053006J260001,154,0,1
2011-2012,17053006J262005,127,0,0
2011-2012,17053006J262006,211,0,0
2011-2012,170530080260001,616,0,0
2011-2012,170530080261001,332,0,0
2011-2012,170530080262001,168,0,0
2011-2012,170530080262002,191,0,0
2011-2012,170530080262005,408,0,0
2011-2012,170530080262006,129,0,0
2011-2012,170530080262007,299,0,0
2011-2012,170530740270001,115,0,0
2011-2012,170530740272001,214,0,0
2011-2012,170530900170001,786,1,0
2011-2012,170532300170001,299,2,2
2011-2012,170532320022001,601,9,2
2011-2012,170534250042001,53,0,0
2011-2012,170534260042001,86,3,0
2011-2012,170534290041001,407,0,0
2011-2012,170534290042002,400,0,1
2011-2012,170534290042004,242,0,0
2011-2012,170534290042005,269,0,0
2011-2012,170534350042001,168,0,0
2011-2012,170534380042001,133,0,0
2011-2012,17064001X100000,310,0,0
2011-2012,170640020260003,240,2,0
2011-2012,170640020261002,110,1,0
2011-2012,170640020262001,481,0,0
2011-2012,17064002X100000,495,0,0
2011-2012,170640030260002,322,0,0
2011-2012,170640030261001,409,2,1
2011-2012,170640030262001,265,6,0
2011-2012,17064003Y100000,376,0,0
2011-2012,170640040260001,440,1,0
2011-2012,170640040262002,540,3,2
2011-2012,17064004X060000,374,6,1
2011-2012,170640050260001,1939,9,3
2011-2012,170640050260002,1718,5,11
2011-2012,17064005026001C,45,0,0
2011-2012,170640050261002,652,4,0
2011-2012,170640050261003,714,1,2
2011-2012,170640050261004,862,3,0
2011-2012,170640050261005,675,4,1
2011-2012,170640050262002,441,2,1
2011-2012,170640050262003,507,0,0
2011-2012,170640050262004,132,1,0
2011-2012,170640050262005,282,0,0
2011-2012,170640050262007,227,5,0
2011-2012,170640050262008,511,3,0
2011-2012,170640050262009,274,2,0
2011-2012,170640050262010,443,2,1
2011-2012,170640050262012,624,3,2
2011-2012,170640050262013,300,4,0
2011-2012,170640050262014,149,0,0
2011-2012,170640050262015,424,5,0
2011-2012,170640050262016,576,2,1
2011-2012,170640050262017,383,5,0
2011-2012,170640050262018,659,4,0
2011-2012,170640050262019,663,0,0
2011-2012,170640050263001,95,0,0
2011-2012,17064006X100000,172,6,0
2011-2012,170640070260002,161,0,0
2011-2012,170640070261001,80,1,0
2011-2012,170640070262001,281,1,0
2011-2012,17064008Y010000,7,0,0
2011-2012,17064009X140000,55,5,0
2011-2012,17064011Z020000,335,2,0
2011-2012,17064012X010000,45,1,0
2011-2012,170640160260009,584,0,0
2011-2012,170640160261001,425,0,0
2011-2012,170640160262002,357,0,0
2011-2012,170640160262003,258,0,0
2011-2012,170640160262006,309,0,0
2011-2012,170640190260001,199,0,0
2011-2012,170640190261001,136,1,0
2011-2012,170640190262002,306,0,0
2011-2012,17064026Z140000,11,0,0
2011-2012,17064027X260000,393,4,0
2011-2012,170640870250001,1369,4,1
2011-2012,170640870251002,1156,7,2
2011-2012,170640870252003,417,3,1
2011-2012,170640870252006,330,1,1
2011-2012,170640870252009,498,2,2
2011-2012,170640870252011,386,1,0
2011-2012,170640870252012,487,9,0
2011-2012,170640870252013,520,6,0
2011-2012,170640870253001,166,0,1
2011-2012,19022001X060000,253,0,0
2011-2012,190220020021001,674,2,0
2011-2012,190220020022002,348,0,0
2011-2012,190220020022005,266,0,0
2011-2012,190220020022006,462,1,0
2011-2012,190220020022007,327,1,0
2011-2012,19022002X100000,32,0,0
2011-2012,19022003X100000,176,9,0
2011-2012,190220040021009,1376,4,0
2011-2012,190220040022002,455,0,0
2011-2012,190220040022003,473,2,0
2011-2012,190220040022004,416,0,0
2011-2012,190220040022005,491,0,0
2011-2012,190220040022008,324,0,0
2011-2012,190220040022010,358,1,0
2011-2012,190220040022011,321,2,0
2011-2012,19022004X060000,211,0,0
2011-2012,19022006X060000,119,1,0
2011-2012,190220070021004,343,0,0
2011-2012,190220070022002,352,0,0
2011-2012,190220070022003,378,0,0
2011-2012,190220070023001,114,0,0
2011-2012,19022008X100000,248,0,0
2011-2012,190220100021001,311,0,0
2011-2012,190220100022002,302,0,0
2011-2012,190220100022003,322,1,0
2011-2012,19022010X100000,143,2,0
2011-2012,190220110021003,250,1,0
2011-2012,190220110022001,230,0,2
2011-2012,190220110022002,195,1,1
2011-2012,190220120021005,228,1,0
2011-2012,190220120022004,433,0,2
2011-2012,19022012X100000,188,0,0
2011-2012,190220130021001,414,2,0
2011-2012,190220130022002,362,6,0
2011-2012,190220130022004,425,4,0
2011-2012,19022013Y100000,780,4,0
2011-2012,19022014X010000,369,5,0
2011-2012,190220150021004,864,2,0
2011-2012,190220150022001,406,2,0
2011-2012,190220150022003,529,4,0
2011-2012,190220150022004,434,0,0
2011-2012,190220150022006,518,0,0
2011-2012,19022015X060000,346,5,0
2011-2012,190220160021004,626,0,0
2011-2012,190220160022001,451,0,0
2011-2012,190220160022005,456,4,0
2011-2012,190220160022006,414,1,0
2011-2012,19022016Y100000,337,0,0
2011-2012,19022017X100000,162,0,0
2011-2012,19022019X100000,263,4,0
2011-2012,190220200021001,577,8,0
2011-2012,190220200022002,555,2,0
2011-2012,190220200022003,480,1,2
2011-2012,19022020X060000,260,5,0
2011-2012,19022021X060000,53,2,0
2011-2012,19022023X100000,431,2,0
2011-2012,19022024X100000,554,8,0
2011-2012,190220250021001,353,6,1
2011-2012,190220250022002,394,7,5
2011-2012,19022025X160000,197,8,0
2011-2012,19022027X100000,375,1,0
2011-2012,19022028X100000,516,0,0
2011-2012,19022030X100000,357,3,0
2011-2012,19022031X100000,563,3,0
2011-2012,190220330021006,793,3,1
2011-2012,190220330022001,654,4,0
2011-2012,190220330022002,476,2,0
2011-2012,190220330022004,541,0,0
2011-2012,190220330022005,415,2,2
2011-2012,190220330022006,546,0,0
2011-2012,190220330022007,684,0,1
2011-2012,190220330023001,50,0,0
2011-2012,190220340022001,138,4,0
2011-2012,190220340022002,215,3,0
2011-2012,19022034X100000,620,3,0
2011-2012,19022035X100000,545,2,0
2011-2012,19022036X100000,311,0,0
2011-2012,19022037X100000,488,1,0
2011-2012,19022038Y100000,1354,7,2
2011-2012,19022039X100000,309,7,0
2011-2012,19022040X100000,263,1,0
2011-2012,190220410021009,1220,3,1
2011-2012,190220410022001,631,9,1
2011-2012,190220410022002,581,8,2
2011-2012,190220410022003,637,7,0
2011-2012,190220410022004,578,4,0
2011-2012,19022041X100000,668,3,1
2011-2012,19022042Y030000,379,1,0
2011-2012,19022043X030000,47,1,0
2011-2012,190220440021009,1001,9,0
2011-2012,190220440022001,290,3,0
2011-2012,190220440022005,394,5,0
2011-2012,190220440022009,367,0,1
2011-2012,190220440022010,276,2,0
2011-2012,190220440022012,325,3,1
2011-2012,190220440022013,511,4,0
2011-2012,190220450021006,672,6,0
2011-2012,190220450021007,438,3,0
2011-2012,190220450022001,487,8,2
2011-2012,190220450022010,373,1,0
2011-2012,190220450022011,457,3,0
2011-2012,190220450022013,453,5,2
2011-2012,190220450022015,192,3,0
2011-2012,190220450022016,270,3,0
2011-2012,19022046X100000,505,5,0
2011-2012,19022047Y260000,638,24,3
2011-2012,190220480021003,191,0,0
2011-2012,190220480022001,127,4,0
2011-2012,190220480022002,165,0,0
2011-2012,19022048X260000,536,22,0
2011-2012,19022052X100000,216,7,1
2011-2012,190220530021001,168,0,0
2011-2012,190220530022002,260,7,1
2011-2012,19022053X100000,544,0,0
2011-2012,19022054X100000,240,0,0
2011-2012,19022055Y100000,693,6,2
2011-2012,19022057X100000,287,0,1
2011-2012,190220580021014,621,3,0
2011-2012,190220580021015,487,5,1
2011-2012,190220580022001,273,3,0
2011-2012,190220580022002,328,3,0
2011-2012,190220580022003,333,4,0
2011-2012,190220580022004,277,0,2
2011-2012,190220580022005,416,5,0
2011-2012,190220580022006,370,4,0
2011-2012,190220580022007,382,1,1
2011-2012,190220580022008,526,5,1
2011-2012,190220580022010,419,1,0
2011-2012,190220580022013,310,3,0
2011-2012,190220580022014,299,6,1
2011-2012,19022058X100000,197,0,3
2011-2012,190220600021001,461,1,2
2011-2012,190220600022001,437,4,0
2011-2012,190220600022002,410,3,1
2011-2012,19022060X100000,524,4,5
2011-2012,190220610021004,576,11,4
2011-2012,190220610022001,546,8,2
2011-2012,190220610022002,532,4,0
2011-2012,19022061X060000,65,4,1
2011-2012,190220620021001,378,6,0
2011-2012,190220620022002,465,4,0
2011-2012,190220630021001,382,1,0
2011-2012,190220630022002,401,1,0
2011-2012,19022064X160000,54,0,0
2011-2012,19022065X030000,750,21,0
2011-2012,190220660021001,427,4,0
2011-2012,190220660022002,302,2,0
2011-2012,190220660022004,397,2,0
2011-2012,19022066Z200000,189,10,0
2011-2012,19022067X260000,54,1,0
2011-2012,190220680021001,629,3,0
2011-2012,190220680022001,404,0,0
2011-2012,190220680022002,323,2,0
2011-2012,190220680022003,441,1,0
2011-2012,190220680022004,368,1,0
2011-2012,190220680022005,385,0,0
2011-2012,190220680022006,367,0,0
2011-2012,19022069X260000,170,7,2
2011-2012,19022070X060000,96,1,1
2011-2012,19022071X100000,533,1,0
2011-2012,19022072X160000,74,0,0
2011-2012,19022075X260000,197,12,1
2011-2012,19022078X060000,92,1,0
2011-2012,19022080X010000,37,0,0
2011-2012,19022081X140000,102,20,0
2011-2012,190220860170001,2807,4,0
2011-2012,190220860170002,1725,7,2
2011-2012,190220870170001,2577,15,0
2011-2012,190220870170002,2644,8,1
2011-2012,190220870170003,2298,10,1
2011-2012,190220870170004,1374,10,1
2011-2012,190220880160001,1922,7,1
2011-2012,190220880160002,2107,12,1
2011-2012,190220890041003,685,5,0
2011-2012,190220890042001,343,1,2
2011-2012,190220890042002,310,5,0
2011-2012,190220890042004,378,5,0
2011-2012,190220890042006,276,2,0
2011-2012,190220930041004,665,0,0
2011-2012,190220930042001,295,3,0
2011-2012,190220930042004,353,0,0
2011-2012,190220930042006,482,2,0
2011-2012,190220930042007,377,6,0
2011-2012,190220930042009,621,1,0
2011-2012,190220930042010,409,2,2
2011-2012,190220930042011,646,8,0
2011-2012,190220940160001,2130,11,1
2011-2012,19022097X160000,27,2,0
2011-2012,190220990160001,2136,19,3
2011-2012,190220990160002,3007,17,1
2011-2012,190221000160001,1581,2,0
2011-2012,19022107X160000,93,0,0
2011-2012,190221080160001,2802,9,0
2011-2012,19022108X160000,20,1,0
2011-2012,19022109X260000,285,3,0
2011-2012,19022111X160000,110,1,2
2011-2012,19022112X110000,26,0,1
2011-2012,19022123X160000,67,14,0
2011-2012,19022127Z230000,665,4,1
2011-2012,19022131X160000,34,6,0
2011-2012,19022135X160000,185,4,1
2011-2012,19022136Z230000,417,0,1
2011-2012,19022137X160000,39,0,0
2011-2012,19022143X010000,90,36,0
2011-2012,19022150X010000,15,0,0
2011-2012,19022151X010000,168,26,0
2011-2012,19022153X170000,89,0,0
2011-2012,19022160X160000,105,1,2
2011-2012,19022161X010000,63,5,0
2011-2012,19022162X160000,133,0,0
2011-2012,19022166X010000,59,0,0
2011-2012,19022167Z010000,83,1,0
2011-2012,19022169X010000,89,0,0
2011-2012,19022170X010000,69,0,0
2011-2012,19022172X010000,80,1,0
2011-2012,19022173X010000,61,0,0
2011-2012,19022174X010000,91,0,0
2011-2012,19022177X160000,2,0,0
2011-2012,19022178X070000,299,2,5
2011-2012,190221800041001,310,2,0
2011-2012,190221800042002,365,3,0
2011-2012,19022180X160000,17,0,0
2011-2012,190221810041002,799,4,1
2011-2012,190221810041003,659,3,0
2011-2012,190221810042001,257,6,1
2011-2012,190221810042003,429,5,0
2011-2012,190221810042004,426,1,0
2011-2012,190221810042006,362,8,1
2011-2012,190221810042007,413,3,1
2011-2012,190221810042008,377,2,1
2011-2012,190221810042009,287,1,0
2011-2012,190222000260020,2313,20,4
2011-2012,190222000260021,2195,24,2
2011-2012,190222000261001,717,13,1
2011-2012,190222000261017,739,8,0
2011-2012,190222000261018,782,7,0
2011-2012,190222000261020,791,10,1
2011-2012,190222000262001,359,2,0
2011-2012,190222000262002,353,6,0
2011-2012,190222000262006,510,9,0
2011-2012,190222000262007,399,13,0
2011-2012,190222000262008,417,4,2
2011-2012,190222000262009,424,0,0
2011-2012,190222000262010,543,9,2
2011-2012,190222000262011,387,16,2
2011-2012,190222000262012,442,12,1
2011-2012,190222000262013,406,8,1
2011-2012,190222000262014,498,10,1
2011-2012,190222000262016,499,10,2
2011-2012,190222000262018,481,2,0
2011-2012,190222000263001,200,5,1
2011-2012,190222010260001,527,8,0
2011-2012,190222010261004,335,5,0
2011-2012,190222010262001,464,7,0
2011-2012,190222010262002,183,0,0
2011-2012,190222020260001,550,8,0
2011-2012,190222020261002,354,2,1
2011-2012,190222020262004,439,10,0
2011-2012,190222020262005,246,4,0
2011-2012,190222030260001,2950,16,2
2011-2012,190222030260013,3176,16,3
2011-2012,190222030261009,847,3,0
2011-2012,190222030261010,954,2,0
2011-2012,190222030261011,614,3,1
2011-2012,190222030261012,753,4,2
2011-2012,190222030261013,1019,7,1
2011-2012,190222030262002,287,1,0
2011-2012,190222030262003,492,9,0
2011-2012,190222030262004,599,6,0
2011-2012,190222030262005,792,5,0
2011-2012,190222030262006,289,2,0
2011-2012,190222030262007,538,7,2
2011-2012,190222030262008,569,6,1
2011-2012,190222030262012,769,7,0
2011-2012,190222030262013,545,4,1
2011-2012,190222030262014,448,0,0
2011-2012,190222030262015,427,2,5
2011-2012,190222030262016,435,6,0
2011-2012,190222030262017,452,8,5
2011-2012,190222030262018,452,7,0
2011-2012,190222030263001,324,7,1
2011-2012,190222040260001,2594,10,1
2011-2012,190222040260002,4067,18,2
2011-2012,190222040260005,2522,11,0
2011-2012,190222040261001,921,8,1
2011-2012,190222040261002,968,7,2
2011-2012,190222040261003,959,8,1
2011-2012,190222040261004,1196,7,3
2011-2012,190222040261005,841,5,2
2011-2012,190222040261006,1100,3,2
2011-2012,190222040261007,1017,17,1
2011-2012,190222040262002,486,4,0
2011-2012,190222040262005,403,7,1
2011-2012,190222040262006,531,2,3
2011-2012,190222040262007,566,9,1
2011-2012,190222040262008,639,4,0
2011-2012,190222040262009,756,3,1
2011-2012,190222040262010,642,13,0
2011-2012,190222040262012,611,13,1
2011-2012,190222040262013,586,13,2
2011-2012,190222040262015,666,14,0
2011-2012,190222040262016,501,9,1
2011-2012,190222040262017,519,10,1
2011-2012,190222040262018,724,9,0
2011-2012,190222040262019,573,2,4
2011-2012,190222040262020,471,5,0
2011-2012,190222040262021,856,3,0
2011-2012,190222040262022,812,13,1
2011-2012,190222040262023,466,7,4
2011-2012,190222040262024,707,10,1
2011-2012,190222040262025,510,5,1
2011-2012,190222040262026,469,15,0
2011-2012,190222040263001,483,13,3
2011-2012,190222040263003,51,0,0
2011-2012,190222050260003,2623,2,1
2011-2012,190222050261001,671,1,24
2011-2012,190222050261002,449,3,1
2011-2012,190222050261012,742,2,3
2011-2012,190222050262002,265,7,4
2011-2012,190222050262003,452,0,1
2011-2012,190222050262004,556,9,0
2011-2012,190222050262005,422,6,0
2011-2012,190222050262006,594,6,2
2011-2012,190222050262007,382,5,3
2011-2012,190222050262008,338,1,2
2011-2012,190222050262009,582,11,2
2011-2012,190222050263001,190,2,0
2011-2012,200240010260005,269,0,1
2011-2012,200240010262001,502,5,0
2011-2012,200240010262004,215,0,0
2011-2012,200300070260001,228,0,1
2011-2012,200300070261001,208,0,0
2011-2012,200300070262001,349,0,1
2011-2012,200350010260003,180,0,0
2011-2012,200350010261001,92,1,0
2011-2012,200350010262001,353,1,0
2011-2012,200760010260001,154,0,0
2011-2012,200760010262002,405,0,0
2011-2012,200830010260001,107,0,0
2011-2012,200830010261001,66,0,0
2011-2012,200830010262002,253,0,0
2011-2012,200830020260001,132,0,0
2011-2012,200830020262002,352,0,0
2011-2012,200830030260001,575,0,0
2011-2012,200830030261002,467,1,1
2011-2012,200830030262009,497,0,0
2011-2012,200830030262010,605,1,0
2011-2012,200830040260001,366,0,3
2011-2012,200830040261002,253,0,0
2011-2012,200830040262004,676,1,3
2011-2012,20093001X100000,122,0,0
2011-2012,20093002X140000,41,0,0
2011-2012,200930170242001,174,0,0
2011-2012,200933480260001,539,0,0
2011-2012,200933480261003,356,0,2
2011-2012,200933480262003,352,3,0
2011-2012,200933480262005,429,2,0
2011-2012,200960060042001,190,0,0
2011-2012,20096009P003101,40,0,0
2011-2012,20096009P003103,40,0,0
2011-2012,200960140042001,95,0,0
2011-2012,200960170042001,162,1,0
2011-2012,200961000260001,165,0,0
2011-2012,200961000262003,84,0,0
2011-2012,200961000262005,311,0,0
2011-2012,200961120042001,414,0,0
2011-2012,200961120042002,279,0,0
2011-2012,200962000260001,133,0,0
2011-2012,200962000261001,139,0,0
2011-2012,200962000262002,73,0,0
2011-2012,200962000262003,84,0,0
2011-2012,200962250160001,420,0,0
2011-2012,200970010260003,125,0,0
2011-2012,200970010262002,197,0,0
2011-2012,200970030260001,220,0,0
2011-2012,200970030262002,343,1,0
2011-2012,200970030262003,169,0,0
2011-2012,200970050260001,371,0,1
2011-2012,200970050261007,256,0,1
2011-2012,200970050262005,208,0,0
2011-2012,200970050262006,219,0,2
2011-2012,200970050262007,199,3,1
2011-2012,200970050263001,9,0,0
2011-2012,200970050263002,108,0,0
2011-2012,20097011P003101,20,0,0
2011-2012,21028001Z110000,30,0,0
2011-2012,21028002X100000,100,8,0
2011-2012,21028003Z140000,24,0,0
2011-2012,21028017P003101,40,0,0
2011-2012,210280470041002,446,0,2
2011-2012,210280470042001,706,2,0
2011-2012,210280910042001,106,0,0
2011-2012,210280990262001,870,0,2
2011-2012,210281030130001,568,1,0
2011-2012,210281150042001,238,0,0
2011-2012,210281680260001,533,1,0
2011-2012,210281680261002,302,0,0
2011-2012,210281680262003,389,0,2
2011-2012,210281680262004,528,4,0
2011-2012,210281740262001,353,0,0
2011-2012,210281880260001,186,0,0
2011-2012,210281880261001,81,0,0
2011-2012,210281880262003,372,0,0
2011-2012,210281960260001,224,0,0
2011-2012,210281960261001,191,1,0
2011-2012,210281960262001,343,1,0
2011-2012,211000010260001,358,0,0
2011-2012,211000010262002,426,0,0
2011-2012,211000010262003,291,0,0
2011-2012,211000010262004,108,0,0
2011-2012,21100001X100000,315,2,3
2011-2012,211000020260001,1133,0,3
2011-2012,211000020261002,808,1,2
2011-2012,211000020262003,198,0,0
2011-2012,211000020262004,292,1,0
2011-2012,211000020262005,603,2,1
2011-2012,211000020262007,335,0,0
2011-2012,211000020262010,598,4,1
2011-2012,211000030260001,130,0,0
2011-2012,211000030262001,289,0,0
2011-2012,211000040260001,743,6,0
2011-2012,211000040261001,531,6,0
2011-2012,211000040262008,483,6,1
2011-2012,211000040262010,736,4,0
2011-2012,211000050260001,491,3,0
2011-2012,211000050261001,567,3,0
2011-2012,211000050262001,820,2,0
2011-2012,211000050263101,115,0,0
2011-2012,21100011Z260000,220,2,0
2011-2012,21100015Y260000,68,0,1
2011-2012,220290010260001,119,0,0
2011-2012,220290010261001,69,0,0
2011-2012,220290010262001,210,0,0
2011-2012,220290020260001,100,0,0
2011-2012,220290020261001,51,0,0
2011-2012,220290020262006,212,1,1
2011-2012,220290030260001,155,0,0
2011-2012,220290030261001,77,0,0
2011-2012,220290030262003,278,0,2
2011-2012,220290040260001,138,3,0
2011-2012,220290040261001,70,1,0
2011-2012,220290040262005,228,1,0
2011-2012,22029013Z020000,25,0,0
2011-2012,220290660250001,705,0,1
2011-2012,220290660251002,785,1,0
2011-2012,220290660252003,449,3,0
2011-2012,220290660252008,217,3,0
2011-2012,220290660252009,431,0,0
2011-2012,220291760262003,36,0,0
2011-2012,220850050260001,327,3,0
2011-2012,220850050261002,371,3,0
2011-2012,220850050262001,257,1,0
2011-2012,220850050262002,248,2,0
2011-2012,240320010260001,643,0,0
2011-2012,240320010261002,485,4,0
2011-2012,240320010262003,306,6,0
2011-2012,240320010262004,324,2,1
2011-2012,240320010262005,316,4,1
2011-2012,24032002C021002,164,6,1
2011-2012,24032002C022001,175,5,0
2011-2012,24032002X100000,223,1,0
2011-2012,24032024C042001,91,0,0
2011-2012,240320540021006,371,3,0
2011-2012,240320540022004,827,5,1
2011-2012,24032060C042001,781,12,1
2011-2012,24032072C042001,209,0,0
2011-2012,240320730170001,204,0,0
2011-2012,240320740032001,96,0,1
2011-2012,240320750022001,193,0,0
2011-2012,240321010160001,944,4,1
2011-2012,240321110160001,2557,8,1
2011-2012,240322010041002,828,4,1
2011-2012,240322010042001,452,7,1
2011-2012,240322010042002,845,5,0
2011-2012,240322010042003,500,4,2
2011-2012,240322010042004,499,6,4
2011-2012,240322010042005,459,6,1
2011-2012,240322010042006,390,13,3
2011-2012,24047001X060000,279,16,0
2011-2012,24047002X100000,208,1,0
2011-2012,24047003X060000,190,1,0
2011-2012,24047004X260000,34,3,1
2011-2012,24047006X160000,75,7,0
2011-2012,24047007X140000,3,0,0
2011-2012,240470180160001,190,4,0
2011-2012,240470660041001,108,0,0
2011-2012,240470660042001,112,1,0
2011-2012,240470880260001,627,0,0
2011-2012,240470880261001,338,0,1
2011-2012,240470880262002,471,2,1
2011-2012,240470880262003,352,0,0
2011-2012,240470880262004,526,1,0
2011-2012,240470900042001,126,4,1
2011-2012,240471150260001,1592,6,3
2011-2012,240471150261001,847,8,0
2011-2012,240471150262002,528,8,3
2011-2012,240471150262003,205,4,1
2011-2012,240471150262004,224,2,0
2011-2012,240471150262005,620,6,0
2011-2012,240471150262007,507,9,0
2011-2012,240471150262008,539,5,0
2011-2012,240471150262009,458,5,1
2011-2012,240473080260001,2426,3,24
2011-2012,240473080260002,2049,2,0
2011-2012,240473080261002,1027,10,0
2011-2012,240473080261003,898,2,1
2011-2012,240473080261004,981,6,2
2011-2012,240473080261005,866,1,0
2011-2012,240473080262003,519,2,0
2011-2012,240473080262004,510,4,1
2011-2012,240473080262005,584,2,0
2011-2012,240473080262006,404,5,1
2011-2012,240473080262007,688,5,2
2011-2012,240473080262008,629,9,0
2011-2012,240473080262009,648,1,0
2011-2012,240473080262010,776,2,1
2011-2012,240473080262011,517,6,0
2011-2012,240473080262012,706,6,1
2011-2012,240473080262013,707,3,1
2011-2012,240473080262014,457,7,2
2011-2012,240473080262015,698,2,0
