Year,RCDTS,Enrollment,PBE,PME
2014-2015,160194240261003,436,2,0
2014-2015,160194240262002,237,4,0
2014-2015,160194240262004,236,2,0
2014-2015,160194240262005,264,4,0
2014-2015,160194250260001,250,0,0
2014-2015,160194250261001,161,0,0
2014-2015,160194250262001,121,0,0
2014-2015,160194250262002,213,0,0
2014-2015,160194260260003,161,3,0
2014-2015,160194260262001,425,9,0
2014-2015,160194270260001,"1,195",14,0
2014-2015,160194270261002,932,11,1
2014-2015,160194270262004,287,4,0
2014-2015,160194270262005,317,5,2
2014-2015,160194270262006,295,5,0
2014-2015,160194270262007,322,4,3
2014-2015,160194270262008,421,6,1
2014-2015,160194280260011,"1,724",11,11
2014-2015,160194280261010,891,6,1
2014-2015,160194280262005,288,0,0
2014-2015,160194280262006,301,2,3
2014-2015,160194280262007,366,7,1
2014-2015,160194280262008,246,6,0
2014-2015,160194280262009,536,8,0
2014-2015,160194280262010,536,4,0
2014-2015,160194280262011,338,9,0
2014-2015,160194280262012,305,5,0
2014-2015,160194280262014,585,4,1
2014-2015,160194290260003,221,0,0
2014-2015,160194290262001,160,0,1
2014-2015,160194290262002,313,3,1
2014-2015,160194300260001,735,0,1
2014-2015,160194300261001,512,0,1
2014-2015,160194300262003,221,4,0
2014-2015,160194300262004,202,1,0
2014-2015,160194300262006,170,3,0
2014-2015,160194300262007,295,4,1
2014-2015,160194320260003,289,1,0
2014-2015,160194320261001,254,6,0
2014-2015,160194320262001,268,5,0
2014-2015,170200150260001,601,2,1
2014-2015,170200150261002,474,3,0
2014-2015,170200150262003,169,3,2
2014-2015,170200150262004,551,3,1
2014-2015,170200150262005,214,2,1
2014-2015,170200180260001,230,0,0
2014-2015,170200180262003,277,1,0
2014-2015,170200180262005,278,0,1
2014-2015,17053002X100000,178,0,0
2014-2015,17053003X100000,42,0,0
2014-2015,170530050262001,480,3,0
2014-2015,17053005X260000,44,3,0
2014-2015,17053006J260001,124,0,1
2014-2015,17053006J262005,138,0,0
2014-2015,17053006J262006,166,0,0
2014-2015,170530080260001,636,1,0
2014-2015,170530080261001,297,2,0
2014-2015,170530080262001,189,0,1
2014-2015,170530080262002,165,1,0
2014-2015,170530080262005,433,3,3
2014-2015,170530080262006,138,1,0
2014-2015,170530080262007,290,2,0
2014-2015,17053028Y140000,20,2,0
2014-2015,17053029X010000,13,2,0
2014-2015,170530740270001,137,0,0
2014-2015,170530740272001,203,3,0
2014-2015,170530900170001,709,1,0
2014-2015,170532300170001,305,0,1
2014-2015,170532320022001,575,13,1
2014-2015,170534250042001,50,2,0
2014-2015,170534260042001,105,2,0
2014-2015,170534290041001,390,0,0
2014-2015,170534290042002,371,1,0
2014-2015,170534290042004,254,0,0
2014-2015,170534290042005,262,0,0
2014-2015,170534350042001,153,0,0
2014-2015,17064001X100000,308,0,0
2014-2015,170640020260003,238,1,0
2014-2015,170640020261002,119,0,0
2014-2015,170640020262001,462,0,0
2014-2015,17064002X100000,469,2,0
2014-2015,170640030260002,326,2,0
2014-2015,170640030261001,398,4,1
2014-2015,170640030262001,267,13,1
2014-2015,17064003Y100000,331,0,0
2014-2015,170640040260001,421,5,1
2014-2015,170640040262002,549,7,1
2014-2015,17064004X060000,352,14,0
2014-2015,170640050260001,"2,041",13,0
2014-2015,170640050260002,"1,666",7,4
2014-2015,17064005026001C,34,0,0
2014-2015,170640050261002,734,3,1
2014-2015,170640050261003,717,7,0
2014-2015,170640050261004,915,5,2
2014-2015,170640050261005,813,5,0
2014-2015,170640050262002,515,7,1
2014-2015,170640050262003,496,2,0
2014-2015,170640050262004,115,1,0
2014-2015,170640050262005,276,1,1
2014-2015,170640050262007,268,8,0
2014-2015,170640050262008,508,11,0
2014-2015,170640050262009,342,3,0
2014-2015,170640050262010,427,8,0
2014-2015,170640050262012,637,2,1
2014-2015,170640050262013,340,3,1
2014-2015,170640050262014,182,3,0
2014-2015,170640050262015,415,2,0
2014-2015,170640050262016,550,7,1
2014-2015,170640050262017,348,2,0
2014-2015,170640050262018,636,6,1
2014-2015,170640050262019,584,8,2
2014-2015,170640050263001,119,0,0
2014-2015,17064006X100000,141,0,0
2014-2015,170640070260002,146,1,0
2014-2015,170640070261001,74,0,0
2014-2015,170640070262001,289,0,1
2014-2015,17064008Y010000,11,0,0
2014-2015,17064009X140000,54,2,4
2014-2015,17064011Z020000,258,6,1
2014-2015,17064012X010000,72,6,1
2014-2015,170640160260009,552,9,0
2014-2015,170640160261001,418,6,2
2014-2015,170640160262002,350,3,2
2014-2015,170640160262003,265,2,1
2014-2015,170640160262006,273,3,0
2014-2015,170640190260001,162,1,0
2014-2015,170640190261001,130,0,0
2014-2015,170640190262002,315,2,0
2014-2015,17064027X260000,381,11,1
2014-2015,170640870250001,"1,381",4,2
2014-2015,170640870251002,"1,216",8,0
2014-2015,170640870252003,410,4,0
2014-2015,170640870252006,360,1,0
2014-2015,170640870252009,492,3,0
2014-2015,170640870252011,391,3,1
2014-2015,170640870252012,468,3,0
2014-2015,170640870252013,471,5,1
2014-2015,170640870253001,193,0,0
2014-2015,19022001X060000,257,4,1
2014-2015,190220020021001,644,0,0
2014-2015,190220020022005,696,2,5
2014-2015,190220020022006,797,0,0
2014-2015,19022002X100000,39,0,0
2014-2015,19022003X100000,191,8,0
2014-2015,190220040021009,"1,329",5,1
2014-2015,190220040022002,502,2,0
2014-2015,190220040022003,512,1,0
2014-2015,190220040022004,406,1,0
2014-2015,190220040022005,432,0,0
2014-2015,190220040022008,391,2,0
2014-2015,190220040022010,362,7,0
2014-2015,190220040022011,382,1,0
2014-2015,19022004X060000,224,4,2
2014-2015,19022006X060000,136,1,0
2014-2015,190220070021004,396,0,0
2014-2015,190220070022002,342,0,0
2014-2015,190220070022003,336,0,0
2014-2015,190220070023001,134,1,0
2014-2015,19022008X100000,225,0,0
2014-2015,190220100021001,319,0,0
2014-2015,190220100022002,342,0,0
2014-2015,190220100022003,327,7,0
2014-2015,19022010X100000,133,1,0
2014-2015,190220110021003,242,1,0
2014-2015,190220110022001,202,0,1
2014-2015,190220110022002,210,3,0
2014-2015,190220120021005,262,1,1
2014-2015,190220120022004,431,6,1
2014-2015,19022012X100000,195,0,2
2014-2015,190220130021001,391,9,0
2014-2015,190220130022002,377,10,0
2014-2015,190220130022004,477,10,1
2014-2015,19022013Y100000,822,6,0
2014-2015,19022014X010000,365,6,0
2014-2015,190220150021004,818,3,0
2014-2015,190220150022001,422,4,0
2014-2015,190220150022003,463,3,0
2014-2015,190220150022004,462,3,0
2014-2015,190220150022006,544,3,3
2014-2015,19022015X060000,248,11,0
2014-2015,190220160021004,701,0,0
2014-2015,190220160022001,414,2,0
2014-2015,190220160022005,459,0,0
2014-2015,190220160022006,412,0,0
2014-2015,19022016Y100000,312,0,0
2014-2015,19022017X100000,155,4,0
2014-2015,19022018Z160000,25,3,0
2014-2015,19022019X100000,164,5,0
2014-2015,190220200021001,487,2,0
2014-2015,190220200022002,516,1,0
2014-2015,190220200022003,511,4,0
2014-2015,19022020X060000,245,8,0
2014-2015,19022023X100000,461,8,3
2014-2015,19022024X100000,508,10,0
2014-2015,190220250021001,309,3,0
2014-2015,190220250022002,386,13,3
2014-2015,19022025X160000,196,10,0
2014-2015,19022027X100000,366,2,1
2014-2015,19022028X100000,470,2,0
2014-2015,19022030X100000,318,0,0
2014-2015,19022031X100000,564,6,0
2014-2015,190220330021006,"1,302",2,0
2014-2015,190220330022001,572,4,0
2014-2015,190220330022002,412,2,0
2014-2015,190220330022004,449,0,0
2014-2015,190220330022005,383,3,1
2014-2015,190220330022006,482,0,0
2014-2015,190220330022007,504,7,1
2014-2015,190220330023001,172,0,0
2014-2015,190220330023003,156,1,0
2014-2015,190220340022001,119,5,1
2014-2015,190220340022002,216,9,1
2014-2015,19022034X100000,565,12,0
2014-2015,19022035X100000,532,4,2
2014-2015,19022037X100000,485,0,0
2014-2015,19022038Y100000,"1,333",15,2
2014-2015,19022039X100000,299,7,0
2014-2015,19022040X100000,256,1,2
2014-2015,190220410021009,"1,177",17,2
2014-2015,190220410022001,542,9,0
2014-2015,190220410022002,563,4,0
2014-2015,190220410022003,663,14,0
2014-2015,190220410022004,565,8,0
2014-2015,19022041X100000,605,6,1
2014-2015,19022042Y030000,350,8,3
2014-2015,19022043X030000,86,9,0
2014-2015,190220440021009,"1,004",6,0
2014-2015,190220440022001,409,5,0
2014-2015,190220440022005,431,10,0
2014-2015,190220440022009,267,4,0
2014-2015,190220440022010,276,5,0
2014-2015,190220440022012,292,6,0
2014-2015,190220440022013,469,3,0
2014-2015,190220450021006,664,7,1
2014-2015,190220450021007,442,4,0
2014-2015,190220450022001,526,10,1
2014-2015,190220450022010,424,4,0
2014-2015,190220450022011,495,1,2
2014-2015,190220450022013,446,6,1
2014-2015,190220450022015,218,4,0
2014-2015,190220450022016,283,7,0
2014-2015,19022046X100000,473,5,2
2014-2015,19022047Y260000,660,28,1
2014-2015,190220480021003,208,0,0
2014-2015,190220480022001,125,1,0
2014-2015,190220480022002,146,0,0
2014-2015,19022048X260000,522,27,0
2014-2015,19022052X100000,199,6,1
2014-2015,190220530021001,161,1,0
2014-2015,190220530022002,325,12,1
2014-2015,190220530023001,5,0,0
2014-2015,19022053X100000,556,5,0
2014-2015,19022054X100000,213,1,0
2014-2015,19022055Y100000,685,10,1
2014-2015,19022057X100000,294,4,0
2014-2015,190220580021014,644,6,0
2014-2015,190220580021015,463,4,1
2014-2015,190220580022001,244,8,0
2014-2015,190220580022002,363,4,0
2014-2015,190220580022003,370,6,0
2014-2015,190220580022004,362,4,0
2014-2015,190220580022005,394,6,0
2014-2015,190220580022006,382,1,0
2014-2015,190220580022007,352,14,1
2014-2015,190220580022008,519,11,1
2014-2015,190220580022010,420,3,2
2014-2015,190220580022013,342,10,0
2014-2015,190220580022014,297,10,0
2014-2015,19022058X100000,146,2,0
2014-2015,190220600021001,421,1,1
2014-2015,190220600022001,479,8,2
2014-2015,19022060X100000,455,4,2
2014-2015,190220610021004,521,2,3
2014-2015,190220610022001,569,10,1
2014-2015,190220610022002,513,7,1
2014-2015,19022061X060000,76,1,0
2014-2015,190220620021001,381,3,0
2014-2015,190220620022002,446,2,1
2014-2015,190220630021001,312,2,0
2014-2015,190220630022002,461,6,3
2014-2015,19022065X030000,718,15,0
2014-2015,190220660021001,361,2,0
2014-2015,190220660022002,300,4,0
2014-2015,190220660022004,361,2,0
2014-2015,19022066Z200000,146,6,5
2014-2015,190220680021001,628,5,1
2014-2015,190220680022001,393,3,0
2014-2015,190220680022002,334,4,0
2014-2015,190220680022003,431,1,0
2014-2015,190220680022004,384,3,1
2014-2015,190220680022005,499,1,0
2014-2015,190220680022006,331,1,0
2014-2015,19022068X160000,21,0,0
2014-2015,19022069X260000,130,6,2
2014-2015,19022070X060000,127,1,1
2014-2015,19022071X100000,535,1,0
2014-2015,19022075X260000,45,2,1
2014-2015,19022078X060000,85,0,0
2014-2015,19022079X160000,38,0,0
2014-2015,19022081X140000,109,15,0
2014-2015,19022082X160000,69,0,6
2014-2015,19022083X160000,23,0,0
2014-2015,190220860170001,"2,815",18,0
2014-2015,190220860170002,"1,634",11,1
2014-2015,190220870170001,"2,425",26,3
2014-2015,190220870170002,"2,307",8,0
2014-2015,190220870170003,"2,303",9,0
2014-2015,190220870170004,"1,252",14,0
2014-2015,190220880160001,"2,070",11,0
2014-2015,190220880160002,"1,985",11,3
2014-2015,190220890041003,635,10,0
2014-2015,190220890042001,326,4,1
2014-2015,190220890042002,309,6,0
2014-2015,190220890042004,445,6,0
2014-2015,190220890042006,281,5,0
2014-2015,190220930041004,631,4,2
2014-2015,190220930042001,310,0,1
2014-2015,190220930042004,286,0,1
2014-2015,190220930042006,411,0,1
2014-2015,190220930042007,341,1,0
2014-2015,190220930042009,649,5,0
2014-2015,190220930042010,405,5,3
2014-2015,190220930042011,580,8,1
2014-2015,190220930043001,201,5,1
2014-2015,190220940160001,"2,008",20,1
2014-2015,190220990160001,"2,141",22,2
2014-2015,190220990160002,"2,831",29,0
2014-2015,190221000160001,"1,553",1,0
2014-2015,19022107X160000,80,0,0
2014-2015,190221080160001,"2,676",13,0
2014-2015,19022108X160000,9,0,0
2014-2015,19022109X260000,240,15,0
2014-2015,19022111X160000,136,0,0
2014-2015,19022112X110000,30,0,0
2014-2015,19022117X160000,48,0,0
2014-2015,19022123X160000,65,13,0
2014-2015,19022127Z230000,648,3,0
2014-2015,19022131X160000,33,6,0
2014-2015,19022135X160000,177,7,0
2014-2015,19022136Z230000,400,1,0
2014-2015,19022137X160000,44,2,1
2014-2015,19022143X010000,98,40,0
2014-2015,19022151X010000,120,17,0
2014-2015,19022153X170000,107,7,0
2014-2015,19022160X160000,98,2,0
2014-2015,19022161X010000,37,3,0
2014-2015,19022162X160000,137,1,2
2014-2015,19022166X010000,79,0,0
2014-2015,19022177X160000,3,0,0
2014-2015,19022178X070000,208,0,1
2014-2015,190221800041001,280,1,0
2014-2015,190221800042002,409,6,0
2014-2015,19022180X160000,6,0,0
2014-2015,190221810041002,795,8,1
2014-2015,190221810041003,641,0,0
2014-2015,190221810042001,312,5,0
2014-2015,190221810042003,385,4,0
2014-2015,190221810042004,412,5,1
2014-2015,190221810042006,345,10,0
2014-2015,190221810042007,407,3,0
2014-2015,190221810042008,356,6,1
2014-2015,190221810042009,271,3,0
2014-2015,19022184X010000,28,3,0
2014-2015,190222000260020,"2,135",23,2
2014-2015,190222000260021,"2,151",30,1
2014-2015,190222000261001,837,16,5
2014-2015,190222000261017,677,7,3
2014-2015,190222000261018,733,14,0
2014-2015,190222000261020,795,7,0
2014-2015,190222000262001,330,6,3
2014-2015,190222000262002,291,3,0
2014-2015,190222000262006,508,15,0
2014-2015,190222000262007,389,16,0
2014-2015,190222000262008,402,16,1
2014-2015,190222000262009,428,7,1
2014-2015,190222000262010,643,7,5
2014-2015,190222000262011,387,15,0
2014-2015,190222000262012,448,15,0
2014-2015,190222000262013,403,15,1
2014-2015,190222000262014,515,8,0
2014-2015,190222000262016,499,13,4
2014-2015,190222000262018,469,3,0
2014-2015,190222000263001,209,6,0
2014-2015,190222010260001,442,4,0
2014-2015,190222010261004,332,1,0
2014-2015,190222010262001,372,3,0
2014-2015,190222010262002,166,5,1
2014-2015,190222010263001,44,1,0
2014-2015,190222020260001,532,3,1
2014-2015,190222020261002,355,5,0
2014-2015,190222020262004,400,9,0
2014-2015,190222020262005,239,2,1
2014-2015,190222030260001,"2,927",20,3
2014-2015,190222030260013,"2,947",24,7
2014-2015,190222030261009,806,7,1
2014-2015,190222030261010,847,9,1
2014-2015,190222030261011,603,6,2
2014-2015,190222030261012,704,9,3
2014-2015,190222030261013,935,4,0
2014-2015,190222030262002,268,8,0
2014-2015,190222030262003,609,12,1
2014-2015,190222030262004,554,21,1
2014-2015,190222030262005,605,6,0
2014-2015,190222030262006,307,4,0
2014-2015,190222030262007,511,16,5
2014-2015,190222030262008,430,5,0
2014-2015,190222030262012,604,8,2
2014-2015,190222030262013,484,11,0
2014-2015,190222030262014,447,8,0
2014-2015,190222030262015,512,5,1
2014-2015,190222030262016,536,8,2
2014-2015,190222030262017,446,3,0
2014-2015,190222030262018,428,10,4
2014-2015,190222030263001,369,5,0
2014-2015,190222040260001,"2,518",22,2
2014-2015,190222040260002,"3,797",18,3
2014-2015,190222040260005,"2,729",24,0
2014-2015,190222040261001,831,12,0
2014-2015,190222040261002,889,6,0
2014-2015,190222040261003,992,11,0
2014-2015,190222040261004,"1,094",9,0
2014-2015,190222040261005,845,8,0
2014-2015,190222040261006,"1,005",11,0
2014-2015,190222040261007,939,12,0
2014-2015,190222040262002,408,2,0
2014-2015,190222040262005,435,10,1
2014-2015,190222040262006,577,0,0
2014-2015,190222040262007,521,3,0
2014-2015,190222040262008,682,2,0
2014-2015,190222040262009,678,7,0
2014-2015,190222040262010,730,7,2
2014-2015,190222040262012,607,14,1
2014-2015,190222040262013,511,6,1
2014-2015,190222040262015,785,12,0
2014-2015,190222040262016,558,7,0
2014-2015,190222040262017,406,4,0
2014-2015,190222040262018,623,9,1
2014-2015,190222040262019,405,6,3
2014-2015,190222040262020,441,2,1
2014-2015,190222040262021,623,2,0
2014-2015,190222040262022,793,8,2
2014-2015,190222040262023,404,11,0
2014-2015,190222040262024,590,12,0
2014-2015,190222040262025,511,8,1
2014-2015,190222040262026,551,15,1
2014-2015,190222040263001,645,10,2
2014-2015,190222040263003,69,0,0
2014-2015,190222050260003,"2,707",13,5
2014-2015,190222050261001,694,2,4
2014-2015,190222050261002,520,6,2
2014-2015,190222050261012,713,13,1
2014-2015,190222050262002,273,11,0
2014-2015,190222050262003,432,3,0
2014-2015,190222050262004,498,5,1
2014-2015,190222050262005,408,11,1
2014-2015,190222050262006,547,4,0
2014-2015,190222050262007,412,6,1
2014-2015,190222050262008,387,4,1
2014-2015,190222050262009,558,14,0
2014-2015,190222050263001,255,7,0
2014-2015,200240010260005,283,0,0
2014-2015,200240010262001,458,1,1
2014-2015,200240010262004,205,0,0
2014-2015,200300070260001,177,0,1
2014-2015,200300070261001,230,0,0
2014-2015,200300070262001,336,2,1
2014-2015,200350010260003,165,0,0
2014-2015,200350010261001,126,0,0
2014-2015,200350010262001,301,0,0
2014-2015,200760010260001,163,0,0
2014-2015,200760010262002,384,11,0
2014-2015,200830010260001,126,0,0
2014-2015,200830010261001,59,0,0
2014-2015,200830010262002,268,2,0
2014-2015,200830030260001,609,1,1
2014-2015,200830030261002,468,2,0
2014-2015,200830030262009,476,0,0
2014-2015,200830030262010,567,4,0
2014-2015,200830040260001,332,1,0
2014-2015,200830040261002,259,3,1
2014-2015,200830040262004,615,2,4
2014-2015,200830040263101,15,0,0
2014-2015,200835330513101,38,0,1
2014-2015,20093001X100000,131,0,0
2014-2015,20093002X140000,24,0,0
2014-2015,200930170242001,161,0,0
2014-2015,200933480260001,474,1,0
2014-2015,200933480261003,340,2,0
2014-2015,200933480262003,301,2,1
2014-2015,200933480262005,449,5,0
2014-2015,200960060042001,183,0,0
2014-2015,200960140042001,100,1,0
2014-2015,200960170042001,163,3,0
2014-2015,200961000260001,164,0,0
2014-2015,200961000262005,365,4,0
2014-2015,200961120042001,331,0,0
2014-2015,200961120042002,415,0,0
2014-2015,200962000260001,145,0,0
2014-2015,200962000261001,141,2,0
2014-2015,200962000262002,72,0,0
2014-2015,200962000262003,89,6,0
2014-2015,200962250160001,453,0,0
2014-2015,200970010260003,137,0,0
2014-2015,200970010262002,196,0,0
2014-2015,200970030260001,208,1,0
2014-2015,200970030262002,398,1,0
2014-2015,200970030262003,129,0,0
2014-2015,200970050260001,359,0,2
2014-2015,200970050261007,199,0,1
2014-2015,200970050262005,232,2,0
2014-2015,200970050262006,224,2,0
2014-2015,200970050262007,297,1,0
2014-2015,200970050263001,12,0,0
2014-2015,200970050263002,90,1,0
2014-2015,21028001Z110000,24,0,1
2014-2015,21028002X100000,76,0,0
2014-2015,21028017P003101,40,0,0
2014-2015,210280470041002,492,0,0
2014-2015,210280470042001,725,5,0
2014-2015,210280910042001,79,0,0
2014-2015,210280990260001,232,0,1
2014-2015,210280990262001,597,0,0
2014-2015,210281150042001,217,0,0
2014-2015,210281680260001,573,3,1
2014-2015,210281680261002,274,1,0
2014-2015,210281680262003,405,0,2
2014-2015,210281680262004,518,1,2
2014-2015,210281740260001,94,0,0
2014-2015,210281740262001,256,0,0
2014-2015,210281880260001,165,0,0
2014-2015,210281880261001,198,0,0
2014-2015,210281880262003,276,0,0
2014-2015,210281960260001,229,0,0
2014-2015,210281960261001,145,0,0
2014-2015,210281960262001,313,0,0
2014-2015,211000010260001,344,0,0
2014-2015,211000010262002,380,0,0
2014-2015,211000010262003,315,0,0
2014-2015,211000010262004,159,0,0
2014-2015,21100001X100000,296,0,0
2014-2015,211000020260001,"1,090",2,0
2014-2015,211000020261002,762,6,1
2014-2015,211000020262003,256,0,0
2014-2015,211000020262004,304,1,0
2014-2015,211000020262005,599,3,0
2014-2015,211000020262007,352,4,0
2014-2015,211000020262010,598,4,0
2014-2015,211000030260001,143,0,0
2014-2015,211000030262001,330,0,0
2014-2015,21100003X110000,6,0,0
2014-2015,211000040260001,728,5,0
2014-2015,211000040261001,578,3,0
2014-2015,211000040262008,514,4,2
2014-2015,211000040262010,700,8,2
2014-2015,211000050260001,560,3,1
2014-2015,211000050261001,332,4,0
2014-2015,211000050262001,670,4,0
2014-2015,211000050262006,535,6,2
2014-2015,211000050263101,131,0,0
2014-2015,21100011Z260000,210,11,0
2014-2015,21100015Y260000,67,1,1
2014-2015,220290010260001,93,0,0
2014-2015,220290010262001,265,0,0
2014-2015,220290020260001,109,0,0
2014-2015,220290020261001,57,0,0
2014-2015,220290020262006,211,2,1
2014-2015,220290030260001,150,0,0
2014-2015,220290030261001,103,0,0
2014-2015,220290030262003,221,0,0
2014-2015,220290040260001,129,2,0
2014-2015,220290040261001,53,0,0
2014-2015,220290040262005,180,0,0
2014-2015,22029013Z020000,29,0,0
2014-2015,220290660250001,741,3,2
2014-2015,220290660251002,785,0,0
2014-2015,220290660252003,417,3,3
2014-2015,220290660252008,207,3,0
2014-2015,220290660252009,419,2,1
2014-2015,220290970260001,215,0,1
2014-2015,220290970262002,205,0,0
2014-2015,220290970262003,276,0,0
2014-2015,220850050260001,353,3,1
2014-2015,220850050261002,346,2,1
2014-2015,220850050262001,248,2,0
2014-2015,220850050262002,217,0,0
2014-2015,240320010260001,630,8,2
2014-2015,240320010261002,499,10,1
2014-2015,240320010262003,281,4,0
2014-2015,240320010262004,325,5,2
2014-2015,240320010262005,361,5,0
2014-2015,24032002C021002,141,3,0
2014-2015,24032002C022001,177,5,1
2014-2015,24032002X100000,220,8,0
2014-2015,24032024C042001,81,1,0
2014-2015,240320540021006,388,1,1
2014-2015,240320540022004,851,7,1
2014-2015,24032060C042001,780,10,0
2014-2015,24032072C042001,203,2,0
2014-2015,240320730170001,194,0,0
2014-2015,240320740032001,113,1,0
2014-2015,240320750022001,149,2,0
2014-2015,240321010160001,937,9,0
2014-2015,240321110160001,"2,592",15,1
2014-2015,240322010041002,912,9,2
2014-2015,240322010042001,486,11,0
2014-2015,240322010042002,942,9,2
2014-2015,240322010042003,507,7,0
2014-2015,240322010042004,538,14,1
2014-2015,240322010042005,487,9,0
2014-2015,240322010042006,389,7,0
2014-2015,24047001X060000,287,16,3
2014-2015,24047002X100000,183,2,0
2014-2015,24047004X260000,248,7,4
2014-2015,240470180160001,184,1,0
2014-2015,240470660041001,96,1,0
2014-2015,240470660042001,128,2,0
2014-2015,240470880260001,647,0,1
2014-2015,240470880261001,345,0,1
2014-2015,240470880262002,484,1,0
2014-2015,240470880262003,380,1,0
2014-2015,240470880262004,527,1,1
2014-2015,240470900042001,112,3,0
2014-2015,240471150260001,"1,644",14,3
2014-2015,240471150261001,904,11,1
2014-2015,240471150262002,478,13,2
2014-2015,240471150262003,241,7,1
2014-2015,240471150262004,259,4,0
2014-2015,240471150262005,604,9,0
2014-2015,240471150262007,527,11,0
2014-2015,240471150262008,598,10,0
2014-2015,240471150262009,553,9,4
2014-2015,240473080260002,"2,282",11,3
2014-2015,240473080261002,"1,028",5,3
2014-2015,240473080261003,935,14,0
2014-2015,240473080261004,714,4,1
2014-2015,240473080261005,878,3,0
2014-2015,240473080261006,626,3,0
2014-2015,240473080262003,569,7,2
2014-2015,240473080262004,611,6,2
2014-2015,240473080262005,522,7,0
2014-2015,240473080262006,412,7,0
2014-2015,240473080262007,658,5,1
2014-2015,240473080262008,600,7,0
2014-2015,240473080262009,671,8,0
2014-2015,240473080262010,785,9,1
2014-2015,240473080262011,531,2,4
2014-2015,240473080262012,611,0,0
2014-2015,240473080262013,599,2,1
2014-2015,240473080262014,632,5,1
2014-2015,240473080262015,620,11,0
2014-2015,240473080262016,478,1,0
2014-2015,240473080263001,513,9,0
2014-2015,250330100260002,535,7,1
2014-2015,250330100262002,159,2,1
2014-2015,250330100262004,468,3,0
2014-2015,250330100263001,76,0,0
2014-2015,250410010260001,113,0,0
2014-2015,250410010262002,232,0,2
2014-2015,250410020042001,306,1,0
2014-2015,25041002X100000,116,0,0
2014-2015,250410030042001,312,2,0
2014-2015,250410040042001,321,1,0
2014-2015,25041006Z140000,13,0,0
2014-2015,250410070042001,132,1,0
2014-2015,250410080042001,108,1,0
2014-2015,250410120042001,64,0,0
2014-2015,250410790022001,247,0,1
2014-2015,250410800021001,417,3,0
2014-2015,250410800022002,272,2,0
2014-2015,250410800022008,683,4,1
2014-2015,250410800023002,307,2,0
2014-2015,250410820022001,146,0,1
2014-2015,250410990042001,70,0,0
2014-2015,250411140042001,253,0,0
2014-2015,250412010170001,"1,175",2,1
2014-2015,250412040170001,133,0,0
2014-2015,250412050160001,163,0,0
2014-2015,26034002X100000,75,1,1
2014-2015,260343070160001,376,0,1
2014-2015,260343160260001,213,0,1
2014-2015,260343160262003,251,0,0
2014-2015,260343170041006,166,3,0
2014-2015,260343170042005,271,0,0
2014-2015,260343250261001,127,5,1
2014-2015,260343250262002,124,11,0
2014-2015,260343270042002,193,0,0
2014-2015,260343280240001,246,6,0
2014-2015,260343280242004,331,3,2
2014-2015,260343370260001,213,0,0
2014-2015,260343370262006,296,1,2
2014-2015,260343470041001,73,0,0
2014-2015,260343470042005,172,3,0
2014-2015,26062001X100000,170,0,2
2014-2015,26062005Z010000,22,0,0
2014-2015,260621030260001,195,0,0
2014-2015,260621030261001,175,0,0
2014-2015,260621030262001,120,1,0
2014-2015,260621030262002,151,1,0
2014-2015,260621700260001,208,1,0
2014-2015,260621700261002,166,0,0
2014-2015,260621700262003,373,2,2
2014-2015,260621850260001,565,2,1
2014-2015,260621850261001,310,3,0
2014-2015,260621850262004,562,10,1
2014-2015,260621850262008,424,4,1
2014-2015,260621850263001,88,1,0
2014-2015,270000000003102,17,1,1
2014-2015,270000000003105,28,0,1
2014-2015,270362350260001,270,0,1
2014-2015,270362350261001,203,3,1
2014-2015,270362350262001,348,7,5
2014-2015,270362350263001,60,2,0
2014-2015,270664040260001,417,6,0
2014-2015,270664040261001,196,7,0
2014-2015,270664040262001,373,6,2
2014-2015,270664040262002,222,8,0
2014-2015,270664040262003,185,6,1
2014-2015,27094001X100000,170,3,0
2014-2015,270942380260001,533,2,2
2014-2015,270942380261001,246,1,0
2014-2015,270942380262001,242,1,0
2014-2015,270942380262002,386,2,0
2014-2015,270942380262005,346,3,0
2014-2015,270943040260001,330,2,0
2014-2015,270943040261001,196,0,0
2014-2015,270943040262001,253,0,0
2014-2015,270943040262002,193,0,0
2014-2015,28006001Y100000,314,7,0
2014-2015,28006003X100000,69,0,1
2014-2015,28006005X260000,96,10,0
2014-2015,280060170042001,72,0,0
2014-2015,280060840042001,98,0,0
2014-2015,280060980022001,46,0,0
2014-2015,280060990042002,752,5,5
2014-2015,280061030222001,757,0,0
2014-2015,280061150021001,520,3,1
2014-2015,280061150022004,231,2,1
2014-2015,280061150022005,218,5,2
2014-2015,280061150022006,12,0,0
2014-2015,280061150022007,235,3,0
2014-2015,280063030260001,93,0,1
2014-2015,280063030262003,72,0,0
2014-2015,280063030262004,97,0,0
2014-2015,280063400260001,311,2,1
2014-2015,280063400261001,243,1,0
2014-2015,280063400262001,419,3,0
2014-2015,280063400262005,153,4,0
2014-2015,280065000150001,515,5,0
2014-2015,280065020170001,382,5,0
2014-2015,280065050160001,36,0,0
2014-2015,28037004X100000,110,5,0
2014-2015,28037007X100000,107,0,0
2014-2015,280371900022001,471,5,0
2014-2015,280372230260001,315,1,0
2014-2015,280372230261003,281,1,0
2014-2015,280372230262002,464,7,0
2014-2015,280372240260001,283,0,1
2014-2015,280372240262004,297,0,1
2014-2015,280372250260001,206,0,0
2014-2015,280372250262003,204,1,0
2014-2015,280372260260001,123,3,0
