Year,RCDTS,Enrollment,PBE,PME
2007-2008,310453000262019,544,6,3
2007-2008,310450460222020,557,6,0
2007-2008,310453020262010,588,5,1
2007-2008,310453000261005,970,6,5
2007-2008,310453030261010,1095,6,0
2007-2008,310453030260011,2117,9,2
2007-2008,310453000260004,2481,7,6
2007-2008,310450460220004,2699,7,2
2007-2008,310450460222010,482,7,1
2007-2008,310451290222005,609,7,0
2007-2008,310453000262023,1729,7,3
2007-2008,310453040260001,1985,8,1
2007-2008,310453030260012,2205,7,0
2007-2008,310451010222005,438,8,1
2007-2008,310453020262009,430,9,1
2007-2008,310453040262007,433,9,3
2007-2008,310453000260002,2484,12,3
2007-2008,310453000263002,50,1,0
2007-2008,310453040263001,53,0,0
2007-2008,310450460223048,141,0,0
2007-2008,310453010262007,164,0,1
2007-2008,310450460223036,182,0,0
2007-2008,310451310223001,240,0,0
2007-2008,310451290222010,263,0,0
2007-2008,310450460223049,268,0,1
2007-2008,310451290222016,338,0,0
2007-2008,310453000262018,339,0,1
2007-2008,310451310222012,346,0,0
2007-2008,310451310222006,355,0,0
2007-2008,310451290222012,372,0,0
2007-2008,310453010261001,388,0,0
2007-2008,310453010261002,388,0,0
2007-2008,310450460222025,410,0,2
2007-2008,310450460222029,410,0,0
2007-2008,310450460222026,423,0,0
2007-2008,310451310222011,425,0,1
2007-2008,310450460222024,458,0,0
2007-2008,310450460222012,465,0,0
2007-2008,310450460222015,464,0,0
2007-2008,31045300026201C,498,0,3
2007-2008,310451310222014,496,0,0
2007-2008,310453030262001,489,0,1
2007-2008,310453000262015,493,0,0
2007-2008,310451290222006,506,0,0
2007-2008,310450460222048,509,0,2
2007-2008,310450460222028,511,0,0
2007-2008,310450460222032,518,0,0
2007-2008,310451290222008,523,0,0
2007-2008,310450460222054,546,0,0
2007-2008,310451290222009,552,0,0
2007-2008,310450460222052,562,0,3
2007-2008,310451310222007,597,0,0
2007-2008,310450460222011,582,0,0
2007-2008,310453000262012,600,0,0
2007-2008,310450460222013,600,0,0
2007-2008,310451290221005,614,0,1
2007-2008,310450460222022,615,0,0
2007-2008,310451290222007,630,0,0
2007-2008,310451310222013,637,0,0
2007-2008,310451290222011,706,0,0
2007-2008,310451310222009,761,0,1
2007-2008,310451290221003,781,0,0
2007-2008,310453000262021,887,1,0
2007-2008,310451310221004,926,0,0
2007-2008,310451310221002,970,0,0
2007-2008,310451310221003,978,0,0
2007-2008,310450460221009,980,0,1
2007-2008,310451310222005,1094,0,0
2007-2008,310451310220001,2762,0,0
2007-2008,31045010X060000,311,1,1
2007-2008,31045102X010000,132,1,1
2007-2008,31045023Y100000,421,7,0
2007-2008,31045022X100000,121,0,0
2007-2008,31045048X060000,73,0,2
2007-2008,31045013Y100000,479,0,0
2007-2008,31045041X270000,582,22,0
2007-2008,31045026X100000,224,1,0
2007-2008,31045045Z260000,951,9,1
2007-2008,31045071S190000,3,0,0
2007-2008,31045025X100000,209,0,0
2007-2008,31045093S190000,1,0,0
2007-2008,31045085X260000,143,1,0
2007-2008,31045051X160000,84,2,0
2007-2008,31045049X260000,107,3,0
2007-2008,31045053X140000,123,3,0
2007-2008,31045043X100000,210,3,0
2007-2008,31045073X160000,99,4,1
2007-2008,31045030X010000,193,4,0
2007-2008,31045009X160000,98,5,0
2007-2008,31045097X060000,300,7,0
2007-2008,31045032X100000,526,7,1
2007-2008,31045052X160000,3,0,0
2007-2008,31045106X160000,4,0,0
2007-2008,31045002X110000,14,0,0
2007-2008,31045087X010000,20,0,3
2007-2008,31045090X160000,46,0,1
2007-2008,31045096X010000,43,0,0
2007-2008,31045038X100000,93,0,0
2007-2008,31045034X100000,114,0,0
2007-2008,31045047X010000,122,0,0
2007-2008,31045031X100000,145,0,0
2007-2008,31045024X060000,150,0,0
2007-2008,31045089X160000,183,0,2
2007-2008,31045029X100000,205,0,0
2007-2008,31045027X100000,210,0,0
2007-2008,31045017X100000,227,0,0
2007-2008,31045007X060000,238,0,4
2007-2008,31045001X100000,250,0,0
2007-2008,31045039X100000,262,0,0
2007-2008,31045021X100000,287,0,9
2007-2008,31045037X100000,282,0,0
2007-2008,31045035X100000,546,0,1
2007-2008,31045008X100000,645,0,0
2007-2008,31045103Y230000,57,0,0
2007-2008,31045019Y100000,468,0,1
2007-2008,31045005Z010000,478,3,0
2007-2008,31045072Z260000,516,13,0
2007-2008,31045054Z270000,3,0,0
2007-2008,31045099Z060000,20,0,0
2007-2008,31045015Z140000,214,0,0
2007-2008,Kane County Total,130172,480,160
2007-2008,320462590042001,295,0,0
2007-2008,320460050261004,662,0,0
2007-2008,320460050260005,682,0,0
2007-2008,320460020262006,101,1,0
2007-2008,320461110252013,268,1,0
2007-2008,320460530022004,363,1,1
2007-2008,320460020262002,403,1,1
2007-2008,320460060262002,412,1,3
2007-2008,320460610021001,494,1,1
2007-2008,320461110252015,662,1,0
2007-2008,320460020260001,685,2,0
2007-2008,320460530022002,280,2,0
2007-2008,320461110252010,490,3,0
2007-2008,320460530022005,570,2,0
2007-2008,320460530022001,379,3,1
2007-2008,320461110252003,294,4,0
2007-2008,320460530021001,579,2,2
2007-2008,320460530022003,497,5,1
2007-2008,320463070160001,2066,6,1
2007-2008,320461110253001,45,0,0
2007-2008,320460010262001,145,0,0
2007-2008,320461110252002,181,0,1
2007-2008,320460020262004,190,0,1
2007-2008,320460060260001,194,0,0
2007-2008,320463020160001,246,0,0
2007-2008,320461110252005,257,0,1
2007-2008,320460050262004,314,0,0
2007-2008,320461110252009,333,0,2
2007-2008,320461110253003,349,0,0
2007-2008,320460010262004,341,0,0
2007-2008,320460010261002,371,0,0
2007-2008,320462560042001,383,0,0
2007-2008,320460010260003,420,0,0
2007-2008,320462580042001,445,0,0
2007-2008,320461110252011,459,0,0
2007-2008,320460610022003,477,0,0
2007-2008,320461110252016,490,0,0
2007-2008,320460610022002,533,0,0
2007-2008,320460050262003,534,0,0
2007-2008,320460020262003,660,0,1
2007-2008,320461110251008,740,0,0
2007-2008,320461110250014,1363,0,0
2007-2008,32046016Z260000,177,7,0
2007-2008,32046043X160000,77,0,0
2007-2008,32046001X100000,302,2,0
2007-2008,32046008X100000,217,1,0
2007-2008,32046017X030000,23,0,0
2007-2008,32046007X100000,82,0,0
2007-2008,32046009X060000,147,0,0
2007-2008,32046005X100000,272,0,0
2007-2008,32046014Y100000,449,1,0
2007-2008,32046040Z250000,19,0,0
2007-2008,32046015Z260000,205,0,0
2007-2008,Kankakee County Total,21622,47,17
2007-2008,240471150262007,560,1,1
2007-2008,240473080262007,708,3,1
2007-2008,240473080261005,993,0,0
2007-2008,240470660041001,126,1,0
2007-2008,240470660042001,139,1,0
2007-2008,240470180160001,186,1,0
2007-2008,240471150262005,573,1,0
2007-2008,240473080261002,624,1,0
2007-2008,240473080262012,627,1,1
2007-2008,240473080262013,682,2,0
2007-2008,240471150261001,722,1,1
2007-2008,240473080261004,761,1,1
2007-2008,240471150260001,1292,0,1
2007-2008,240471150262004,314,2,1
2007-2008,240473080263001,424,4,0
2007-2008,240473080262006,537,2,1
2007-2008,240473080262011,652,2,0
2007-2008,240473080262005,664,2,0
2007-2008,240471150262008,494,3,2
2007-2008,240473080260001,1585,4,0
2007-2008,240473080262008,747,4,1
2007-2008,240470900042001,122,6,0
2007-2008,240473080262003,716,6,3
2007-2008,240471150262003,231,0,0
2007-2008,240473080262014,279,0,0
2007-2008,240470880261001,308,0,0
2007-2008,240470880262003,360,0,1
2007-2008,240470880262002,459,0,0
2007-2008,240470880262004,491,0,0
2007-2008,240473080262009,548,0,1
2007-2008,240471150262002,570,0,0
2007-2008,240473080262004,593,0,0
2007-2008,240470880260001,613,0,0
2007-2008,240473080262010,779,0,0
2007-2008,240473080261003,946,0,0
2007-2008,240473080260002,2034,0,0
2007-2008,24047003X060000,258,6,0
2007-2008,24047004X260000,90,1,0
2007-2008,24047002X100000,208,5,0
2007-2008,24047001X060000,352,7,0
2007-2008,Kendall County Total,23367,68,16
2007-2008,330482080260001,221,2,0
2007-2008,330482050262022,92,1,0
2007-2008,330482050262021,362,1,0
2007-2008,330482020262002,428,1,0
2007-2008,330482020261002,313,2,0
2007-2008,330482050262018,380,2,3
2007-2008,330482050262020,408,2,0
2007-2008,330482050262015,445,3,0
2007-2008,330482050260023,1463,6,1
2007-2008,330482100261001,54,0,0
2007-2008,330482100260001,75,0,0
2007-2008,330482080262006,102,0,0
2007-2008,330482080262003,105,0,0
2007-2008,330482080261001,130,0,0
2007-2008,330482100262003,166,0,0
2007-2008,330482080262001,181,0,0
2007-2008,330482170261002,191,0,0
2007-2008,330482050263001,234,0,0
2007-2008,330482170260001,238,0,0
2007-2008,330482170262003,304,0,0
2007-2008,330482020260001,339,0,0
2007-2008,330482050262017,427,0,1
2007-2008,330482050261022,438,0,0
2007-2008,330482050261021,569,0,0
2007-2008,33048003X100000,288,0,0
2007-2008,33048009Z260000,66,1,0
2007-2008,Knox County Total,8019,21,5
2007-2008,340490060023001,183,1,0
2007-2008,340490060022007,378,2,0
2007-2008,340492200260004,3024,21,2
2007-2008,340491870262009,389,0,0
2007-2008,340490060022005,474,0,0
2007-2008,340490060022006,482,0,0
2007-2008,340492200262004,501,0,2
2007-2008,340490730042002,497,0,2
2007-2008,340490060021001,606,0,0
2007-2008,340490600262009,628,0,0
2007-2008,340490730041001,648,0,1
2007-2008,340490010022002,221,1,0
2007-2008,340490600263007,218,1,0
2007-2008,340490010021003,271,1,0
2007-2008,340490700022007,285,1,0
2007-2008,340490600262010,311,1,0
2007-2008,340490760022003,361,1,0
2007-2008,340490700022006,382,2,1
2007-2008,340490650021003,412,1,0
2007-2008,340490380021001,435,0,0
2007-2008,340490950262003,441,1,1
2007-2008,340491180261003,455,1,0
2007-2008,340490340042004,461,1,0
2007-2008,340490460042004,469,1,0
2007-2008,340490960042006,472,1,1
2007-2008,340491160262006,499,1,2
2007-2008,340491090022003,514,1,5
2007-2008,340491120022007,529,1,0
2007-2008,340490560022001,524,1,0
2007-2008,340491020041002,524,1,0
2007-2008,340491090021005,537,1,0
2007-2008,340491090021006,543,1,0
2007-2008,340490670051003,566,1,3
2007-2008,340490560022002,613,1,3
2007-2008,340490730042004,619,2,2
2007-2008,340490730042001,668,1,1
2007-2008,340490560021002,671,1,0
2007-2008,340491160262004,691,1,0
2007-2008,340491180262005,727,1,0
2007-2008,340490600261002,842,1,0
2007-2008,340491280160004,1345,2,0
2007-2008,340490720022001,157,2,0
2007-2008,340490010022001,197,2,0
2007-2008,340490960042005,381,2,1
2007-2008,340491120022005,386,2,0
2007-2008,340490700022004,390,2,1
2007-2008,340490030042004,396,2,0
2007-2008,340490460042007,393,2,0
2007-2008,340491030022002,475,2,0
2007-2008,340490600262008,483,2,0
2007-2008,340491020042002,480,2,1
2007-2008,340490370021001,491,3,0
2007-2008,340490750022005,503,2,1
2007-2008,340490730042007,504,2,2
2007-2008,340490760021003,510,2,0
2007-2008,340491180261004,599,2,1
2007-2008,340492200262009,607,2,2
2007-2008,340491160262007,675,2,0
2007-2008,340490960041003,674,3,0
2007-2008,340490500042005,734,3,3
2007-2008,340490600262021,968,2,0
2007-2008,340490680022001,1028,2,3
2007-2008,340491270160001,1296,2,0
2007-2008,340491160260006,1855,2,0
2007-2008,340491150160001,1778,2,1
2007-2008,340491120022004,305,3,1
2007-2008,340490650022001,324,3,0
2007-2008,340490330022001,369,3,0
2007-2008,340491120022006,406,3,0
2007-2008,340490950262006,459,3,2
2007-2008,340490600262015,463,3,1
2007-2008,340492200262006,484,3,2
2007-2008,340490950262007,508,3,5
2007-2008,340490460042006,531,2,4
2007-2008,340491090022007,555,4,3
2007-2008,340490410042001,637,4,2
2007-2008,340490700022002,648,3,0
2007-2008,340491180262007,676,3,2
2007-2008,340490750021004,723,3,0
2007-2008,340490950261003,747,3,2
2007-2008,340491170160002,1377,3,0
2007-2008,340491280160002,2076,2,2
2007-2008,340490500042006,2220,3,2
2007-2008,340491200130001,2253,3,1
2007-2008,340490500041004,2454,3,1
2007-2008,340491210170001,4095,3,1
2007-2008,340491120022008,334,4,0
2007-2008,340491120022003,405,4,1
2007-2008,340490670052004,416,4,1
2007-2008,340491180262001,552,3,2
2007-2008,340490410042002,617,4,2
2007-2008,340490410042003,650,4,0
2007-2008,340490460041001,803,4,0
2007-2008,340490340042006,820,8,1
2007-2008,340491030021001,826,4,0
2007-2008,340490700021005,941,3,4
2007-2008,340490340041002,995,4,0
2007-2008,340491170160001,1399,4,0
2007-2008,340490950260001,2229,4,2
2007-2008,340490340042001,390,5,0
2007-2008,340490950262005,420,4,2
2007-2008,340492200262001,479,5,1
2007-2008,340492200262005,483,5,1
2007-2008,340490240042001,1102,5,1
2007-2008,340491180260005,1318,5,0
2007-2008,340490500042003,1531,5,1
2007-2008,340490340042005,445,7,0
2007-2008,340491140022003,609,6,0
2007-2008,340491130170001,1764,6,1
2007-2008,340490560022003,420,7,0
2007-2008,340491090022006,472,8,0
2007-2008,340490460042005,825,8,0
2007-2008,340492200261004,1156,7,1
2007-2008,340492200262002,299,9,0
2007-2008,340491250130001,4558,9,0
2007-2008,34049900025201C,359,11,0
2007-2008,340492200262007,577,10,0
2007-2008,340492200261003,993,11,0
2007-2008,340491240160001,1741,11,1
2007-2008,340491260170001,2689,10,1
2007-2008,340491170163001,86,0,0
2007-2008,340492200263001,153,0,1
2007-2008,340491060022001,180,0,0
2007-2008,340490600263008,203,0,0
2007-2008,340490360022001,222,2,0
2007-2008,340491140022002,261,0,0
2007-2008,340490650022005,260,0,1
2007-2008,340491870262007,268,0,0
2007-2008,340490460041002,267,0,0
2007-2008,340490600262005,269,0,0
2007-2008,340491870262001,281,0,0
2007-2008,340491120022002,291,0,2
2007-2008,340491120022009,287,0,0
2007-2008,340490960042002,318,0,0
2007-2008,340490060022002,328,0,0
2007-2008,340491870262010,323,0,0
2007-2008,340490760022004,340,0,0
2007-2008,340490030042005,390,0,1
2007-2008,340491870262006,352,0,0
2007-2008,340490600263009,354,0,0
2007-2008,340490670052005,354,0,0
2007-2008,340490030042002,363,0,0
2007-2008,340491870262003,366,0,0
2007-2008,340490060022008,367,0,0
2007-2008,340490750022006,370,0,1
2007-2008,340491030022003,373,0,0
2007-2008,340490950262004,380,0,0
2007-2008,340491870262002,382,0,0
2007-2008,340491870262008,389,0,0
2007-2008,340491120021001,396,0,0
2007-2008,340490960042004,412,0,0
2007-2008,340490950262008,415,0,1
2007-2008,340490670052001,423,0,0
2007-2008,340490460042003,447,0,0
2007-2008,340490750022003,447,0,1
2007-2008,340491090022008,465,0,0
2007-2008,340491020042005,476,0,0
2007-2008,340492200262003,492,0,1
2007-2008,340490670052007,486,0,0
2007-2008,340490370022003,497,0,0
2007-2008,340490380022002,504,0,0
2007-2008,340490460042001,499,0,0
2007-2008,340490600262006,500,0,2
2007-2008,340491120022001,502,0,0
2007-2008,340490380022001,546,0,0
2007-2008,340490030042006,505,0,0
2007-2008,340490960042003,510,0,0
2007-2008,340490600262017,536,0,0
2007-2008,340490600262004,551,0,0
2007-2008,340490240042002,552,2,2
2007-2008,340490600262014,556,0,0
2007-2008,340490600262018,560,0,0
2007-2008,340491120021002,558,0,2
2007-2008,340490960041002,569,0,0
2007-2008,340491870261003,575,0,0
2007-2008,340491020042003,596,1,2
2007-2008,340490600262013,598,0,0
2007-2008,340490600262016,652,0,0
2007-2008,340490410042004,667,0,0
2007-2008,340490790021001,663,0,0
2007-2008,340491160262005,669,0,1
2007-2008,340490600262007,690,0,0
2007-2008,340490600261001,692,0,0
2007-2008,340490790022001,691,0,0
2007-2008,340490600261003,717,0,0
2007-2008,340490410041004,707,0,0
2007-2008,340490600261005,748,1,0
2007-2008,340491160262002,772,0,0
2007-2008,340490790022002,756,0,0
2007-2008,340490950261002,801,0,0
2007-2008,340490600261004,803,0,0
2007-2008,340491160262001,829,0,0
2007-2008,340490730042006,870,0,1
2007-2008,340491870260001,868,0,0
2007-2008,340490030041006,974,0,2
2007-2008,340491160261003,1032,0,0
2007-2008,340491270160002,1409,0,0
2007-2008,340491130170002,1878,0,0
2007-2008,340490600260022,4590,0,0
2007-2008,34049055Y100000,219,0,0
2007-2008,34049095X160000,69,2,0
2007-2008,34049098X160000,87,1,0
2007-2008,34049114X010000,72,0,1
2007-2008,34049083X160000,108,5,0
2007-2008,34049046X260000,76,2,0
2007-2008,34049061X010000,41,15,0
2007-2008,34049005X160000,41,0,0
2007-2008,34049016X100000,324,0,0
2007-2008,34049012X160000,114,3,0
2007-2008,34049023X100000,526,0,0
2007-2008,34049073X160000,176,1,0
2007-2008,34049079Z270000,214,3,0
2007-2008,34049039X060000,180,3,0
2007-2008,34049043X060000,88,0,0
2007-2008,34049045Z200000,183,7,2
2007-2008,34049002X010000,102,0,0
2007-2008,34049019X100000,318,2,0
2007-2008,34049097X160000,71,0,1
2007-2008,34049028X100000,471,0,0
2007-2008,34049026X100000,600,2,0
2007-2008,34049024X100000,296,0,0
2007-2008,34049069Y100000,1437,2,0
2007-2008,34049110X160000,38,1,0
2007-2008,34049015X100000,277,1,0
2007-2008,34049106X160000,43,2,0
2007-2008,34049070X260000,131,2,0
2007-2008,34049048X160000,135,2,0
2007-2008,34049104X160000,194,2,1
2007-2008,34049022X100000,204,2,0
2007-2008,34049034X100000,228,2,1
2007-2008,34049032X100000,237,2,0
2007-2008,34049040X010000,440,2,4
2007-2008,34049017X100000,526,3,2
2007-2008,34049021X100000,736,3,0
2007-2008,34049111X090000,229,4,1
2007-2008,34049003X160000,198,8,0
2007-2008,34049020X100000,489,10,1
2007-2008,34049027X100000,217,7,0
2007-2008,34049089X260000,91,13,0
2007-2008,34049085X160000,25,0,0
2007-2008,34049118X160000,14,0,0
2007-2008,34049117X160000,16,0,0
2007-2008,34049094X010000,17,0,0
2007-2008,34049119X160000,19,0,0
2007-2008,34049033X110000,29,0,0
2007-2008,34049092X160000,40,0,0
2007-2008,34049109X160000,49,0,0
2007-2008,34049120X010000,51,0,0
2007-2008,34049059X010000,60,0,0
2007-2008,34049084X010000,72,0,0
2007-2008,34049041X100000,84,0,0
2007-2008,34049107X160000,99,0,0
2007-2008,34049101X010000,105,0,0
2007-2008,34049091X160000,107,0,1
2007-2008,34049009X160000,120,0,0
2007-2008,34049029X060000,129,0,0
2007-2008,34049014X100000,262,0,0
2007-2008,34049035X100000,285,0,0
2007-2008,34049006X100000,345,0,2
2007-2008,34049030X100000,698,0,4
2007-2008,34049068Y010000,387,1,0
2007-2008,34049067Y100000,164,0,0
2007-2008,34049042Z260000,117,3,0
2007-2008,34049044Z010000,128,0,0
2007-2008,Lake County Total,154379,502,138
2007-2008,350500820042001,66,0,1
2007-2008,350501700041001,249,1,0
2007-2008,350502890042003,272,1,0
2007-2008,350500020260001,295,1,0
2007-2008,350501410022004,325,1,0
2007-2008,350500440022003,373,1,0
2007-2008,350501410022009,412,0,1
2007-2008,350501410021009,448,1,0
2007-2008,350501500022001,610,1,0
2007-2008,350502800170001,622,1,0
2007-2008,350500950042001,335,2,0
2007-2008,350500440022001,369,2,0
2007-2008,350501400170001,1592,2,0
2007-2008,350501250022001,142,3,0
2007-2008,350501850042001,234,3,1
2007-2008,350502100042001,242,3,0
2007-2008,350501410022005,406,4,1
2007-2008,350501410022006,471,3,0
2007-2008,350501600170001,518,4,0
2007-2008,350501250022002,421,4,0
2007-2008,350500010262001,195,5,0
2007-2008,350501200170001,1257,6,3
2007-2008,350501700042001,351,11,0
2007-2008,350502300042001,89,0,0
2007-2008,350504250262001,94,0,1
2007-2008,350500650042001,100,0,0
2007-2008,350500010260001,110,0,0
2007-2008,350501750042001,113,0,1
2007-2008,350500090260001,122,0,0
2007-2008,350501220022006,122,0,0
2007-2008,350500020262002,164,0,1
2007-2008,350500020262004,180,0,1
2007-2008,350500790042001,215,0,3
2007-2008,350500020262003,222,0,1
2007-2008,350501220021006,236,0,0
2007-2008,350502890042002,257,0,0
2007-2008,350501240022004,287,0,3
2007-2008,350500440022007,294,0,1
2007-2008,350500440022006,318,0,0
2007-2008,350501950042001,316,0,0
2007-2008,350501240021001,321,0,1
2007-2008,350501240022003,324,0,1
2007-2008,350500090262001,331,0,0
2007-2008,350500440021005,563,0,0
2007-2008,350501220022005,615,0,0
2007-2008,350502890042001,790,0,0
2007-2008,350500400170001,1010,0,3
2007-2008,35050028X100000,159,2,0
2007-2008,35050058X160000,56,2,0
2007-2008,35050001X100000,211,3,0
2007-2008,35050025X100000,191,4,5
2007-2008,35050057X110000,5,0,0
2007-2008,35050016X100000,172,0,1
2007-2008,35050005X100000,220,0,0
2007-2008,35050024X100000,289,0,0
2007-2008,35050002Z260000,37,0,0
2007-2008,Lasalle County Total,18738,71,30
2007-2008,120510200260008,394,1,1
2007-2008,120510100262001,85,0,0
2007-2008,120510100262008,239,0,0
2007-2008,120510200261007,287,0,0
2007-2008,120510100260001,340,0,0
2007-2008,120510100262005,414,0,0
2007-2008,120510200262007,623,0,2
2007-2008,12051001Z140000,24,0,0
2007-2008,Lawrence County Total,2406,1,3
2007-2008,470522200022001,79,1,0
2007-2008,470522750260001,203,1,0
2007-2008,470521700222003,243,1,0
2007-2008,470521700222008,400,2,0
2007-2008,470521700222004,451,2,0
2007-2008,470521700221001,841,2,0
2007-2008,470521700220001,1011,2,1
2007-2008,470522710260004,192,3,0
2007-2008,470520080022001,26,0,0
2007-2008,470522710262005,109,0,0
2007-2008,470522750261001,196,0,0
2007-2008,470522750262003,208,0,0
2007-2008,470522720261002,281,0,0
2007-2008,470522720262003,326,0,0
2007-2008,470522720260001,345,0,0
2007-2008,47052003X100000,212,6,0
2007-2008,47052001X100000,130,0,0
2007-2008,47052006Z260000,117,4,0
2007-2008,Lee County Total,5370,24,1
2007-2008,170532320022001,656,1,4
2007-2008,170530900170001,926,1,5
2007-2008,170534250042001,48,0,0
2007-2008,170534260042001,121,0,0
2007-2008,170534380042001,133,0,0
2007-2008,170530080262006,134,0,0
2007-2008,170530050260001,144,0,0
2007-2008,170530040260001,169,0,0
2007-2008,170530080262001,172,0,1
2007-2008,170530080262002,172,0,0
2007-2008,170534350042001,194,0,0
2007-2008,170530040262002,212,0,0
2007-2008,170534290042004,252,0,0
2007-2008,170534290042005,281,0,0
2007-2008,170530080262007,286,0,0
2007-2008,170534290042002,330,0,0
2007-2008,170530050262001,321,0,0
2007-2008,170530080261001,328,0,0
2007-2008,170532300170001,329,0,1
2007-2008,170534290041001,424,0,0
2007-2008,170530080262005,427,0,2
2007-2008,170530080260001,693,0,2
2007-2008,17053006J262005,146,0,1
2007-2008,17053006J260001,173,0,2
2007-2008,17053006J262006,240,0,0
2007-2008,17053005X260000,97,0,0
2007-2008,17053003X100000,83,0,0
2007-2008,17053002X100000,233,0,0
2007-2008,17053028Y140000,20,0,0
2007-2008,Livingston County Total,7744,2,18
2007-2008,380540270022007,281,1,0
2007-2008,380540610042001,302,1,0
2007-2008,380540270021001,388,1,1
2007-2008,380544040160001,928,1,0
2007-2008,380540230262002,385,2,0
2007-2008,380540230260001,193,4,0
2007-2008,380540210262004,78,0,0
2007-2008,380540880022005,82,0,0
2007-2008,380540270022005,95,0,1
2007-2008,380540270022003,107,0,0
2007-2008,380540270022006,163,0,1
2007-2008,380540210260001,177,0,0
2007-2008,380540920042001,181,0,0
2007-2008,380540270022004,206,1,0
2007-2008,38054001X100000,117,3,0
2007-2008,38054002X060000,89,1,1
2007-2008,38054010X060000,175,4,0
2007-2008,Logan County Total,3947,19,4
2007-2008,390550090261001,190,1,0
2007-2008,390550010261001,258,1,0
2007-2008,390550010260001,299,1,0
2007-2008,390550030261001,387,1,0
2007-2008,390550020262003,352,2,1
2007-2008,390550010262002,501,2,0
2007-2008,390550030260001,780,2,1
2007-2008,390550610253002,16,0,0
2007-2008,390550610253004,114,0,0
2007-2008,390550090262002,176,0,0
2007-2008,390550020262002,207,0,2
2007-2008,390550610252002,212,0,0
2007-2008,390550150262001,215,0,0
2007-2008,390550090260001,232,0,0
2007-2008,39055061025201C,227,0,0
2007-2008,390550090262001,237,0,0
2007-2008,390550610252004,246,0,0
2007-2008,390550610252005,252,0,0
2007-2008,390550020261001,251,1,1
2007-2008,390550150262002,260,0,0
2007-2008,390550150261001,259,0,0
2007-2008,390550610252007,287,0,0
2007-2008,390550610252025,284,0,0
2007-2008,390550610252009,294,0,0
2007-2008,390550610252014,298,0,0
2007-2008,390550610252017,298,0,0
2007-2008,390550610252019,311,0,0
2007-2008,390550110260001,321,0,0
2007-2008,390550030262005,333,0,0
2007-2008,390550150260001,334,0,0
2007-2008,390550610252031,364,0,0
2007-2008,390550610252016,360,0,0
2007-2008,390550610252010,361,0,0
2007-2008,390550610252023,365,0,0
2007-2008,390550610252011,366,0,0
2007-2008,390550610253001,450,0,0
2007-2008,390550610252034,435,0,0
2007-2008,390550030262004,450,0,0
2007-2008,390550610251034,498,0,0
2007-2008,390550610252032,508,0,0
2007-2008,390550610251030,549,0,0
2007-2008,390550030262006,551,0,0
2007-2008,390550110262001,763,0,0
2007-2008,390550610250036,1211,0,0
2007-2008,390550610250038,1261,0,0
2007-2008,39055016Z260000,269,5,0
2007-2008,39055002X100000,283,5,1
2007-2008,39055025X160000,33,0,0
2007-2008,39055007X260000,40,0,0
2007-2008,39055004X100000,165,0,0
2007-2008,39055001X100000,257,0,0
2007-2008,39055006Y100000,307,0,0
2007-2008,39055008Z060000,520,1,2
2007-2008,39055023Z270000,67,0,0
2007-2008,Macon County Total,18864,22,8
2007-2008,400560060261001,286,0,0
2007-2008,400560060262001,439,0,0
2007-2008,400560060260001,482,0,0
2007-2008,400560020261001,66,1,0
2007-2008,400560020262005,200,1,0
2007-2008,400560010262006,217,1,0
2007-2008,400560040262003,389,1,0
2007-2008,400560050262001,427,1,0
2007-2008,400560090262006,457,1,0
2007-2008,400560090260001,576,1,0
2007-2008,400560010261001,344,3,0
2007-2008,400560010260002,440,3,0
2007-2008,400560090262003,223,1,3
2007-2008,400560010262005,323,7,0
2007-2008,400560060262002,114,0,0
2007-2008,400560020260004,114,0,0
2007-2008,400560090262005,124,0,0
2007-2008,400560090262004,174,0,0
2007-2008,400560040261001,197,0,0
2007-2008,400560080261001,197,0,0
2007-2008,400560050260001,200,0,0
2007-2008,400560010262004,211,0,0
2007-2008,400560080260001,222,0,0
2007-2008,400560090261002,257,0,0
2007-2008,400560080262003,281,0,0
2007-2008,400560040260001,294,0,0
2007-2008,400560070261002,304,0,0
2007-2008,400560030262005,316,1,2
2007-2008,400560030260001,368,0,0
2007-2008,400560070260003,398,0,0
2007-2008,400560070262003,633,0,1
2007-2008,40056002X060000,137,0,0
2007-2008,40056001X100000,88,0,0
2007-2008,Macoupin County Total,9498,22,6
2007-2008,410570070260001,2481,3,0
2007-2008,410570120263001,21,0,0
2007-2008,410570100262020,118,0,0
2007-2008,410570120260001,242,0,0
2007-2008,410570120262007,335,0,0
2007-2008,410570050262004,137,1,0
2007-2008,410570080262009,427,1,0
2007-2008,410570090262012,450,1,0
2007-2008,410570110262028,549,1,0
2007-2008,410570080261002,600,1,0
2007-2008,410570070262004,596,1,2
2007-2008,410570070261001,904,1,5
2007-2008,410570050260001,1056,1,0
2007-2008,410570020260001,1283,1,0
2007-2008,410570100260001,2007,2,2
2007-2008,410570090260001,2295,1,0
2007-2008,410570110262024,277,2,0
2007-2008,410570110263004,282,2,0
2007-2008,410570070262007,448,3,1
2007-2008,410570100262022,489,2,0
2007-2008,410570050261002,498,2,1
2007-2008,410570110262029,553,2,0
2007-2008,410570100262014,613,2,0
2007-2008,410570070261002,729,2,0
2007-2008,410570070262010,735,2,0
2007-2008,410570080260001,834,2,1
2007-2008,410570110261006,1442,2,1
2007-2008,410570050262008,733,2,1
2007-2008,410570110262007,298,4,0
2007-2008,410570070262003,607,4,1
