COUNTY_DESC,BEDS Code,POPULAR_NAME,GRADE_ORG_DESC,INST_SUB_TYPE_DESC,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,UGE,UGS,KFULL,KHALF,PK,Enrollment
NEW YORK,310100145301,IMMACULATE CONCEPTION SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,18,18,21,23,23,25,19,30,0,0,0,0,0,0,17,0,33,227
NEW YORK,310100145336,LA SALLE ACADEMY,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,78,70,79,77,0,0,0,0,0,304
NEW YORK,310100147414,ST GEORGE ACADEMY,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,16,17,12,15,0,0,0,0,0,60
NEW YORK,310100149439,CONNELLY CTR EDUCATION/HOLY CHILD MS,Middle School,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,20,19,19,19,0,0,0,0,0,0,0,0,0,77
NEW YORK,310100227822,BETH JACOB ELEMENTARY SCHOOL,Elementary,JEWISH,41,26,18,17,19,12,14,12,0,0,0,0,0,0,14,0,0,173
NEW YORK,310100999967,GEORGE JACKSON ACADEMY,Elementary,INDEPENDENT,0,0,0,13,25,27,26,25,0,0,0,0,0,0,0,0,0,116
NEW YORK,310200145242,CATHEDRAL HIGH SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,175,115,124,142,0,0,0,0,0,556
NEW YORK,310200145262,DOMINICAN ACADEMY,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,56,39,59,55,0,0,0,0,0,209
NEW YORK,310200145268,EPIPHANY SCHOOL (THE),Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,55,49,75,55,45,48,48,41,0,0,0,0,0,0,63,0,86,565
NEW YORK,310200145281,GUARDIAN ANGEL SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,14,21,19,21,16,21,27,24,0,0,0,0,0,0,22,0,28,213
NEW YORK,310200145290,HOLY CROSS SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,20,21,18,21,22,16,16,24,0,0,0,0,0,0,22,0,20,200
NEW YORK,310200145299,ST IGNATIUS LOYOLA SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,60,61,62,61,60,59,65,58,0,0,0,0,0,0,58,0,0,544
NEW YORK,310200145309,ST JEAN BAPTISTE HIGH SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,88,78,69,75,0,0,0,0,0,310
NEW YORK,310200145326,ST JOSEPH'S SCHOOL-YORKVILLE,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,26,27,29,31,26,30,23,23,0,0,0,0,0,0,30,0,48,293
NEW YORK,310200145328,ST JAMES-ST JOSEPH SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,16,12,10,19,15,19,21,25,0,0,0,0,0,0,12,0,13,162
NEW YORK,310200145338,LOYOLA SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,53,55,53,46,0,0,0,0,0,207
NEW YORK,310200145356,MARYMOUNT SCHOOL OF NY,K-12 School,ROMAN CATHOLIC - ARCHDIOCESE OF NY,55,49,49,43,41,39,36,37,61,52,51,55,0,0,55,0,53,676
NEW YORK,310200145371,NOTRE DAME SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,78,79,71,71,0,0,0,0,0,299
NEW YORK,310200145386,OUR LADY OF POMPEII SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,16,22,22,19,24,19,24,25,0,0,0,0,0,0,23,0,36,230
NEW YORK,310200145416,REGIS HIGH SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,136,131,131,131,0,0,0,0,0,529
NEW YORK,310200145432,SACRED HEART OF JESUS SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,16,14,18,18,16,16,22,17,0,0,0,0,0,0,30,0,70,237
NEW YORK,310200145439,ST STEPHEN OF HUNGARY SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,24,20,17,25,18,9,14,14,0,0,0,0,0,0,25,0,91,257
NEW YORK,310200145447,TRANSFIGURATION SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,53,45,62,57,33,30,30,32,0,0,0,0,0,0,60,0,156,558
NEW YORK,310200145454,ST VINCENT FERRER HIGH SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,132,118,119,125,0,0,0,0,0,494
NEW YORK,310200145611,ACADEMY OF ST JOSEPH,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,19,10,7,6,4,0,0,0,0,0,0,0,0,0,17,0,27,90
NEW YORK,310200147087,CONVENT OF THE SACRED HEART,K-12 School,ROMAN CATHOLIC - ARCHDIOCESE OF NY,52,52,52,50,50,51,51,44,58,58,46,50,0,0,54,16,14,698
NEW YORK,310200149645,NAZARETH NURSERY SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,41,45
NEW YORK,310200226798,MESIVTA TIFERETH JERUSALEM,K-12 School,JEWISH,9,9,11,10,13,12,12,14,31,26,31,17,0,0,18,0,9,222
NEW YORK,310200227467,RAMAZ SCHOOL,Senior High,JEWISH,0,0,0,0,0,0,0,0,112,102,111,106,0,0,0,0,0,431
NEW YORK,310200228218,RABBI ARTHUR SCHNEIER PARK EAST DAY,Elementary,JEWISH,15,17,20,12,9,8,14,16,0,0,0,0,0,0,25,0,45,181
NEW YORK,310200228605,RAMAZ LOWER SCHOOL,Elementary,JEWISH,73,69,68,64,0,0,0,0,0,0,0,0,0,0,81,51,67,473
NEW YORK,310200228689,ABRAHAM JOSHUA HESCHEL SCHOOL,K-12 School,JEWISH,77,76,46,49,51,55,52,47,66,65,66,72,0,0,69,0,42,833
NEW YORK,310200229438,MANHATTAN HIGH SCHOOL FOR GIRLS,Senior High,JEWISH,0,0,0,0,0,0,0,0,45,52,54,45,0,0,0,0,0,196
NEW YORK,310200229740,RAMAZ MIDDLE SCHOOL,Middle School,JEWISH,0,0,0,0,58,51,59,46,0,0,0,0,0,0,0,0,0,214
NEW YORK,310200515854,ST THOMAS CHOIR SCHOOL,Elementary,EPISCOPAL,0,0,1,0,4,3,2,3,0,0,0,0,0,0,0,0,0,13
NEW YORK,310200515856,GRACE CHURCH SCHOOL,Elementary,EPISCOPAL,49,45,46,45,42,40,42,40,59,0,0,0,0,0,48,0,32,488
NEW YORK,310200515859,ST LUKE'S SCHOOL,Elementary,EPISCOPAL,23,24,23,22,22,17,15,17,0,0,0,0,0,0,36,0,16,215
NEW YORK,310200516754,TREVOR DAY SCHOOL (THE),K-12 School,EPISCOPAL,66,63,58,52,48,57,65,62,65,64,63,58,0,0,62,0,52,835
NEW YORK,310200606536,FRIENDS SEMINARY,K-12 School,QUAKERS,54,54,66,49,54,53,55,50,76,61,62,63,0,0,54,0,0,751
NEW YORK,310200716777,CATHEDRAL SCHOOL (THE),Elementary,GREEK ORTHODOX,16,15,17,6,8,5,9,1,0,0,0,0,0,0,18,0,31,126
NEW YORK,310200880425,GILLEN BREWER SCHOOL,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,16,86
NEW YORK,310200986779,HUNTER COLLEGE CAMPUS SCHOOLS,K-12 School,CAMPUS SCHOOLS,50,50,50,50,47,42,218,214,207,197,191,199,0,0,50,0,0,1565
NEW YORK,310200995196,LEMAN MANHATTAN PREP SCHOOL,Junior Senior School,INDEPENDENT,40,41,55,47,42,36,22,30,24,37,35,21,0,0,32,0,40,502
NEW YORK,310200995508,REBECCA SCHOOL,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,67,48,0,0,0,115
NEW YORK,310200995529,BRITISH INTERNATIONAL SCHOOL OF NY,Elementary,INDEPENDENT,35,33,26,40,22,15,12,4,0,0,0,0,0,0,42,0,23,252
NEW YORK,310200995980,CHILDREN'S ACADEMY (THE),Elementary,INDEPENDENT,5,6,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,20
NEW YORK,310200996009,AARON SCHOOL (8-12),Junior Senior School,INDEPENDENT,0,0,0,0,0,0,0,17,11,5,8,0,0,0,0,0,0,41
NEW YORK,310200996051,ECOLE INTERNATIONALE DE NEW YORK,Elementary,INDEPENDENT,20,18,18,18,14,0,0,0,0,0,0,0,0,0,18,0,18,124
NEW YORK,310200996064,BLUE SCHOOL,Elementary,INDEPENDENT,24,25,16,7,0,0,0,0,0,0,0,0,0,0,30,0,105,207
NEW YORK,310200996071,COOKE CENTER ACADEMY,K-12 School,INDEPENDENT,6,8,11,7,14,14,13,19,31,26,28,29,0,34,9,0,0,249
NEW YORK,310200996095,AVENUES NEW YORK LLC,Elementary,INDEPENDENT,58,39,35,39,54,37,33,33,64,0,0,0,0,0,121,0,109,622
NEW YORK,310200996116,FUSION ACADEMY MANHATTAN,Other,INDEPENDENT,0,0,0,0,0,1,1,1,3,5,7,6,0,0,0,0,0,24
NEW YORK,310200996739,BREARLEY SCHOOL (THE),K-12 School,INDEPENDENT,51,47,54,50,51,51,59,58,56,54,56,46,0,0,51,0,0,684
NEW YORK,310200996742,BROWNING SCHOOL (THE),K-12 School,INDEPENDENT,34,37,32,32,30,29,31,27,25,28,29,27,0,0,36,0,0,397
NEW YORK,310200996743,BUCKLEY SCHOOL,Elementary,INDEPENDENT,44,43,44,41,38,35,37,40,9,0,0,0,0,0,44,0,0,375
NEW YORK,310200996749,CHAPIN SCHOOL (THE),K-12 School,INDEPENDENT,61,58,58,54,55,60,63,54,61,50,59,37,0,0,60,0,0,730
NEW YORK,310200996755,CITY & COUNTRY SCHOOL,Elementary,INDEPENDENT,36,28,33,32,28,27,23,15,0,0,0,0,0,0,39,0,39,300
NEW YORK,310200996790,LORGE SCHOOL (THE),Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,57,31,0,0,0,88
NEW YORK,310200996792,LYCEE FRANCAIS DE NY,K-12 School,INDEPENDENT,99,104,105,106,102,88,106,91,90,84,85,93,0,0,99,0,75,1327
NEW YORK,310200996794,LYCEUM KENNEDY,Junior Senior School,INDEPENDENT,22,21,21,17,14,18,14,12,9,4,4,0,0,0,0,22,20,198
NEW YORK,310200996800,HEWITT SCHOOL (THE),K-12 School,INDEPENDENT,52,36,47,46,47,44,49,38,26,30,30,28,0,0,48,0,0,521
NEW YORK,310200996806,NIGHTINGALE BAMFORD SCHOOL,K-12 School,INDEPENDENT,42,40,46,45,45,46,56,42,40,36,39,41,0,0,45,0,0,563
NEW YORK,310200996817,RUDOLF STEINER SCHOOL,K-12 School,INDEPENDENT,23,27,20,16,18,23,23,24,19,24,19,26,0,0,50,0,17,329
NEW YORK,310200996823,ST DAVIDS SCHOOL,Elementary,INDEPENDENT,47,45,46,43,38,42,38,35,0,0,0,0,0,0,59,0,18,411
NEW YORK,310200996830,SPENCE SCHOOL,K-12 School,INDEPENDENT,56,49,52,53,52,56,58,54,61,58,57,60,0,0,54,0,0,720
NEW YORK,310200996834,TOWN SCHOOL (THE),Elementary,INDEPENDENT,43,43,40,44,38,38,40,36,0,0,0,0,0,0,46,0,18,386
NEW YORK,310200996836,U N INTERNATIONAL SCHOOL,K-12 School,INDEPENDENT,109,118,121,119,133,137,134,129,109,124,120,113,0,0,97,0,0,1563
NEW YORK,310200997065,ALLEN-STEVENSON SCHOOL (THE),Elementary,INDEPENDENT,46,46,47,48,45,45,41,41,7,0,0,0,0,0,49,0,0,415
NEW YORK,310200997115,LREI,K-12 School,INDEPENDENT,47,42,44,42,37,38,40,41,57,65,44,38,0,0,58,0,19,612
NEW YORK,310200997330,MANHATTAN COUNTRY SCHOOL,Elementary,INDEPENDENT,21,22,22,21,20,22,21,16,0,0,0,0,0,0,28,0,12,205
NEW YORK,310200997637,CAEDMON SCHOOL (THE),Elementary,INDEPENDENT,33,30,26,32,15,0,0,0,0,0,0,0,0,0,36,0,102,274
NEW YORK,310200997686,BEEKMAN SCHOOL (THE),Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,4,14,23,26,0,0,0,0,0,67
NEW YORK,310200997700,FAMILY SCHOOL (THE),Elementary,INDEPENDENT,8,6,6,5,2,5,0,0,0,0,0,0,0,0,12,0,139,183
NEW YORK,310200997733,DALTON SCHOOL (THE),K-12 School,INDEPENDENT,94,96,94,88,90,98,97,101,115,109,115,116,0,0,92,0,0,1305
NEW YORK,310200997740,CORLEARS SCHOOL,Elementary,INDEPENDENT,22,11,15,15,11,0,0,0,0,0,0,0,0,0,27,0,69,170
NEW YORK,310200997852,CHURCHILL SCHOOL AND CENTER (THE),Junior Senior School,INDEPENDENT,0,0,36,36,38,36,37,36,39,37,35,32,24,0,11,0,0,397
NEW YORK,310200997908,VILLAGE COMMUNITY SCHOOL,Elementary,INDEPENDENT,50,43,39,38,28,37,28,27,0,0,0,0,0,0,45,0,0,335
NEW YORK,310200998057,CHILD SCHOOL (THE),K-12 School,INDEPENDENT,13,17,19,17,16,26,41,48,49,42,33,32,0,0,10,0,0,363
NEW YORK,310200998266,LA SCUOLA D'ITALIA-G MARCONI,K-12 School,INDEPENDENT,30,20,18,21,25,16,23,17,12,13,11,7,0,0,27,0,21,261
NEW YORK,310200998518,WINSTON PREP SCHOOL,Junior Senior School,INDEPENDENT,0,0,0,0,0,13,16,16,29,32,37,50,0,0,0,0,0,193
NEW YORK,310200999144,ALL SOULS SCHOOL,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,124,144
NEW YORK,310200999300,BIRCH WATHEN LENOX SCHOOL,K-12 School,INDEPENDENT,38,37,44,48,41,50,50,54,48,51,38,43,0,0,38,0,0,580
NEW YORK,310200999413,"UCP OF NYC, INC",Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,75,31,0,0,271,377
NEW YORK,310200999572,GENEVA SCHOOL OF MANHATTAN,Elementary,INDEPENDENT,15,23,14,16,15,12,10,12,0,0,0,0,0,0,23,0,25,165
NEW YORK,310200999592,"NYSARC, INC-NYC CHAPTER",Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,131,126,0,0,331,588
NEW YORK,310200999614,SCHOOL FOR YOUNG PERFORMERS,Junior Senior School,INDEPENDENT,1,0,0,0,1,0,1,2,2,0,0,2,0,0,0,1,0,10
NEW YORK,310200999791,ASSOC-METROAREA AUTISTIC CHILDREN,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,71,105,0,0,21,197
NEW YORK,310200999842,PHILOSOPHY DAY SCHOOL,Elementary,INDEPENDENT,12,10,7,7,7,0,0,0,0,0,0,0,0,0,16,0,12,71
NEW YORK,310200999914,LEARNINGSPRING SCHOOL,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,73,24,0,0,0,97
NEW YORK,310200999964,AARON SCHOOL (K-7),Elementary,INDEPENDENT,17,9,16,23,12,14,14,0,0,0,0,0,0,0,6,0,0,111
NEW YORK,310200999971,MCCARTON SCHOOL (THE),Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,29,13,0,0,0,42
NEW YORK,310300145196,ST AGNES BOYS HIGH SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,29,62,57,63,0,0,0,0,0,211
NEW YORK,310300145234,BLESSED SACRAMENT SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,22,15,17,22,10,19,24,21,0,0,0,0,0,0,39,0,98,287
NEW YORK,310300145259,CORPUS CHRISTI SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,12,10,20,13,16,24,29,25,0,0,0,0,0,0,16,0,37,202
NEW YORK,310300145280,ST GREGORY THE GREAT SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,12,16,20,14,18,14,25,20,0,0,0,0,0,0,19,0,24,182
NEW YORK,310300145293,HOLY NAME OF JESUS SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,17,15,22,22,19,27,24,27,0,0,0,0,0,0,17,0,40,230
NEW YORK,310300145456,XAVIER HIGH SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,295,236,279,235,0,0,0,0,0,1045
NEW YORK,310300147412,ASCENSION SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,19,17,23,23,23,18,20,23,0,0,0,0,0,0,34,0,74,274
NEW YORK,310300149994,CRISTO REY HIGH SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,101,103,96,92,0,0,0,0,0,392
NEW YORK,310300207767,J G B EDUCATION SERVICES,Special School,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,30,23,0,0,0,53
NEW YORK,310300215552,SOLOMON SCHECHTER SCHOOL OF MANHATTA,Elementary,JEWISH,15,14,15,18,16,19,14,9,0,0,0,0,0,0,20,0,0,140
NEW YORK,310300226796,MANHATTAN DAY SCHOOL,Elementary,JEWISH,46,49,34,51,41,28,29,36,0,0,0,0,36,12,62,0,63,487
NEW YORK,310300227929,RODEPH SHOLOM SCHOOL,Elementary,JEWISH,58,59,52,69,47,43,32,38,0,0,0,0,0,0,59,0,75,532
NEW YORK,310300229121,YESHIVA KETANA OF MANHATTAN,Elementary,JEWISH,11,13,10,13,13,9,11,12,0,0,0,0,0,0,14,0,16,122
NEW YORK,310300229306,BEIT RABBAN DAY SCHOOL,Elementary,JEWISH,16,9,10,8,2,0,0,0,0,0,0,0,0,0,18,0,11,74
NEW YORK,310300515340,HARLEM ACADEMY,Elementary,EPISCOPAL,11,14,15,16,17,14,16,10,0,0,0,0,0,0,0,0,0,113
NEW YORK,310300515858,ST HILDA'S & ST HUGH'S SCHOOL,Elementary,EPISCOPAL,31,32,33,35,33,32,30,29,0,0,0,0,0,0,36,0,33,324
NEW YORK,310300515862,TRINITY SCHOOL,K-12 School,EPISCOPAL,61,62,63,59,57,59,65,63,107,115,110,110,0,0,61,0,0,992
NEW YORK,310300516745,CATHEDRAL SCHOOL,Elementary,EPISCOPAL,37,37,33,32,29,30,26,27,0,0,0,0,0,0,37,0,0,288
NEW YORK,310300628144,SR CLARA MUHAMMED ES,Elementary,ISLAMIC,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
NEW YORK,310300756725,ALEXANDER ROBERTSON SCHOOL,Elementary,PRESBYTERIAN,2,6,12,5,10,0,0,0,0,0,0,0,0,0,11,0,0,46
NEW YORK,310300995504,IDEAL SCHOOL OF MANHATTAN (THE),Elementary,INDEPENDENT,18,18,14,15,10,10,6,0,0,0,0,0,0,0,14,0,0,105
NEW YORK,310300995746,GATEWAY MIDDLE SCHOOL (THE),Middle School,INDEPENDENT,0,0,0,0,10,15,17,19,0,0,0,0,0,0,0,0,0,61
NEW YORK,310300995987,SPEYER LEGACY SCHOOL (THE),Elementary,INDEPENDENT,36,31,20,11,7,0,0,0,0,0,0,0,0,0,31,0,0,136
NEW YORK,310300996043,LANG SCHOOL (THE),Elementary,INDEPENDENT,3,1,3,4,2,5,1,2,0,0,0,0,0,0,3,0,0,24
NEW YORK,310300996728,BANK STREET COLLEGE OF EDUCATION,Elementary,INDEPENDENT,47,46,43,46,31,34,34,38,0,0,0,0,0,0,46,0,40,405
NEW YORK,310300996744,CALHOUN SCHOOL (THE),K-12 School,INDEPENDENT,50,50,38,50,50,51,49,49,67,46,49,40,0,0,59,0,101,749
NEW YORK,310300996756,COLLEGIATE SCHOOL,K-12 School,INDEPENDENT,47,50,43,42,46,50,51,50,57,57,56,55,0,0,46,0,0,650
NEW YORK,310300996757,COLUMBIA GRAMMAR & PREP SCHOOL,K-12 School,INDEPENDENT,86,89,96,81,77,83,84,79,121,122,117,119,0,0,90,0,46,1290
NEW YORK,310300996766,ETHICAL CULTURE-FIELDSTON SCHOOL,Elementary,INDEPENDENT,71,69,65,61,69,0,0,0,0,0,0,0,0,0,73,0,36,444
NEW YORK,310300996773,ANGLO-AMERICAN INTNTL SCHOOL (THE),Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,55,56,0,0,0,0,0,111
NEW YORK,310300996795,MANDELL SCHOOL INC (THE),Elementary,INDEPENDENT,39,41,30,39,0,12,16,14,0,0,0,0,0,0,45,0,41,277
NEW YORK,310300996809,PROFESSIONAL CHILDRENS SCHOOL,Junior Senior School,INDEPENDENT,0,0,0,0,0,7,8,17,19,36,50,56,0,0,0,0,0,193
NEW YORK,310300996831,STEPHEN GAYNOR SCHOOL,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,162,96,20,0,11,289
NEW YORK,310300997126,ROBERT LOUIS STEVENSON SCHOOL,Junior Senior School,INDEPENDENT,0,0,0,0,0,0,1,3,8,10,17,14,0,0,0,0,0,53
NEW YORK,310300997576,YORK PREP SCHOOL,Junior Senior School,INDEPENDENT,0,0,0,0,0,20,30,46,73,64,61,64,0,0,0,0,0,358
NEW YORK,310300997763,GATEWAY SCHOOL OF NY,Special School,INDEPENDENT,9,9,18,9,13,7,0,0,0,0,0,0,0,0,9,0,0,74
NEW YORK,310300998078,STUDIO SCHOOL (THE),Elementary,INDEPENDENT,8,7,3,4,3,8,12,6,0,0,0,0,0,0,3,0,34,88
NEW YORK,310300998084,METROPOLITAN MONTESSORI SCHOOL,Elementary,INDEPENDENT,29,24,15,18,15,10,0,0,0,0,0,0,0,0,26,0,66,203
NEW YORK,310300998529,WEST SIDE MONTESSORI SCHOOL,Pre-K Only,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,222
NEW YORK,310300998981,DE LA SALLE ACADEMY,Middle School,INDEPENDENT,0,0,0,0,0,38,62,59,0,0,0,0,0,0,0,0,0,159
NEW YORK,310300999133,PARKSIDE SCHOOL,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,83
NEW YORK,310300999404,DWIGHT SCHOOL (THE),K-12 School,INDEPENDENT,32,28,34,36,19,30,30,37,46,75,6,9,0,0,46,0,0,428
NEW YORK,310300999436,AICHHORN SCHOOL (THE),Senior High,INDEPENDENT,0,0,0,0,0,0,1,3,38,10,4,0,0,0,0,0,0,56
NEW YORK,310300999647,SMITH SCHOOL (THE),Junior Senior School,INDEPENDENT,0,0,0,0,0,0,2,8,9,2,7,8,0,0,0,0,0,36
NEW YORK,310300999860,GREAT TOMORROWS USA SCHOOL,Junior Senior School,INDEPENDENT,0,1,1,0,1,1,1,1,3,2,3,1,0,0,3,0,2,20
NEW YORK,310300999956,SCHOOL AT COLUMBIA UNIVERSITY (THE),Elementary,INDEPENDENT,60,60,51,55,56,52,43,50,0,0,0,0,0,0,60,0,0,487
NEW YORK,310300999993,WEST END DAY SCHOOL,Special School,INDEPENDENT,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,38
NEW YORK,310400145213,ST ANN SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,25,20,29,28,21,27,31,29,0,0,0,0,0,0,29,0,38,277
NEW YORK,310400145294,MT CARMEL-HOLY ROSARY SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,20,24,22,24,23,30,30,27,0,0,0,0,0,0,27,0,48,275
NEW YORK,310400145387,OUR LADY QUEEN OF ANGELS SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,22,22,27,27,25,26,33,26,0,0,0,0,0,0,26,0,34,268
NEW YORK,310400145400,ST PAUL SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,31,31,30,30,35,32,29,29,0,0,0,0,0,0,28,0,0,275
NEW YORK,310400995515,REECE SCHOOL,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,87
NEW YORK,310400995720,MANHATTAN FREE SCHOOL,Junior Senior School,INDEPENDENT,1,2,2,1,0,0,0,0,0,2,1,2,0,0,0,0,0,11
NEW YORK,310400997324,ST BERNARD'S SCHOOL,Elementary,INDEPENDENT,45,42,44,42,40,40,39,38,7,0,0,0,0,0,44,0,0,381
NEW YORK,310400999536,EAST HARLEM SCHOOL AT EXODUS HOUSE,Elementary,INDEPENDENT,0,0,0,16,32,38,35,30,0,0,0,0,0,0,0,0,0,151
NEW YORK,310500145208,ST ALOYSIUS SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,16,16,21,21,17,32,25,27,0,0,0,0,0,0,21,0,19,215
NEW YORK,310500145215,ANNUNCIATION SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,20,11,23,23,16,24,27,26,0,0,0,0,0,0,24,0,0,194
NEW YORK,310500145250,ST CHARLES BORROMEO SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,11,10,15,21,15,18,20,22,0,0,0,0,0,0,16,0,17,165
NEW YORK,310500145347,ST MARK THE EVANGELIST SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,21,15,25,28,24,29,26,21,0,0,0,0,0,0,29,0,35,253
NEW YORK,310500149511,ST BENEDICT DAY NRSY & KNDG,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,55,59
NEW YORK,310500206847,YESHIVA UNIVERSITY HIGH SCHOOL,Senior High,JEWISH,0,0,0,0,0,0,0,0,72,72,83,76,0,0,0,0,0,303
NEW YORK,310500808793,FELLOWSHIP OF LEARNING SCHOOL,Elementary,CHRISTIAN FUNDAMENTALIST,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,6
NEW YORK,310500809736,RIVERSIDE CHURCH WEEK DAY SCHOOL,Elementary,CHRISTIAN FUNDAMENTALIST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,36,50
NEW YORK,310500855973,MT PLEASANT CHRISTIAN ACADEMY,Junior Senior School,BAPTIST,0,0,1,2,1,1,2,2,1,2,3,1,0,0,1,0,2,19
NEW YORK,310500998545,KING'S ACADEMY (THE),Elementary,INDEPENDENT,7,3,3,3,0,1,1,1,0,1,0,0,0,0,6,0,19,45
NEW YORK,310500998639,CHILDREN'S STOREFRONT SCHOOL,Elementary,INDEPENDENT,19,18,17,18,18,17,16,17,0,0,0,0,0,0,18,0,18,176
NEW YORK,310600145240,MOTHER CABRINI HIGH SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,82,80,102,53,0,0,0,0,0,317
NEW YORK,310600145266,ST ELIZABETH SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,27,34,30,32,26,27,28,26,0,0,0,0,0,0,33,0,93,356
NEW YORK,310600145279,GOOD SHEPHERD SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,20,14,13,20,16,17,20,9,0,0,0,0,0,0,27,0,46,202
NEW YORK,310600145306,INCARNATION SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,30,34,42,33,42,40,30,37,0,0,0,0,0,0,29,0,36,353
