Year,RCDTS,Total_Enrolled,PBE_total,PME_total
2012,21100011Z260000,207,2,2
2012,21100015Y260000,66,0,1
2012,22029013Z020000,36,0,0
2012,24032002C021002,158,7,1
2012,24032002C022001,183,10,3
2012,24032002X100000,211,0,0
2012,24032024C042001,86,1,0
2012,24032060C042001,791,12,0
2012,24032072C042001,218,0,0
2012,24047001X060000,263,7,2
2012,24047002X100000,245,1,0
2012,24047003X060000,153,2,0
2012,24047004X260000,197,6,1
2012,24047006X160000,79,8,0
2012,25041002X100000,139,0,0
2012,25041006Z140000,17,0,0
2012,26034002X100000,58,0,0
2012,26062001X100000,184,1,3
2012,26062005Z010000,7,0,0
2012,27094001X100000,184,0,0
2012,28006001Y100000,283,3,0
2012,28006003X100000,84,0,1
2012,28006005X260000,96,10,0
2012,28037004X100000,22,0,0
2012,28037007X100000,114,4,0
2012,30039001X060000,38,0,0
2012,30039003X100000,137,2,0
2012,30039004X010000,57,3,0
2012,30039007Z260000,120,2,0
2012,30073002X100000,158,0,0
2012,30073006Z260000,20,0,0
2012,30073007Z140000,116,0,0
2012,31045001X100000,259,1,0
2012,31045005Z010000,432,1,0
2012,31045008X100000,477,0,0
2012,31045009X160000,99,8,2
2012,31045010X060000,310,1,2
2012,31045013Y100000,617,1,0
2012,31045014Y100000,519,3,1
2012,31045015Z140000,209,0,0
2012,31045017X100000,205,1,0
2012,31045019Y100000,386,2,1
2012,31045021X100000,226,11,0
2012,31045022X100000,195,3,5
2012,31045023Y100000,411,5,1
2012,31045024X060000,185,8,0
2012,31045025X100000,225,0,0
2012,31045026X100000,175,0,0
2012,31045027X100000,205,0,0
2012,31045029X100000,183,0,0
2012,31045032X100000,636,9,0
2012,31045033X060000,165,0,0
2012,31045034X100000,138,0,0
2012,31045035X100000,463,3,0
2012,31045037X100000,244,0,0
2012,31045038X100000,95,0,0
2012,31045039X100000,265,0,0
2012,31045040X260000,75,2,0
2012,31045041X270000,682,53,2
2012,31045043X100000,272,0,0
2012,31045045Z260000,615,14,3
2012,31045047X010000,88,11,0
2012,31045048X060000,62,0,0
2012,31045049X260000,87,4,1
2012,31045051X160000,75,7,0
2012,31045052X160000,29,0,0
2012,31045053X140000,93,3,0
2012,31045054Z270000,2,0,0
2012,31045055X100000,378,7,2
2012,31045072Z260000,450,25,5
2012,31045080X200000,81,6,0
2012,31045085X260000,82,3,0
2012,31045087X010000,60,0,0
2012,31045089X160000,105,4,1
2012,31045090X160000,36,1,0
2012,31045097X060000,262,4,0
2012,31045098X160000,48,0,0
2012,31045102X010000,117,0,0
2012,31045104X160000,94,0,0
2012,31045106X160000,16,0,0
2012,31045107Z020000,17,1,0
2012,31045108X160000,86,2,2
2012,31045300026201C,842,15,1
2012,32038003X060000,95,3,0
2012,32038004X060000,89,0,0
2012,32038005X060000,73,0,0
2012,32038007Y060000,21,0,0
2012,32046001X100000,329,4,0
2012,32046005X100000,204,0,1
2012,32046008X100000,200,0,0
2012,32046009X060000,164,0,2
2012,32046014Y100000,366,0,0
2012,32046015Z260000,160,3,0
2012,32046016Z260000,246,0,0
2012,32046017X030000,20,1,0
2012,32046031P003101,40,0,0
2012,33048003X100000,227,0,0
2012,33048009Z260000,77,0,2
2012,34049001X010000,124,1,2
2012,34049003X160000,177,11,4
2012,34049005X160000,16,0,0
2012,34049006X100000,221,1,1
2012,34049009X160000,104,1,0
2012,34049011X160000,77,0,0
2012,34049014X100000,291,0,0
2012,34049015X100000,251,0,0
2012,34049016X100000,257,0,2
2012,34049017X100000,435,4,0
2012,34049019X100000,219,5,0
2012,34049020X100000,459,10,0
2012,34049021X100000,538,3,0
2012,34049022X100000,114,0,0
2012,34049023X100000,461,3,1
2012,34049024X100000,205,0,0
2012,34049025X100000,260,0,0
2012,34049026X100000,540,3,0
2012,34049027X100000,121,1,1
2012,34049028X100000,302,0,0
2012,34049029X060000,71,0,0
2012,34049030X100000,595,5,0
2012,34049031P003101,80,0,0
2012,34049032X100000,189,0,1
2012,34049034P003101,38,0,0
2012,34049034X100000,135,4,0
2012,34049035X100000,101,0,0
2012,34049039X060000,149,6,0
2012,34049040X010000,378,5,4
2012,34049041X100000,151,0,0
2012,34049042Z260000,209,10,0
2012,34049043X060000,93,1,0
2012,34049044Z010000,37,0,0
2012,34049045Z200000,165,2,2
2012,34049046X260000,49,3,0
2012,34049048X160000,145,0,15
2012,34049055Y100000,288,2,0
2012,34049061X010000,87,36,1
2012,34049067Y100000,189,0,0
2012,34049068Y010000,430,0,0
2012,34049069Y100000,1346,6,1
2012,34049073X160000,178,2,0
2012,34049079Z270000,146,3,0
2012,34049080P003101,39,0,0
2012,34049083X160000,101,0,1
2012,34049085X160000,9,0,0
2012,34049087X160000,31,0,1
2012,34049091X160000,51,0,0
2012,34049092X160000,23,0,1
2012,34049097X160000,33,4,0
2012,34049098X160000,58,0,0
2012,34049101X010000,104,0,0
2012,34049104X160000,126,4,0
2012,34049106X160000,48,0,2
2012,34049107X160000,81,0,0
2012,34049109X160000,28,0,0
2012,34049110X160000,18,0,0
2012,34049111X090000,140,1,0
2012,34049114X010000,63,0,0
2012,34049119X160000,23,0,0
2012,34049120X010000,29,0,0
2012,34049123X100000,138,0,0
2012,34049124X160000,25,0,0
2012,34049187026202C,245,0,0
2012,34049900025201C,391,7,1
2012,35050001X100000,166,1,2
2012,35050002Z260000,34,0,0
2012,35050005X100000,44,2,0
2012,35050012X100000,171,0,0
2012,35050022Y100000,193,0,0
2012,35050024X100000,123,1,0
2012,35050025X100000,157,4,1
2012,35050028X100000,125,1,0
2012,35050057X110000,4,0,0
2012,35050058X160000,29,0,1
2012,38054001X100000,101,0,0
2012,38054002X060000,128,3,1
2012,38054010X060000,118,3,2
2012,39055001X100000,222,0,0
2012,39055002X100000,224,2,2
2012,39055004X100000,173,2,0
2012,39055006Y100000,277,0,0
2012,39055007X260000,38,0,0
2012,39055008Z060000,542,1,0
2012,39055016Z260000,263,4,0
2012,39055023Z270000,21,0,0
2012,39055061025201C,377,0,0
2012,39074004X140000,43,0,0
2012,39074006Z260000,26,1,1
2012,40007002X100000,63,0,0
2012,40007003X100000,94,0,1
2012,40031001X100000,155,0,0
2012,40042002X100000,428,0,2
2012,40056001X100000,84,0,0
2012,40056002X060000,90,0,0
2012,41057003X060000,134,2,1
2012,41057004X160000,77,1,1
2012,41057005Y100000,387,0,0
2012,41057006X100000,279,0,0
2012,41057007X100000,164,0,2
2012,41057009X100000,241,5,0
2012,41057011X100000,268,2,2
2012,41057012X100000,198,0,2
2012,41057015X100000,186,6,0
2012,41057018X020000,169,0,1
2012,41057022X060000,36,0,2
2012,41057023X060000,110,0,0
2012,41057024X060000,33,0,2
2012,41057026X100000,215,0,0
2012,41057027X060000,160,0,3
2012,41057030X060000,284,2,1
2012,41057033X100000,183,0,0
2012,41057035X100000,373,0,3
2012,41057036X160000,64,0,0
2012,41057046P003101,40,0,0
2012,41057058X140000,477,0,4
2012,41057070Y060000,227,1,0
2012,41057073X100000,112,0,0
2012,41057074X100000,214,0,0
2012,41057077Z200000,101,0,0
2012,41057078X060000,354,6,1
2012,41057079Z260000,111,0,0
2012,41057089Z010000,17,0,0
2012,41057099X260000,75,0,0
2012,41057100X250000,14,0,0
2012,41057101Y100000,19,0,0
2012,43102001X100000,108,1,0
2012,44063001X060000,229,13,1
2012,44063002Y060000,79,1,0
2012,44063003X100000,533,0,0
2012,44063004X060000,96,2,0
2012,44063005X100000,424,1,0
2012,44063008X100000,98,0,0
2012,44063009X100000,93,2,0
2012,44063010X100000,366,7,2
2012,44063014X100000,296,8,0
2012,44063015X060000,311,1,0
2012,44063016Y100000,689,3,0
2012,44063017X100000,408,0,1
2012,44063032X160000,157,2,3
2012,44063034X060000,65,1,0
2012,44063043X160000,43,3,1
2012,44063045X260000,176,6,0
2012,44063046X160000,30,0,0
2012,45067001X100000,272,0,0
2012,45067003X100000,331,2,0
2012,45067004Y100000,227,2,0
2012,45079002X060000,170,0,0
2012,45079003X060000,196,0,0
2012,45079004X060000,132,0,0
2012,45079006X060000,88,0,0
2012,45079009X100000,83,0,0
2012,45079010X100000,117,0,0
2012,45079011Y060000,15,0,0
2012,46005001X100000,80,1,0
2012,46009002X060000,44,0,0
2012,46009003Z260000,104,3,0
2012,46009015026001C,34,0,0
2012,46069003X100000,265,2,0
2012,46069004Y100000,114,0,0
2012,46069005X060000,141,5,0
2012,46069007Z020000,89,1,0
2012,47052001X100000,117,0,0
2012,47052003X100000,222,1,1
2012,47052006Z260000,115,3,0
2012,47071003X060000,182,6,0
2012,48072002X060000,153,0,0
2012,48072003X100000,221,2,0
2012,48072004Z260000,669,30,4
2012,48072005P003101,29,0,0
2012,48072010X100000,126,0,0
2012,48072012X100000,184,0,0
2012,48072013X100000,101,1,2
2012,48072017X100000,470,3,0
2012,48072018X100000,414,2,2
2012,48072019X100000,467,6,0
2012,48072020Y100000,780,4,0
2012,48072021X060000,192,0,1
2012,48072034X160000,54,2,0
2012,48072095Z020000,49,4,0
2012,48072110X010000,253,0,2
2012,48072111X260000,222,5,0
2012,48072113X140000,158,0,0
2012,48072114X100000,122,5,0
2012,48072115X010000,12,1,0
2012,48072150025027C,356,0,0
2012,49081001Y100000,467,2,0
2012,49081006X100000,562,0,1
2012,49081007X060000,47,8,0
2012,49081008X160000,79,0,3
2012,49081009Y260000,71,2,0
2012,49081010X100000,150,0,0
2012,49081015X100000,424,6,0
2012,49081019Z200000,361,18,1
2012,49081020Z260000,122,8,0
2012,50082001X020000,203,2,0
2012,50082003X100000,214,0,0
2012,50082006X060000,190,0,0
2012,50082007X100000,110,0,0
2012,50082008X100000,147,0,1
2012,50082009X100000,194,0,1
2012,50082010X100000,326,0,2
2012,50082020X030000,55,0,0
2012,50082021Z020000,26,1,0
2012,50082022P003101,40,0,0
2012,50082024X100000,132,0,0
2012,50082027X100000,245,0,0
2012,50082028X100000,62,0,0
2012,50082030X100000,179,0,2
2012,50082031X100000,107,0,9
2012,50082032X100000,65,0,1
2012,50082034X100000,100,0,0
2012,50082036Y100000,400,0,0
2012,50082041X100000,424,0,0
2012,50082053P003101,40,0,0
2012,50082066P003101,121,0,1
2012,50082070X060000,302,5,0
2012,50082077Z010000,166,2,0
2012,50082083P003101,31,0,0
2012,50082084X260000,56,0,1
2012,50082085X160000,23,0,3
2012,50082104P003101,24,1,0
2012,50082189022002C,80,0,0
2012,51084001X100000,499,3,3
2012,51084002X100000,149,0,1
2012,51084003A260001,692,2,1
2012,51084003A261002,390,1,1
2012,51084003A262003,363,3,1
2012,51084003A262004,562,5,1
2012,51084003A262005,353,0,0
2012,51084003X100000,408,1,1
2012,51084004X260000,361,3,0
2012,51084005X060000,91,0,0
2012,51084006Y060000,161,0,0
2012,51084008X160000,68,3,0
2012,51084009X100000,270,0,0
2012,51084010X060000,219,0,1
2012,51084011Y100000,777,1,1
2012,51084013X100000,411,0,0
2012,51084014X100000,201,0,1
2012,51084019X100000,85,0,0
2012,51084032Z200000,3,0,1
2012,51084043Z140000,283,0,0
2012,51084049X160000,54,0,0
2012,51084069P003101,56,0,0
2012,51084186025201C,378,2,0
2012,53090001X100000,290,0,1
2012,53090003X100000,289,11,0
2012,53090004X100000,267,0,0
2012,53090005X010000,12,0,0
2012,53090016Z020000,117,8,0
2012,53090017X060000,207,0,1
2012,53090022X060000,356,0,3
2012,53090028P003101,58,1,0
2012,53090030X140000,18,0,0
2012,53090032Z140000,18,0,0
2012,53090063P003101,18,0,0
2012,53090063P003102,20,0,0
2012,53090063P003103,55,0,0
2012,53090063P003104,39,0,0
2012,53090063P003105,40,0,0
2012,54092002X060000,116,0,1
2012,54092003Y100000,89,20,4
2012,54092010Z100000,462,0,0
2012,54092024Z140000,48,0,0
2012,54092025X010000,27,0,0
2012,55098001Z030000,143,7,0
2012,55098002Y100000,228,2,1
2012,55098004X100000,155,0,0
2012,55098005X100000,189,0,0
2012,55098012X060000,141,8,0
2012,56099002X100000,528,4,2
2012,56099005X100000,338,5,0
2012,56099006X110000,14,1,0
2012,56099007Z020000,159,0,0
2012,56099012Z140000,3,0,0
2012,56099013X100000,125,0,2
2012,56099015X100000,175,0,0
2012,56099017X270000,393,3,0
2012,56099020X100000,191,0,2
2012,56099021X100000,238,0,0
2012,56099022X100000,281,0,3
2012,56099023X100000,143,8,0
2012,56099024X100000,495,5,1
2012,56099025X100000,536,15,3
2012,56099027X100000,137,0,0
2012,56099028X060000,106,3,0
2012,56099029X060000,192,2,0
2012,56099030C041001,946,3,0
2012,56099030C042002,504,8,1
2012,56099030C042003,531,6,0
2012,56099030C042004,509,8,1
2012,56099030C042005,522,8,0
2012,56099030C042006,1033,6,0
2012,56099030C042007,496,0,3
2012,56099030X160000,81,7,0
2012,56099031X100000,187,2,0
2012,56099033C041001,799,3,0
2012,56099033C042003,466,5,0
2012,56099033C042005,767,3,0
2012,56099033C042006,324,9,0
2012,56099033C042007,717,9,0
2012,56099033C042008,580,13,1
2012,56099034Y100000,1112,6,1
2012,56099035Y100000,717,1,0
2012,56099036Y060000,26,0,0
2012,56099037X100000,220,2,0
2012,56099044X100000,263,3,0
2012,56099047X060000,20,0,1
2012,56099048X160000,142,11,0
2012,56099053Z020000,80,5,2
2012,56099060P003101,19,0,0
2012,56099070C042001,257,1,1
2012,56099070C042002,182,0,0
2012,56099078X100000,50,0,0
2012,56099088A021001,452,0,0
2012,56099088A022001,532,5,0
2012,56099093X260000,113,0,1
2012,56099095X100000,385,26,1
2012,56099096X260000,308,19,2
2012,56099098X010000,119,0,0
2012,56099099Z200000,67,2,2
2012,56099110X010000,52,1,0
2012,56099111X010000,47,0,0
2012,56099112X010000,40,0,0
2012,56099113X010000,45,0,0
2012,56099114X160000,62,3,0
2012,56099118X230000,68,3,0
2012,56099120Z260000,112,2,1
2012,56099122X100000,259,1,0
2012,56099124X010000,54,0,0
2012,56099157C041001,855,5,0
2012,56099157C042002,850,11,1
2012,56099157C042004,753,9,3
2012,56099200U260001,382,0,0
2012,56099200U261001,260,1,0
2012,56099200U262002,430,2,0
2012,56099201U260001,1553,7,0
2012,56099201U261002,744,3,0
2012,56099201U262003,462,0,3
2012,56099201U262004,399,2,3
2012,56099201U262006,540,2,1
2012,56099201U262007,320,0,0
2012,56099201U262008,335,6,4
2012,56099201U262009,353,3,0
2012,56099207U260001,664,8,0
2012,56099207U261002,425,3,0
2012,56099207U262001,143,1,0
2012,56099207U262003,368,13,0
2012,56099207U262004,75,2,0
2012,56099207U262005,148,4,0
2012,56099209U260001,480,0,1
2012,56099209U261002,355,0,0
2012,56099209U262003,254,3,1
2012,56099209U262004,396,1,1
2012,56099255U260001,537,1,1
2012,56099255U261001,397,2,1
2012,56099255U262001,489,6,1
2012,56099255U262002,276,2,0
2012,56099365U260007,3576,10,0
2012,56099365U260008,1784,2,1
2012,56099365U261003,795,1,0
2012,56099365U261004,1254,4,0
2012,56099365U261005,764,5,1
2012,56099365U261006,735,4,1
2012,56099365U261007,635,2,0
2012,56099365U262001,838,2,0
2012,56099365U262002,563,4,0
2012,56099365U262003,501,3,0
2012,56099365U262006,651,0,0
2012,56099365U262008,472,0,0
2012,56099365U262009,760,1,1
2012,56099365U262010,659,3,0
2012,56099365U262011,606,2,1
2012,56099365U262012,585,1,0
2012,56099365U262014,761,10,0
2012,56099365U262015,646,2,1
2012,56099365U262016,774,7,4
2012,56099365U263002,211,0,0
2012,56099729X140000,15,0,0
2012,56099731X160000,51,7,0
2012,56099732X160000,40,1,0
