COUNTY,BEDS Code,SCHOOL_NAME,GRADE_ORG_DESC,AFFILIATION,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,UGE,UGS,KFULL,KHALF,PK,Enrollment
NEW YORK,310300516745,CATHEDRAL SCHOOL,Elementary,EPISCOPAL,33,33,34,32,33,30,28,21,0,0,0,0,0,0,40,0,0,284
NEW YORK,310300628144,SR CLARA MUHAMMED ELEMENTARY SCHOOL,Elementary,ISLAMIC,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
NEW YORK,310300756725,ALEXANDER ROBERTSON SCHOOL,Elementary,PRESBYTERIAN,10,5,6,12,5,0,0,0,0,0,0,0,0,0,7,0,0,45
NEW YORK,310300995504,IDEAL SCHOOL OF MANHATTAN (THE),Elementary,INDEPENDENT,15,16,15,11,17,11,13,5,0,0,0,0,0,0,26,0,0,129
NEW YORK,310300995746,GATEWAY MIDDLE SCHOOL (THE),Middle School,INDEPENDENT,0,0,0,0,9,18,17,19,0,0,0,0,0,0,0,0,0,63
NEW YORK,310300995987,SPEYER LEGACY SCHOOL (THE),Elementary,INDEPENDENT,33,36,33,24,18,16,0,0,0,0,0,0,0,0,35,0,0,195
NEW YORK,310300996043,LANG SCHOOL (THE),Elementary,INDEPENDENT,3,4,2,7,5,1,5,1,0,0,0,0,0,0,5,0,0,33
NEW YORK,310300996728,BANK STREET COLELGE OF EDUCATION,Elementary,INDEPENDENT,44,45,44,44,47,37,34,33,0,0,0,0,0,0,47,0,39,414
NEW YORK,310300996744,CALHOUN SCHOOL (THE),K-12 School,INDEPENDENT,56,46,46,42,51,52,51,50,55,63,50,47,0,0,64,0,80,753
NEW YORK,310300996756,COLLEGIATE SCHOOL,K-12 School,INDEPENDENT,45,43,50,43,42,49,53,50,58,54,56,57,0,0,48,0,0,648
NEW YORK,310300996757,COLUMBIA GRAMMAR & PREPARATORY SCHOOL,K-12 School,INDEPENDENT,89,80,88,98,75,76,88,83,122,121,121,113,0,0,88,0,48,1290
NEW YORK,310300996766,ETHICAL CULTURE-FIELDSTON SCHOOL,Elementary,INDEPENDENT,70,69,65,69,63,0,0,0,0,0,0,0,0,0,73,0,37,446
NEW YORK,310300996773,ANGLO-AMERICAN INTERNATIONAL SCHOOL (THE),Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,53,45,0,0,0,0,0,98
NEW YORK,310300996795,MANDELL SCHOOL INC (THE),Elementary,INDEPENDENT,39,36,26,28,32,7,14,16,0,0,0,0,0,0,32,0,30,260
NEW YORK,310300996809,PROFESSIONAL CHILDRENS SCHOOL,Junior Senior School,INDEPENDENT,0,0,0,0,0,7,12,16,23,36,46,55,0,0,0,0,0,195
NEW YORK,310300996831,STEPHEN GAYNOR SCHOOL,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,187,110,31,0,0,328
NEW YORK,310300997126,ROBERT LOUIS STEVENSON SCHOOL,Junior Senior School,INDEPENDENT,0,0,0,0,0,0,1,1,8,23,14,19,0,0,0,0,0,66
NEW YORK,310300997576,YORK PREPARATORY SCHOOL,Junior Senior School,INDEPENDENT,0,0,0,0,0,19,24,42,71,71,64,58,0,0,0,0,0,349
NEW YORK,310300997763,GATEWAY SCHOOL OF NEW YORK,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,71
NEW YORK,310300998078,STUDIO SCHOOL (THE),Elementary,INDEPENDENT,3,7,9,4,4,10,7,13,0,0,0,0,0,0,6,0,34,97
NEW YORK,310300998084,METROPOLITAN MONTESSORI SCHOOL,Elementary,INDEPENDENT,28,23,23,16,16,9,0,0,0,0,0,0,0,0,28,0,40,183
NEW YORK,310300998529,WEST SIDE MONTESSORI SCHOOL,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,216
NEW YORK,310300998981,DE LA SALLE ACADEMY,Middle School,INDEPENDENT,0,0,0,0,0,40,62,59,0,0,0,0,0,0,0,0,0,161
NEW YORK,310300999133,PARKSIDE SCHOOL,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,82
NEW YORK,310300999404,DWIGHT SCHOOL (THE),K-12 School,INDEPENDENT,54,33,29,34,39,33,36,36,61,56,24,19,0,0,41,0,0,495
NEW YORK,310300999436,AICHHORN SCHOOL (THE),Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,43,11,2,0,0,0,0,0,0,56
NEW YORK,310300999647,SMITH SCHOOL (THE),Junior Senior School,INDEPENDENT,0,0,0,0,0,0,3,3,10,7,6,10,0,0,0,0,0,39
NEW YORK,310300999860,GREAT TOMORROWS USA SCHOOL,Junior Senior School,INDEPENDENT,5,4,1,2,0,1,6,0,3,5,2,3,0,0,2,0,6,40
NEW YORK,310300999956,SCHOOL AT COLUMBIA UNIVERSITY (THE),Elementary,INDEPENDENT,62,58,62,57,55,63,43,41,0,0,0,0,0,0,63,0,0,504
NEW YORK,310300999993,WEST END DAY SCHOOL,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,43
NEW YORK,310400145213,SAINT ANN SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,21,26,24,27,21,25,28,26,0,0,0,0,0,0,27,0,53,278
NEW YORK,310400145294,MOUNT CARMEL-HOLY ROSARY SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,26,24,30,25,29,26,26,27,0,0,0,0,0,0,19,0,43,275
NEW YORK,310400145387,OUR LADY QUEEN OF ANGELS SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,23,19,24,30,27,28,27,32,0,0,0,0,0,0,27,0,38,275
NEW YORK,310400145400,SAINT PAUL SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,24,27,33,29,29,32,30,30,0,0,0,0,0,0,31,0,0,265
NEW YORK,310400995515,REECE SCHOOL,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,85
NEW YORK,310400995720,MANHATTAN FREE SCHOOL,Junior Senior School,INDEPENDENT,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6
NEW YORK,310400997324,SAINT BERNARD'S SCHOOL,Elementary,INDEPENDENT,43,44,42,43,42,40,40,36,11,0,0,0,0,0,46,0,0,387
NEW YORK,310400999536,EAST HARLEM SCHOOL AT EXODUS HOUSE,Elementary,INDEPENDENT,0,0,0,18,28,37,35,31,0,0,0,0,0,0,0,0,0,149
NEW YORK,310500145208,SAINT ALOYSIUS SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,20,23,17,20,17,18,30,28,0,0,0,0,0,0,16,0,39,228
NEW YORK,310500145250,SAINT CHARLES BORROMEO SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,19,15,20,19,25,20,17,24,0,0,0,0,0,0,15,0,18,192
NEW YORK,310500145347,SAINT MARK THE EVANGELIST SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,28,19,22,27,30,28,30,31,0,0,0,0,0,0,28,0,37,280
NEW YORK,310500149511,SAINT BENEDICT DAY NURSERY AND KINDERGARTEN,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,59,70
NEW YORK,310500206847,YESHIVA UNIVERSITY HIGH SCHOOL,Senior High,JEWISH,0,0,0,0,0,0,0,0,95,72,65,79,0,0,0,0,0,311
NEW YORK,310500808793,FELLOWSHIP OF LEARNING SCHOOL,Elementary,CHRISTIAN FUNDAMENTALIST,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4
NEW YORK,310500809736,RIVERSIDE CHURCH WEEK DAY SCHOOL,Elementary,CHRISTIAN FUNDAMENTALIST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,48,60
NEW YORK,310500855973,MOUNT PLEASANT CHRISTIAN ACADEMY,Junior Senior School,BAPTIST,0,0,1,0,1,1,3,2,2,4,1,2,0,0,1,0,1,19
NEW YORK,310500998545,KING'S ACADEMY (THE),Junior Senior School,INDEPENDENT,6,7,3,3,2,0,2,0,0,1,1,0,0,0,12,0,10,47
NEW YORK,310500998639,CHILDREN'S STOREFRONT SCHOOL,Elementary,INDEPENDENT,18,18,15,17,15,17,18,16,0,0,0,0,0,0,18,0,18,170
NEW YORK,310600145240,MOTHER CABRINI HIGH SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,51,72,73,101,0,0,0,0,0,297
NEW YORK,310600145266,SAINT ELIZABETH SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,27,25,31,31,26,29,30,29,0,0,0,0,0,0,31,0,92,351
NEW YORK,310600145279,GOOD SHEPHERD SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,29,29,23,22,25,29,31,39,0,0,0,0,0,0,20,0,63,310
NEW YORK,310600145306,INCARNATION SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,25,31,29,34,31,39,37,27,0,0,0,0,0,0,30,0,36,319
NEW YORK,310600145378,OUR LADY OF LOURDES SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,33,30,25,24,24,33,32,22,0,0,0,0,0,0,35,0,58,316
NEW YORK,310600145388,OUR LADY QUEEN OF MARTYRS SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,34,22,20,27,12,27,29,26,0,0,0,0,0,0,36,0,62,295
NEW YORK,310600145423,SAINT ROSE OF LIMA SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,21,12,23,32,19,18,25,21,0,0,0,0,0,0,22,0,39,232
NEW YORK,310600226845,YESHIVA RABBI S R HIRSCH,K-12 School,JEWISH,28,42,33,31,29,31,23,21,19,14,18,0,0,0,46,0,71,406
NEW YORK,310600436469,NORTHEASTERN ACADEMY,Senior High,SEVENTH-DAY ADVENTIST,0,0,0,0,0,0,0,0,28,24,29,21,0,0,0,0,0,102
NEW YORK,310600716825,SAINT SPYRIDON PAROCHIAL SCHOOL,Elementary,GREEK ORTHODOX,11,9,6,7,8,4,6,6,0,0,0,0,0,0,12,0,72,141
NEW YORK,310600809016,MANHATTAN CHRISTIAN ACADEMY,Elementary,CHRISTIAN FUNDAMENTALIST,47,35,43,37,26,26,47,24,0,0,0,0,0,0,46,0,77,408
BRONX,320700145216,SAINT ANSELM SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,36,23,26,31,33,38,38,28,0,0,0,0,0,0,35,0,69,357
BRONX,320700145282,CARDINAL HAYES HIGH SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,241,226,253,226,0,0,0,0,0,946
BRONX,320700145305,IMMACULATE CONCEPTION SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,51,67,57,54,57,56,55,61,0,0,0,0,0,0,57,0,25,540
BRONX,320700145342,SAINT LUKE SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,26,24,23,21,20,34,35,35,0,0,0,0,0,0,22,0,20,260
BRONX,320700145404,SS PETER AND PAUL SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,16,21,20,34,25,28,31,26,0,0,0,0,0,0,13,0,13,227
BRONX,320700449657,BRONX-MANHATTAN SDA SCHOOL,Elementary,SEVENTH-DAY ADVENTIST,13,19,15,18,18,19,18,22,0,0,0,0,0,0,11,0,11,164
BRONX,320700996063,NEW LIFE SCHOOL (THE),Junior Senior School,INDEPENDENT,0,0,3,1,2,0,12,17,18,57,29,29,0,27,0,0,0,195
BRONX,320800145225,SAINT ATHANASIUS SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,27,21,25,24,25,32,31,32,0,0,0,0,0,0,29,0,56,302
BRONX,320800145231,SAINT BENEDICT SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,27,29,27,27,44,28,37,36,0,0,0,0,0,0,27,0,27,309
BRONX,320800145271,SAINT FRANCES DE CHANTAL SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,35,32,29,17,20,32,24,28,0,0,0,0,0,0,31,0,56,304
BRONX,320800145286,MONSIGNOR SCANLAN HIGH SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,117,93,88,103,0,0,0,0,0,401
BRONX,320800145288,HOLY CROSS SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,38,51,18,29,34,35,34,36,0,0,0,0,0,0,34,0,70,379
BRONX,320800145291,HOLY FAMILY SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,26,22,22,22,25,33,36,62,0,0,0,0,0,0,30,0,51,329
BRONX,320800145324,SAINT JOSEPH SCHOOL FOR THE DEAF,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,6,12,9,8,10,11,9,10,0,0,0,0,0,18,5,0,4,102
BRONX,320800145373,OUR LADY OF THE ASSUMPTION SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,24,31,25,26,36,33,30,25,0,0,0,0,0,0,25,0,28,283
BRONX,320800145411,PRESTON HIGH SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,165,136,134,129,0,0,0,0,0,564
BRONX,320800145442,SAINT THERESA SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,34,29,28,28,22,36,35,35,0,0,0,0,0,0,61,0,92,400
BRONX,320800145452,VILLA MARIA ACADEMY,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,30,38,31,42,43,39,45,50,0,0,0,0,0,0,37,0,8,363
BRONX,320800149495,SAINT IGNATIUS SCHOOL,Middle School,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,19,21,24,0,0,0,0,0,0,0,0,0,64
BRONX,320800716855,GREEK AMERICAN INSTITUTE OF NEW YORK,Elementary,GREEK ORTHODOX,24,22,13,18,15,19,16,18,0,0,0,0,0,0,25,0,56,226
BRONX,320800997664,IAHD-ST MARY,Pre-K Only,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44
BRONX,320900145199,ALL HALLOWS INSTITUTE,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,163,147,159,169,0,0,0,0,0,638
BRONX,320900145211,SAINT ANGELA MERICI SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,30,25,27,27,27,31,31,35,0,0,0,0,0,0,28,0,40,301
BRONX,320900145251,CHRIST THE KING SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,20,24,31,29,19,39,52,45,0,0,0,0,0,0,18,0,18,295
BRONX,320900145329,SAINT JOSEPH SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,36,39,37,51,34,49,46,42,0,0,0,0,0,0,39,0,47,420
BRONX,320900145345,SAINT MARGARET MARY SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,35,36,35,36,37,36,31,33,0,0,0,0,0,0,38,0,57,374
BRONX,320900145430,SACRED HEART SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,51,37,45,61,46,66,65,58,0,0,0,0,0,0,32,0,14,475
BRONX,320900996871,SHIELD OF DAVID (THE),Pre-K Only,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74
BRONX,320900999863,EDEN CHRISTIAN ACADEMY AND EARLY CHILDHOOD CENTER,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
BRONX,321000145201,AQUINAS HIGH SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,136,113,119,130,0,0,0,0,0,498
BRONX,321000145212,SAINT ANN ELEMENTARY SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,26,16,19,11,21,25,25,16,0,0,0,0,0,0,20,0,50,229
BRONX,321000145237,SAINT BRENDAN SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,20,25,19,22,25,30,36,29,0,0,0,0,0,0,30,0,48,284
BRONX,321000145270,FORDHAM PREPARATORY SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,228,229,246,239,0,0,0,0,0,942
BRONX,321000145276,SAINT GABRIEL SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,22,18,18,19,18,26,28,28,0,0,0,0,0,0,23,0,5,205
BRONX,321000145313,SAINT JOHN SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,26,15,21,18,29,25,34,23,0,0,0,0,0,0,27,0,29,247
BRONX,321000145344,SAINT MARGARET OF CORTONA SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,32,19,23,29,31,21,27,32,0,0,0,0,0,0,35,0,65,314
BRONX,321000145364,ACADEMY OF MOUNT SAINT URSULA,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,94,85,70,100,0,0,0,0,0,349
BRONX,321000145366,SAINT NICHOLAS OF TOLENTINE ELEMENTARY SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,18,19,20,23,31,25,30,32,0,0,0,0,0,0,18,0,0,216
BRONX,321000145383,OUR LADY OF MOUNT CARMEL SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,22,23,17,22,35,30,31,32,0,0,0,0,0,0,22,0,60,294
BRONX,321000145390,OUR LADY OF REFUGE SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,31,22,29,28,34,29,38,21,0,0,0,0,0,0,35,0,33,300
BRONX,321000145406,SAINT PHILIP NERI SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,27,26,25,26,30,31,37,52,0,0,0,0,0,0,33,0,29,316
BRONX,321000145434,SAINT SIMON STOCK ELEMENTARY SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,18,39,23,19,29,25,23,30,0,0,0,0,0,0,23,0,12,241
BRONX,321000145455,VISITATION SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,22,24,21,25,17,24,26,28,0,0,0,0,0,0,24,0,0,211
BRONX,321000206859,KINNERET DAY SCHOOL,Elementary,JEWISH,28,24,24,20,21,14,23,20,0,0,0,0,0,0,29,0,23,226
BRONX,321000226424,SALANTER AKIBA RIVERDALE ACADEMY,Elementary,JEWISH,93,88,100,86,92,74,83,91,0,0,0,0,0,0,91,0,70,868
BRONX,321000228919,YESHIVA OF TELSHE ALUMNI,Senior High,JEWISH,0,0,0,0,0,0,0,0,25,29,28,5,0,0,0,0,0,87
BRONX,321000229709,YESHIVAS OHAVEI TORAH OF RIVERDALE,Senior High,JEWISH,0,0,0,0,0,0,0,0,22,18,20,8,0,0,0,0,0,68
BRONX,321000229954,SAR HIGH SCHOOL,Senior High,JEWISH,0,0,0,0,0,0,0,0,117,150,118,130,0,0,0,0,0,515
BRONX,321000995652,ETHICAL CULTURE FIELDSTON MIDDLE SCHOOL,Middle School,INDEPENDENT,0,0,0,0,0,128,131,128,0,0,0,0,0,0,0,0,0,387
BRONX,321000996851,HORACE MANN SCHOOL LOWER DIVISION,Elementary,INDEPENDENT,87,84,82,83,84,0,0,0,0,0,0,0,0,0,83,0,0,503
BRONX,321000996856,HORACE MANN UPPER SCHOOL,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,182,190,185,183,0,0,0,0,0,740
BRONX,321000996857,HORACE MANN SCHOOL MIDDLE DIVISION,Middle School,INDEPENDENT,0,0,0,0,0,139,150,154,0,0,0,0,0,0,0,0,0,443
BRONX,321000996867,RIVERDALE COUNTRY SCHOOL,K-12 School,INDEPENDENT,59,62,62,61,62,80,86,86,128,121,132,124,0,0,61,0,16,1140
BRONX,321000997736,ETHICAL CULTURE FIELDSTON SCHOOL,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,154,153,149,151,0,0,0,0,0,607
BRONX,321000997820,ETHICAL CULTURE THE FIELDSTON LOWER SCHOOL,Elementary,INDEPENDENT,41,44,44,45,45,0,0,0,0,0,0,0,0,0,35,0,18,272
BRONX,321000999090,MISS FRANCINE DAY SCHOOL II,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,17,32
BRONX,321100145229,SAINT BARNABAS ELEMENTARY SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,26,28,31,36,37,37,56,38,0,0,0,0,0,0,36,0,52,377
BRONX,321100145230,SAINT BARNABAS HIGH SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,58,54,63,49,0,0,0,0,0,224
BRONX,321100145244,SAINT CATHARINE HIGH SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,105,149,157,176,0,0,0,0,0,587
BRONX,321100145253,SAINT CLARE SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,34,25,38,29,39,33,43,50,0,0,0,0,0,0,36,0,52,379
BRONX,321100145274,SAINT FRANCIS XAVIER SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,29,22,32,19,26,35,31,30,0,0,0,0,0,0,22,0,32,278
BRONX,321100145284,SAINT HELENA SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,41,30,36,40,26,40,40,38,0,0,0,0,0,0,36,0,42,369
BRONX,321100145296,HOLY ROSARY SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,30,31,28,31,33,41,43,59,0,0,0,0,0,0,26,0,30,352
BRONX,321100145303,IMMACULATE CONCEPTION SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,55,28,41,37,38,46,54,36,0,0,0,0,0,0,34,0,26,395
BRONX,321100145339,SAINT LUCY SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,30,30,37,37,32,68,48,40,0,0,0,0,0,0,45,0,55,422
BRONX,321100145349,SAINT MARY SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,15,19,16,29,20,25,26,26,0,0,0,0,0,0,21,0,16,213
BRONX,321100145359,MOUNT SAINT MICHAEL ACADEMY,Junior Senior School,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,27,50,52,186,195,169,131,0,0,0,0,0,810
BRONX,321100145365,NATIVITY OF OUR BLESSED LADY SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,19,20,19,25,18,21,21,23,0,0,0,0,0,0,17,0,22,205
BRONX,321100145376,OUR LADY OF GRACE SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,25,25,25,25,27,26,27,31,0,0,0,0,0,0,39,0,36,286
BRONX,321100145407,SAINTS PHILIP & JAMES SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,25,28,14,19,22,35,17,24,0,0,0,0,0,0,28,0,54,266
BRONX,321100145412,SAINT RAYMOND BOYS HIGH SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,172,173,186,195,0,0,0,0,0,726
BRONX,321100145413,SAINT RAYMOND ACADEMY FOR GIRLS,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,91,93,90,91,0,0,0,0,0,365
BRONX,321100145414,SAINT RAYMOND ELEMENTARY SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,66,103,87,90,95,112,111,110,0,0,0,0,0,0,89,0,103,966
BRONX,321100145433,SANTA MARIA SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,28,35,30,35,43,37,39,37,0,0,0,0,0,0,33,0,154,471
BRONX,321100145436,CARDINAL SPELLMAN HIGH SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,322,387,332,401,0,0,0,0,0,1442
BRONX,321100147410,SAINT FRANCIS OF ASSISI SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,34,18,28,27,23,33,31,28,0,0,0,0,0,0,24,0,108,354
BRONX,321100315802,OUR SAVIOUR LUTHERAN SCHOOL,K-12 School,LUTHERAN,18,9,16,13,14,17,21,17,21,18,21,15,0,0,12,0,42,254
BRONX,321100629852,ISLAMIC LEADERSHIP SCHOOL,Junior Senior School,ISLAMIC,4,1,5,2,3,7,6,6,11,3,5,3,0,11,0,0,0,67
BRONX,321100805715,CITY OF FAITH CHRISTIAN SCHOOL,Elementary,INDEPENDENT,15,14,8,8,4,0,0,0,0,0,0,0,0,0,35,0,29,113
BRONX,321100806052,WAKE-EDEN CHRISTIAN ACADEMY,Elementary,CHRISTIAN FUNDAMENTALIST,12,9,8,0,0,0,0,0,0,0,0,0,0,0,16,0,26,71
BRONX,321100806065,FAITH CHRISTIAN ACADEMY,Elementary,CHRISTIAN FUNDAMENTALIST,8,8,7,5,6,8,6,3,0,0,0,0,0,0,10,0,0,61
BRONX,321100806073,HARVEST PREPARATORY ACADEMY,Elementary,CHRISTIAN FUNDAMENTALIST,3,3,0,3,2,0,0,0,0,0,0,0,0,0,8,0,36,55
BRONX,321100809031,NEW COVENANT CHRISTIAN SCHOOL,K-12 School,CHRISTIAN FUNDAMENTALIST,41,28,27,20,18,6,8,9,9,5,7,8,0,0,109,0,102,397
BRONX,321100995200,LAVELLE SCHOOL FOR THE BLIND,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,28,51,12,0,69,160
BRONX,321100995742,GARVEY SCHOOL,Elementary,INDEPENDENT,15,15,4,7,7,4,0,0,0,0,0,0,0,0,16,0,27,95
BRONX,321100996013,LEARNING TREE PREPARATORY SCHOOL(THE),Elementary,INDEPENDENT,35,33,32,23,22,22,14,20,0,0,0,0,0,0,48,0,72,321
BRONX,321100996077,NEXT CHAPTER ACADEMY,Elementary,INDEPENDENT,21,12,18,8,0,0,0,0,0,0,0,0,0,0,72,0,68,199
BRONX,321100996863,NEW YORK INSTITUTE FOR SPECIAL EDUCATION,K-12 School,INDEPENDENT,7,5,6,11,16,8,9,10,18,11,17,7,28,14,7,0,122,296
BRONX,321100998390,REGENT SCHOOL,Elementary,INDEPENDENT,43,30,22,23,21,23,0,0,0,0,0,0,0,0,25,0,10,197
BRONX,321100999819,"LITTLE STARS SCHOOL, INC",Pre-K Only,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60
BRONX,321200145315,SAINT JOHN CHRYSOSTOM SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,52,28,20,23,27,30,31,51,0,0,0,0,0,0,34,0,84,380
BRONX,321200145443,SAINT THOMAS AQUINAS SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,27,22,20,24,21,19,33,23,0,0,0,0,0,0,17,0,8,214
BRONX,321200435846,R T HUDSON ELEMENTARY SCHOOL,Elementary,SEVENTH-DAY ADVENTIST,8,6,6,4,4,3,3,8,0,0,0,0,0,0,5,0,5,52
