County,BEDS Code,Name,Grade Org,Affiliation,GR1,GR2,GR3,GR4,GR5,GR6,UGE,GR7,GR8,GR9,GR10,GR11,GR12,UGS,FullK,HalfK,PreK,Enrollment
SUFFOLK,580101449925,SOUTH BAY JR ACADEMY OF SDA,Elementary,SEVENTH-DAY ADVENTIST,6,9,7,10,6,11,0,6,4,0,0,0,0,0,5,0,2,66
SUFFOLK,580104999057,KID ESTEEM MONTESSORI SCHOOL,Elementary,INDEPENDENT,12,11,7,10,7,4,0,1,0,0,0,0,0,0,12,0,19,83
SUFFOLK,580105808967,COPIAGUE CHRISTIAN ACADEMY,Elementary,CHRISTIAN FUNDAMENTALIST,6,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,23,42
SUFFOLK,580106175606,ST MARTIN OF TOURS SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,27,51,33,30,22,36,0,46,43,0,0,0,0,0,27,0,28,343
SUFFOLK,580107175569,ST CYRIL & METHODIUS SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,14,14,13,17,21,20,0,22,21,0,0,0,0,0,21,0,19,182
SUFFOLK,580107999915,ASCENT,Junior Senior School,INDEPENDENT,0,1,1,1,0,1,3,0,1,2,1,0,2,7,0,0,0,20
SUFFOLK,580201996321,MONTESSORI SCHOOL AT OLD FIELD,Other,INDEPENDENT,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,12
SUFFOLK,580201996687,STONY BROOK SCHOOL (THE),Junior Senior School,INDEPENDENT,0,0,0,0,0,0,0,31,34,79,81,92,68,0,0,0,0,385
SUFFOLK,580201997962,NORTH SHORE MONTESSORI SCHOOL,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,31,46
SUFFOLK,580201998125,LAUREL HILL SCHOOL (THE),Elementary,INDEPENDENT,17,21,20,22,12,18,0,14,12,0,0,0,0,0,23,0,57,216
SUFFOLK,580203996106,SUNSHINE ALTERNATIVE EDUCATION CTR,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,8
SUFFOLK,580205175591,ST JOSEPH SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,16,12,10,17,14,19,0,12,16,0,0,0,0,0,14,0,38,168
SUFFOLK,580205229255,MAIMONIDES DAY SCHOOL,Elementary,JEWISH,5,3,5,0,4,0,0,4,0,0,0,0,0,0,3,0,3,27
SUFFOLK,580205855676,LONG ISLAND BAPTIST ACADEMY,Junior Senior School,BAPTIST,0,1,0,0,1,0,0,1,2,0,1,1,1,0,0,0,0,8
SUFFOLK,580205995964,OUR LADY OF GOOD SUCCESS,Junior Senior School,INDEPENDENT,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4
SUFFOLK,580206175613,MARYHAVEN CENTER OF HOPE,Special School,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,0,0,0,0,0,0,7,0,0,0,0,0,0,66,0,0,0,73
SUFFOLK,580206176689,OUR LADY OF WISDOM RGNL SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,6,12,12,10,5,9,0,13,12,0,0,0,0,0,11,0,17,107
SUFFOLK,580209998134,STEP BY STEP EARLY LEARNING CENTER,Pre-K Only,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44
SUFFOLK,580211319411,OUR SAVIOR NEW AMERICAN SCHOOL,K-12 School,LUTHERAN,7,9,9,5,7,10,0,17,10,18,24,16,15,0,5,0,9,161
SUFFOLK,580224175573,HOLY ANGELS REGIONAL SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,16,27,22,33,27,14,0,29,18,0,0,0,0,0,16,0,12,214
SUFFOLK,580224315780,EMANUEL LUTHERAN CHURCH SCHOOL,Elementary,LUTHERAN,8,10,11,10,6,3,0,11,3,0,0,0,0,0,8,0,27,97
SUFFOLK,580233175585,OUR LADY QUEEN OF APOSTLES RGNL SCHO,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,18,17,21,22,16,18,0,15,16,0,0,0,0,0,19,0,18,180
SUFFOLK,580233808755,LEONARD E BURKET CHRISTIAN SCHOOL,Elementary,CHRISTIAN FUNDAMENTALIST,2,8,2,9,5,4,0,3,8,0,2,2,0,0,10,0,20,75
SUFFOLK,580235809581,VICTORY CHRISTIAN ACADEMY,Junior Senior School,CHRISTIAN FUNDAMENTALIST,1,9,0,8,5,4,0,2,7,2,7,3,5,0,3,0,11,67
SUFFOLK,580302999478,ROSS SCHOOL,K-12 School,INDEPENDENT,4,15,15,10,17,12,0,23,25,38,37,69,77,0,7,0,4,353
SUFFOLK,580305996058,OUR SONS AND DAUGHTERS,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,19
SUFFOLK,580403175631,ST PATRICK SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,53,47,60,70,49,53,0,78,64,0,0,0,0,0,67,0,36,577
SUFFOLK,580404179346,TRINITY RGNL SCHOOL-EAST NORTHPORT,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,31,32,36,35,32,42,0,32,43,0,0,0,0,0,17,0,58,358
SUFFOLK,580404308620,LONG ISLAND LUTHERAN DAY-ST PAULS,Elementary,LUTHERAN,13,5,5,9,8,0,0,0,0,0,0,0,0,0,11,0,36,87
SUFFOLK,580405175602,MADONNA HEIGHTS SCHOOL,Junior Senior School,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,0,0,0,0,0,0,0,2,1,6,7,14,12,0,0,0,0,42
SUFFOLK,580405808574,UPPER ROOM CHRISTIAN SCHOOL,K-12 School,CHRISTIAN FUNDAMENTALIST,9,3,6,6,8,6,0,11,12,12,9,17,29,0,1,0,0,129
SUFFOLK,580405998671,ST PIUS V SCHOOL,Junior Senior School,INDEPENDENT,13,9,9,14,12,14,0,17,10,15,14,11,13,0,0,0,0,151
SUFFOLK,580406999719,LOVE OF LEARNING MONTESSORI SCHOOL,Elementary,INDEPENDENT,27,21,11,16,12,7,0,0,0,0,0,0,0,0,27,0,28,149
SUFFOLK,580410175565,HOLY FAMILY REGIONAL SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,13,17,17,19,24,22,0,28,19,0,0,0,0,0,10,0,17,186
SUFFOLK,580410997795,UCP-ASSOC GREATER SUFFOLK INC,Special School,INDEPENDENT,0,0,0,0,0,0,26,0,0,0,0,0,0,25,0,0,8,59
SUFFOLK,580410999391,NASSAU/SUFFOLK SVCS-AUTISTIC,Special School,INDEPENDENT,0,0,0,0,0,0,11,0,0,0,0,0,0,14,0,0,0,25
SUFFOLK,580410999731,SAPPO SCHOOL ,Junior Senior School,INDEPENDENT,0,0,0,1,1,3,0,9,5,7,8,14,25,0,0,0,0,73
SUFFOLK,580413175554,ST ANTHONY'S HIGH SCHOOL,Senior High,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,0,0,0,0,0,0,0,0,0,573,616,600,568,0,0,0,0,2357
SUFFOLK,580413995755,HUNTINGTON MONTESSORI-NORTHSHORE LRN,Elementary,INDEPENDENT,7,7,2,0,0,0,0,0,0,0,0,0,0,0,17,0,63,96
SUFFOLK,580413996047,WEST HILLS MONTESSORI,Elementary,INDEPENDENT,0,1,2,1,2,3,0,5,0,0,0,0,0,0,2,0,28,44
SUFFOLK,580413996295,LONG ISLAND WHOLE CHILD ACADEMY ,Other,INDEPENDENT,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,4
SUFFOLK,580413998548,LONG ISLAND SCHOOL FOR THE GIFTED,Elementary,INDEPENDENT,10,13,20,18,29,31,0,29,30,5,0,0,0,0,10,0,6,201
SUFFOLK,580413999321,DAYTOP PREP SCHOOL,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,5
SUFFOLK,580501175629,ST PATRICK SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,36,42,48,61,52,54,0,47,39,0,0,0,0,0,56,0,34,469
SUFFOLK,580501808982,BAY SHORE CHRISTIAN SCHOOL,Elementary,CHRISTIAN FUNDAMENTALIST,14,8,10,6,1,5,0,0,0,0,0,0,0,0,17,0,32,93
SUFFOLK,580501859004,HERITAGE CHRISTIAN ACADEMY,Elementary,BAPTIST,3,4,7,4,8,0,0,0,0,0,0,0,0,0,4,0,9,39
SUFFOLK,580503175607,ST MARY SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,36,28,43,42,35,39,0,51,56,0,0,0,0,0,47,0,30,407
SUFFOLK,580503999290,CHATTERBOX DAY SCHOOL,Elementary,INDEPENDENT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,27,34
SUFFOLK,580504806692,WEST SAYVILLE CHRISTIAN SCHOOL,Elementary,CHRISTIAN FUNDAMENTALIST,1,4,3,5,3,3,0,2,2,0,0,0,0,0,6,0,0,29
SUFFOLK,580506995517,"GERSH ACADEMY, INC",Junior Senior School,INDEPENDENT,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3
SUFFOLK,580506998127,IVY LEAGUE SCHOOL,Elementary,INDEPENDENT,14,12,9,13,6,11,0,7,9,0,0,0,0,0,19,0,78,178
SUFFOLK,580507999853,"NYS ARC, INC-SUFFOLK CHAPTER-SAUL &",Special School,INDEPENDENT,0,0,0,0,0,0,61,0,0,0,0,0,0,41,0,0,12,114
SUFFOLK,580509175622,OUR LADY OF LOURDES SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,23,19,19,19,28,11,0,19,22,0,0,0,0,0,16,0,24,200
SUFFOLK,580509177155,ST JOHN THE BAPTIST DIOCESAN HS,Senior High,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,0,0,0,0,0,0,0,0,0,341,343,346,365,0,0,0,0,1395
SUFFOLK,580509996137,BRIDGES ACADEMY (THE),Elementary,INDEPENDENT,18,29,18,20,22,20,0,13,14,0,0,0,0,0,25,0,23,202
SUFFOLK,580512995496,MDQ ACADEMY,Junior Senior School,INDEPENDENT,26,37,34,29,37,30,0,25,26,17,11,9,4,0,40,0,61,386
SUFFOLK,580513179351,OUR LADY OF PROVIDENCE RGNL SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,22,21,25,28,23,41,0,32,22,0,0,0,0,0,19,0,22,255
SUFFOLK,580513999862,CA MONTESSORI CHILDREN'S CENTER,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,34,41
SUFFOLK,580602175582,ST ISIDORE SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,12,13,15,15,10,12,0,10,8,0,0,0,0,0,9,0,23,127
SUFFOLK,580602175614,BISHOP MCGANN-MERCY HIGH SCHOOL,Junior Senior School,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,0,0,0,0,0,0,0,25,29,61,70,92,91,0,0,0,0,368
SUFFOLK,580602996112,PECONIC COMMUNITY SCHOOL,Elementary,INDEPENDENT,9,8,9,6,1,3,0,0,0,0,0,0,0,0,7,0,11,54
SUFFOLK,580801175633,ST PHILIP & JAMES SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,18,20,27,24,23,15,0,19,17,0,0,0,0,0,9,0,9,181
SUFFOLK,580801177172,ST PATRICK'S SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,30,42,52,44,38,62,0,53,56,0,0,0,0,0,33,0,39,449
SUFFOLK,580801808242,SMITHTOWN CHRISTIAN SCHOOL,K-12 School,CHRISTIAN FUNDAMENTALIST,29,33,20,31,39,31,0,38,32,38,30,38,45,0,19,1,41,465
SUFFOLK,580801997107,HARBOR COUNTRY DAY SCHOOL,Elementary,INDEPENDENT,15,16,18,11,23,14,0,8,11,0,0,0,0,0,17,0,20,153
SUFFOLK,580801997261,DEVELOPMENTAL DISABILITIES INSTITUTE,Elementary,INDEPENDENT,0,0,0,0,0,0,63,0,0,0,0,0,0,166,10,0,177,416
SUFFOLK,580801997644,CLEARY SCHOOL FOR THE DEAF,Junior Senior School,INDEPENDENT,7,4,8,0,3,0,1,3,1,1,5,3,8,15,8,0,13,80
SUFFOLK,580801999902,KNOX SCHOOL,Junior Senior School,INDEPENDENT,0,0,0,0,0,3,0,11,8,26,28,27,42,0,0,0,0,145
SUFFOLK,580901999526,RAYNOR COUNTRY DAY SCHOOL,Elementary,INDEPENDENT,18,17,18,17,12,8,0,0,0,0,0,0,0,0,17,0,36,143
SUFFOLK,580906178656,OUR LADY OF THE HAMPTONS RGNL SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,28,32,34,23,33,34,0,26,26,0,0,0,0,0,20,0,27,283
SUFFOLK,580909999588,HAYGROUND SCHOOL,Elementary,INDEPENDENT,8,12,8,9,8,10,0,7,4,0,0,0,0,0,7,0,9,82
SUFFOLK,580913998965,SOUTHAMPTON MONTESSORI SCHOOL,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,8
SUFFOLK,581012175643,OUR LADY OF MERCY RGNL SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,3,12,6,5,12,5,0,0,0,0,0,0,0,0,10,0,39,92
SULLIVAN,590501226076,BAIS YAAKOV OF SOUTH FALLSBURG,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,9,8,11,9,0,0,0,0,37
SULLIVAN,590501226115,YESHIVA ZICHRON MAYIR,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,0,0,12,34,0,0,0,0,46
SULLIVAN,590501227505,ZICHRON MOSHE SCHOOL,Elementary,JEWISH,36,46,30,38,38,30,0,40,36,0,0,0,0,0,44,0,0,338
SULLIVAN,590801995362,NEW HOPE MANOR,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
SULLIVAN,590801998923,HOMESTEAD SCHOOL INC,Elementary,INDEPENDENT,20,15,22,21,19,5,0,6,10,0,0,0,0,0,30,0,27,175
SULLIVAN,590901148047,ST PETER SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,29,33
SULLIVAN,591401226474,HEBREW DAY SCHOOL OF SULLIVAN & ULST,Junior Senior School,JEWISH,4,4,6,3,3,2,0,7,6,4,3,5,2,0,5,0,5,59
SULLIVAN,591401229947,TALMUD TORAH IMREI BURECH,Elementary,JEWISH,24,17,13,8,15,12,0,11,16,0,0,0,0,0,15,0,13,144
SULLIVAN,591401229948,BAIS YISROEL SCHOOL,Elementary,JEWISH,18,21,16,15,14,15,0,12,8,0,0,0,0,0,17,0,14,150
SULLIVAN,591401997802,"CENTER FOR DISCOVERY, INC (THE)",Special School,INDEPENDENT,0,0,0,0,0,0,32,0,0,0,0,0,0,222,0,0,0,254
TIOGA,600601328678,ZION LUTHERAN SCHOOL,Elementary,LUTHERAN,2,2,4,1,2,0,0,0,0,0,0,0,0,0,3,0,26,40
TIOGA,600801858416,NORTH SPENCER CHRISTIAN ACADEMY,K-12 School,BAPTIST,4,5,7,6,3,4,0,2,8,3,2,1,3,0,6,0,6,60
TOMPKINS,610301997954,COVENANT LOVE COMMUNITY SCHOOL,Elementary,INDEPENDENT,4,3,6,3,5,6,0,5,4,0,0,0,0,0,8,0,4,48
TOMPKINS,610600995513,ITHACA WALDORF SCHOOL,Elementary,INDEPENDENT,14,7,6,3,11,5,0,0,0,0,0,0,0,0,13,0,27,86
TOMPKINS,610600996699,CASCADILLA PREP SCHOOL,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,0,3,9,13,10,0,0,0,0,35
TOMPKINS,610600998633,ELIZABETH ANN CLUNE MONTESSORI SCHOO,Elementary,INDEPENDENT,24,20,19,25,25,14,0,16,17,0,0,0,0,0,22,0,33,215
ULSTER,620600145037,KINGSTON CATHOLIC SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,27,29,32,38,35,29,0,34,36,0,0,0,0,0,29,0,17,306
ULSTER,620600147145,JOHN A COLEMAN HIGH SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,23,28,30,32,0,0,0,0,113
ULSTER,620600806056,ABUNDANT LIFE ACADEMY,Junior Senior School,CHRISTIAN FUNDAMENTALIST,1,0,0,2,1,0,0,2,0,2,0,0,0,0,0,0,0,8
ULSTER,620600808795,GOOD SHEPHERD SCHOOL,Elementary,CHRISTIAN FUNDAMENTALIST,7,8,5,3,4,7,0,5,5,0,0,0,0,0,8,0,4,56
ULSTER,620600995752,HUDSON VALLEY SUDBURY SCHOOL,K-12 School,INDEPENDENT,3,3,2,6,7,7,0,7,10,9,7,6,2,0,1,0,0,70
ULSTER,620600996004,CENTER FOR SPECTRUM SERVICES,Special School,INDEPENDENT,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,44,157
ULSTER,620600996089,MOUNT ACADEMY (THE),Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,0,43,54,32,68,0,0,0,0,197
ULSTER,620600996107,MOUNT SCHOOL,Elementary,INDEPENDENT,2,2,3,2,6,0,0,1,2,0,0,0,0,0,1,0,0,19
ULSTER,620600996700,WOODCREST SCHOOL,Elementary,INDEPENDENT,6,6,8,8,5,3,0,7,4,0,0,0,0,0,7,1,0,55
ULSTER,620600997425,CHILDRENS HOME KINGSTON GROVE ST ACA,Junior Senior School,INDEPENDENT,0,0,0,0,3,0,0,4,5,13,5,4,3,4,0,0,0,41
ULSTER,620600998101,UCP OF ULSTER COUNTY,Junior Senior School,INDEPENDENT,4,3,1,3,7,1,0,1,3,2,0,10,7,1,0,0,14,57
ULSTER,620600999061,MAPLE RIDGE SCHOOL,Elementary,INDEPENDENT,7,7,7,5,6,4,0,7,4,0,0,0,0,0,8,0,0,55
ULSTER,620901996285,ACORN SCHOOL,Other,INDEPENDENT,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,22,40
ULSTER,620901998943,HIGH MEADOW SCHOOL,Elementary,INDEPENDENT,16,13,11,19,15,19,0,16,10,0,0,0,0,0,6,0,18,143
ULSTER,620901999364,ARC-ULSTER-GREENE -BROOKSIDE SCHOOL,Special School,INDEPENDENT,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,100,111
ULSTER,621001996083,HUDSON HILLS ACADEMY,Elementary,INDEPENDENT,10,9,8,6,10,4,0,7,2,0,0,0,0,0,4,0,5,65
ULSTER,621101999524,MOUNTAIN LAUREL WALDORF SCHOOL,Elementary,INDEPENDENT,13,12,14,14,7,22,0,14,10,0,0,0,0,0,12,6,0,124
ULSTER,621601997896,WOODSTOCK DAY SCHOOL,K-12 School,INDEPENDENT,10,15,19,13,18,14,0,12,13,8,8,17,14,0,12,0,17,190
ULSTER,622002808754,WAWARSING CHRISTIAN ACADEMY,Junior Senior School,CHRISTIAN FUNDAMENTALIST,3,2,1,4,0,7,0,5,7,2,2,3,3,0,6,0,12,57
WARREN,630300119303,ST MARY'S-SAINT ALPHONSUS RGNL CATHO,Elementary,ROMAN CATHOLIC - ALBANY DIOCESE,24,20,18,21,16,19,0,21,20,0,0,0,0,0,22,0,14,195
WARREN,630902996227,AMBLESIDE SCHOOL OF THE ADIRONDACKS,Other,INDEPENDENT,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,12
WASHINGTON,640701855960,TRUTHVILLE CHRISTIAN ACAD,Junior Senior School,BAPTIST,0,1,2,1,2,1,0,3,3,4,5,2,1,0,0,0,0,25
WASHINGTON,641301425821,KINGSBURY SDA SCHOOL,Elementary,SEVENTH-DAY ADVENTIST,0,1,2,0,0,2,0,3,1,0,0,0,0,0,0,0,0,9
WAYNE,650101806701,EAST PALMYRA CHRISTIAN SCHOOL,Junior Senior School,CHRISTIAN FUNDAMENTALIST,9,5,4,2,4,2,0,5,5,5,7,2,4,0,8,0,7,69
WESTCHESTER,660101145041,MONTFORT ACADEMY (THE),Junior Senior School,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,35,32,39,25,0,0,0,0,131
WESTCHESTER,660101996492,HARVEY SCHOOL (THE),Junior Senior School,INDEPENDENT,0,0,0,0,0,19,0,25,31,71,63,78,68,0,0,0,0,355
WESTCHESTER,660102145167,ST PATRICK SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,17,10,15,19,17,22,0,15,18,0,0,0,0,0,15,0,29,177
WESTCHESTER,660102996431,RIPPOWAM CISQUA SCHOOL (THE),Elementary,INDEPENDENT,28,30,36,42,44,45,0,49,36,25,0,0,0,0,32,0,21,388
WESTCHESTER,660102997771,"KARAFIN SCHOOL (THE), INC",Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,0,6,23,18,19,0,0,0,0,66
WESTCHESTER,660203207620,YESHIVATH OHR HAMEIR,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,28,27,28,27,0,0,0,0,110
WESTCHESTER,660301145127,IMMACULATE CONCEPTION SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,17,10,22,19,19,17,0,40,33,0,0,0,0,0,16,0,34,227
WESTCHESTER,660303145135,ST JOSEPH SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,21,19,22,31,32,21,0,30,20,0,0,0,0,0,20,0,0,216
WESTCHESTER,660303315778,CHAPEL SCHOOL (THE),Elementary,LUTHERAN,27,26,34,33,24,24,0,21,22,0,0,0,0,0,34,0,34,279
WESTCHESTER,660401145189,TRANSFIGURATION SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,14,10,16,24,19,19,0,11,12,0,0,0,0,0,20,0,17,162
WESTCHESTER,660401996449,HACKLEY SCHOOL,K-12 School,INDEPENDENT,33,42,47,50,49,66,0,66,65,98,98,101,100,0,31,0,0,846
WESTCHESTER,660402149272,JOHN CARDINAL O'CONNOR SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,2,8,12,13,22,0,13,16,0,0,0,0,0,0,0,0,86
WESTCHESTER,660403997116,MASTERS SCHOOL (THE),Junior Senior School,INDEPENDENT,0,0,0,0,24,41,0,53,61,125,130,122,121,0,0,0,0,677
WESTCHESTER,660404996304,HUDSON LAB SCHOOL INC,Other,INDEPENDENT,1,3,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,11
WESTCHESTER,660404998061,ORCHARD SCHOOL-ANDRUS CHILD HOME,Junior Senior School,INDEPENDENT,4,5,8,8,8,17,0,25,33,15,1,0,0,0,1,0,0,125
WESTCHESTER,660407145178,SACRED HEART SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,19,13,14,14,25,18,0,24,32,0,0,0,0,0,16,0,28,203
WESTCHESTER,660407147445,MARIA REGINA HIGH SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,127,119,143,132,0,0,0,0,521
WESTCHESTER,660407229899,SOLOMON SCHECHTER-UPPER SCHOOL,Junior Senior School,JEWISH,0,0,0,0,0,51,0,63,59,64,72,79,71,0,0,0,0,459
WESTCHESTER,660407997118,NEW YORK SCHOOL FOR THE DEAF,K-12 School,INDEPENDENT,7,3,12,15,4,8,0,4,6,14,17,16,25,0,4,0,7,142
WESTCHESTER,660407998343,MOHAWK COUNTRY DAY SCHOOL,Elementary,INDEPENDENT,9,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,38,69
WESTCHESTER,660409145159,OUR LADY OF MT CARMEL SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,18,15,21,19,14,14,0,16,23,0,0,0,0,0,19,0,11,170
WESTCHESTER,660409990027,ELMWOOD COUNTRY DAY SCHOOL,Other,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,60,67
WESTCHESTER,660501145118,SCHOOL OF THE HOLY CHILD ,Junior Senior School,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,14,12,0,16,31,71,58,56,57,0,0,0,0,315
WESTCHESTER,660501999283,KEIO ACADEMY OF NEW YORK,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,0,37,106,109,101,0,0,0,0,353
WESTCHESTER,660701145134,STS JOHN & PAUL SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,41,32,46,37,37,38,0,19,35,0,0,0,0,0,30,0,44,359
WESTCHESTER,660701227125,WESTCHESTER DAY SCHOOL,Elementary,JEWISH,31,37,41,38,36,37,0,39,28,0,0,0,0,0,32,0,25,344
WESTCHESTER,660701227842,WESTCHESTER HEBREW HIGH SCHOOL,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,27,18,18,20,0,0,0,0,83
WESTCHESTER,660701996248,FRENCH-AMERICAN SCHOOL - 2,Other,INDEPENDENT,0,0,0,0,0,68,0,60,59,0,0,0,0,0,0,0,0,187
WESTCHESTER,660701996249,FRENCH-AMERICAN SCHOOL - 3,Other,INDEPENDENT,35,60,49,55,60,0,0,0,0,0,0,0,0,0,0,0,0,259
WESTCHESTER,660701996325,FRENCH-AMERICAN SCHOOL-1,Other,INDEPENDENT,0,0,0,0,0,0,0,0,0,53,60,49,56,0,0,0,0,218
WESTCHESTER,660801995963,E F INTERNATIONAL ACADEMY,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,0,67,139,232,247,0,0,0,0,685
WESTCHESTER,660802999880,HAWTHORNE COUNTRY DAY SCHOOL,Special School,INDEPENDENT,0,0,0,0,0,0,103,0,0,0,0,0,0,76,0,0,65,244
WESTCHESTER,660900145166,OUR LADY OF VICTORY SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,36,32,26,33,27,23,0,33,31,0,0,0,0,0,47,0,20,308
WESTCHESTER,660900625519,WESTCHESTER MUSLIM CENTER,Junior Senior School,ISLAMIC,4,2,9,5,1,7,0,4,5,1,6,0,0,0,5,0,6,55
WESTCHESTER,660900809841,EMMANUEL CHILDREN'S MISSION SCHOOL,Elementary,CHRISTIAN FUNDAMENTALIST,45,28,22,19,0,0,0,0,0,0,0,0,0,0,43,0,101,258
WESTCHESTER,660900998796,MILESTONE SCHOOL (THE),Elementary,INDEPENDENT,16,18,6,7,0,0,0,0,0,0,0,0,0,0,48,0,46,141
WESTCHESTER,661100145120,HOLY NAME OF JESUS SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,17,15,13,10,15,12,0,15,18,0,0,0,0,0,23,0,28,166
WESTCHESTER,661100145129,IONA PREP SCHOOL,K-12 School,ROMAN CATHOLIC - ARCHDIOCESE OF NY,8,12,11,7,14,28,0,39,45,214,206,163,197,0,8,0,8,960
WESTCHESTER,661100145183,SALESIAN HIGH SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,152,135,127,117,0,0,0,0,531
WESTCHESTER,661100145450,URSULINE SCHOOL,Junior Senior School,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,20,0,42,63,169,159,182,145,0,0,0,0,780
WESTCHESTER,661100226120,WESTCHESTER TORAH ACADEMY,Elementary,JEWISH,21,21,24,18,13,0,0,0,0,0,0,0,0,0,22,0,20,139
