County,BEDS Code,School Name,Grade Org,Affiliation,GR1,GR2,GR3,GR4,GR5,GR6,UGE,GR7,GR8,GR9,GR10,GR11,GR12,UGS,FULLK,HALFK,PREK,Enrollment
ERIE,1.406E+11,Nardin Academy High School,Senior High,ROMAN CATHOLIC BUFFALO DIOCESE,0,0,0,0,0,0,0,0,0,114,120,124,115,0,0,0,0,473
ERIE,1.406E+11,Bishop Timon-Saint Jude High School,Senior High,ROMAN CATHOLIC BUFFALO DIOCESE,0,0,0,0,0,0,0,0,0,63,57,50,64,0,0,0,0,234
ERIE,1.406E+11,Mount Mercy Academy,Senior High,ROMAN CATHOLIC BUFFALO DIOCESE,0,0,0,0,0,0,0,0,0,61,61,69,54,0,0,0,0,245
ERIE,1.406E+11,Saint Mark School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,53,39,51,53,42,46,0,42,43,0,0,0,0,0,47,0,0,416
ERIE,1.406E+11,Canisius High School,Senior High,ROMAN CATHOLIC BUFFALO DIOCESE,0,0,0,0,0,0,0,0,0,190,205,224,210,0,0,0,0,829
ERIE,1.406E+11,Nardin Academy-Elementary,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,33,42,22,29,32,41,0,57,43,0,0,0,0,0,53,0,31,383
ERIE,1.406E+11,Catholic Academy West Buffalo,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,21,17,18,23,20,25,0,12,23,0,0,0,0,0,25,0,18,202
ERIE,1.406E+11,Nativitymiguel Middle School - Buffalo,Middle School,ROMAN CATHOLIC BUFFALO DIOCESE,0,0,0,0,9,21,0,18,32,0,0,0,0,0,0,0,0,80
ERIE,1.40601E+11,Darul-Uloom Al Madania,Junior Senior School,ISLAMIC,17,17,18,17,25,20,0,34,39,45,21,11,0,0,13,0,7,284
ERIE,1.40601E+11,Buffalo Hearing & Speech Ctr,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,511,517
ERIE,1.40601E+11,Saints Tabernacle Of Excellence,Junior Senior School,INDEPENDENT,0,1,3,2,3,1,0,0,5,1,0,1,1,0,0,0,0,18
ERIE,1.40601E+11,Buffalo Academy Of Scholars (The),Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,0,0,7
ERIE,1.40601E+11,Buffalo Seminary,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,0,42,46,59,66,0,0,0,0,213
ERIE,1.40601E+11,Elmwood Franklin School,Elementary,INDEPENDENT,31,26,32,31,23,30,0,30,21,0,0,0,0,0,20,0,27,271
ERIE,1.40601E+11,Saint Mary'S School For The Deaf,K-12 School,INDEPENDENT,5,5,9,5,2,4,0,6,6,9,4,5,2,14,6,0,19,101
ERIE,1.40601E+11,Nichols School,Junior Senior School,INDEPENDENT,0,0,0,0,31,33,0,55,52,92,101,107,93,0,0,0,0,564
ERIE,1.40601E+11,Stanley G Falk School,Special School,INDEPENDENT,0,0,0,0,0,0,208,0,0,0,0,0,0,332,0,0,0,540
ERIE,1.40601E+11,Universal School,Elementary,INDEPENDENT,7,14,15,8,17,14,0,15,10,0,0,0,0,0,8,0,1,109
ERIE,1.40701E+11,Mary Queen Of Angels School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,15,12,14,12,8,9,0,10,11,0,0,0,0,0,13,0,17,121
ERIE,1.40703E+11,New Creation Fellowship Academy,Junior Senior School,CHRISTIAN FUNDAMENTALIST,1,3,1,3,2,4,1,2,1,5,2,0,2,0,2,0,3,32
ERIE,1.40703E+11,Aspire Of Western New York,Special School,INDEPENDENT,0,0,0,0,0,0,61,0,0,0,0,0,0,59,0,0,37,157
ERIE,1.40707E+11,"Cantalician Center For Learning, Inc",Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,0,0,0,0,0,0,95,0,0,0,0,0,0,81,11,0,54,241
ERIE,1.40801E+11,Nativity Of The Blessed Virgin Mary School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,16,11,13,17,24,14,0,23,25,0,0,0,0,0,12,0,38,193
ERIE,1.41101E+11,Saint Aloysius Regional School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,7,12,12,7,12,6,0,8,5,0,0,0,0,0,9,0,10,88
ERIE,1.41102E+11,Blossom Garden Friends School,Junior Senior School,QUAKERS,0,0,0,1,0,0,1,0,0,1,1,0,2,0,0,0,1,7
ERIE,1.41102E+11,League For The Handicapped Center,Special School,INDEPENDENT,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,103,113
ERIE,1.41501E+11,Saint Stephen School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,14,25,14,27,23,22,0,25,23,0,0,0,0,0,26,0,18,217
ERIE,1.41601E+11,Ss Peter & Paul School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,23,28,23,28,29,25,0,37,31,0,0,0,0,0,23,0,24,271
ERIE,1.41602E+11,Old Time Baptist Academy,K-12 School,BAPTIST,5,5,2,3,6,3,0,5,4,5,2,2,1,0,6,0,0,49
ERIE,1.41604E+11,Southtowns Catholic School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,13,19,19,17,13,24,0,13,14,0,0,0,0,0,15,0,36,183
ERIE,1.41604E+11,Saint Francis High School,Senior High,ROMAN CATHOLIC BUFFALO DIOCESE,0,0,0,0,0,0,0,0,0,123,125,155,134,0,0,0,0,537
ERIE,1.418E+11,Our Lady Of Victory School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,18,13,19,20,20,20,0,18,21,0,0,0,0,0,22,0,13,184
ERIE,1.418E+11,Baker Victory Services,K-12 School,ROMAN CATHOLIC BUFFALO DIOCESE,8,7,16,9,15,8,0,24,36,30,16,30,22,0,3,0,173,397
ERIE,1.41801E+11,Al-Rasheed Academy,Elementary,ISLAMIC,7,19,23,22,27,26,0,18,19,0,0,0,0,0,9,0,0,170
ERIE,1.41901E+11,Saint Mary'S Elementary School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,16,18,22,27,23,34,0,32,26,0,0,0,0,0,19,0,47,264
ERIE,1.41901E+11,Saint Mary'S High School,Senior High,ROMAN CATHOLIC BUFFALO DIOCESE,0,0,0,0,0,0,0,0,0,105,86,93,69,0,0,0,0,353
ERIE,1.41901E+11,Our Lady-Blessed Sacrament,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,11,7,16,12,13,19,0,14,18,0,0,0,0,0,12,0,20,142
ERIE,1.41901E+11,Buffalo Suburban Christian Academy,Elementary,SEVENTH-DAY ADVENTIST,1,3,1,2,1,0,0,1,2,0,0,0,0,0,0,0,0,11
ERIE,1.42301E+11,Saint John Vianney School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,24,21,15,23,38,23,0,19,27,0,0,0,0,0,30,0,55,275
ERIE,1.42301E+11,Nativity Of Our Lord School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,15,25,17,19,25,24,0,16,20,0,0,0,0,0,16,0,19,196
ERIE,1.42501E+11,New Life Christian School,K-12 School,CHRISTIAN FUNDAMENTALIST,1,5,0,1,1,3,0,2,2,4,2,2,2,0,0,0,4,29
ERIE,1.42601E+11,Saint Amelia School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,61,54,51,41,58,52,0,59,63,0,0,0,0,0,57,0,74,570
ERIE,1.42601E+11,Saint Joseph'S Collegiate Institute,Senior High,ROMAN CATHOLIC BUFFALO DIOCESE,0,0,0,0,0,0,0,0,0,188,168,213,194,0,0,0,0,763
ERIE,1.42601E+11,Mount Saint Mary Academy,Senior High,ROMAN CATHOLIC BUFFALO DIOCESE,0,0,0,0,0,0,0,0,0,86,89,85,73,0,0,0,0,333
ERIE,1.42601E+11,Saint John The Baptist School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,33,38,34,28,47,28,0,49,48,0,0,0,0,0,34,0,41,380
ERIE,1.42601E+11,Cardinal O'Hara High School,Senior High,ROMAN CATHOLIC BUFFALO DIOCESE,0,0,0,0,0,0,0,0,0,66,77,51,65,0,0,0,0,259
ERIE,1.42601E+11,Saint Andrew'S Country Day School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,15,16,9,15,16,17,0,12,19,0,0,0,0,0,15,0,25,159
ERIE,1.42602E+11,Erie County New York State A R C,Special School,INDEPENDENT,0,0,0,0,0,0,97,0,0,0,0,0,0,52,0,0,49,198
ERIE,1.42801E+11,Queen Of Heaven School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,26,32,38,32,35,28,0,31,42,0,0,0,0,0,32,0,36,332
ERIE,1.42801E+11,Trinity Lutheran School,Elementary,LUTHERAN,6,6,9,4,8,2,0,4,6,0,0,0,0,0,12,0,15,72
ERIE,1.42802E+11,West Seneca Christian School,K-12 School,CHRISTIAN FUNDAMENTALIST,10,5,7,9,6,5,0,4,7,4,12,12,10,0,6,0,7,104
ERIE,1.42802E+11,Center Road Christian Academy,Junior Senior School,CHRISTIAN FUNDAMENTALIST,1,0,2,0,3,1,0,0,4,3,1,1,3,0,1,0,0,20
ESSEX,1.51102E+11,Saint Agnes Parochial School,Elementary,ROMAN CATHOLIC - OGDENSBURG DIOCESE,8,11,7,0,0,0,0,0,0,0,0,0,0,0,14,0,69,109
ESSEX,1.51103E+11,North Country School,Elementary,INDEPENDENT,0,0,0,5,4,5,0,8,18,20,0,0,0,0,0,0,0,60
ESSEX,1.51103E+11,Northwood School,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,0,23,34,40,60,0,0,0,0,157
ESSEX,1.51103E+11,Mountain Lake Childrens Residence,Junior Senior School,INDEPENDENT,0,0,0,0,0,0,0,0,5,9,7,7,6,0,0,0,0,34
ESSEX,1.51402E+11,Mountainside Christian Academy,K-12 School,BAPTIST,8,3,5,5,3,6,0,6,3,4,4,0,1,0,6,0,9,63
ESSEX,1.51501E+11,Saint Mary'S School,Elementary,ROMAN CATHOLIC - OGDENSBURG DIOCESE,13,13,12,6,10,9,0,7,6,0,0,0,0,0,14,0,18,108
ESSEX,1.51702E+11,Lakeside School,Elementary,INDEPENDENT,4,3,1,0,0,0,0,0,0,0,0,0,0,0,3,2,4,17
FRANKLIN,1.61401E+11,Saint Bernard'S School,Elementary,ROMAN CATHOLIC - OGDENSBURG DIOCESE,8,15,22,6,8,0,0,0,0,0,0,0,0,0,13,0,0,72
FRANKLIN,1.61402E+11,Northern Lights School,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,21
FRANKLIN,1.61501E+11,Holy Family School,Elementary,ROMAN CATHOLIC - OGDENSBURG DIOCESE,10,13,11,6,3,5,0,3,15,0,0,0,0,0,14,0,16,96
FRANKLIN,1.61802E+11,Saint Therese'S Academy,Elementary,INDEPENDENT,2,3,6,5,3,6,0,3,0,0,0,0,0,0,4,0,0,32
FULTON,1.71103E+11,Perth Bible Christian Academy,K-12 School,CHRISTIAN FUNDAMENTALIST,3,10,4,0,4,2,0,3,5,1,5,2,3,0,3,0,4,49
GENESEE,1.803E+11,Saint Joseph School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,17,24,20,21,21,26,0,26,29,0,0,0,0,0,26,0,15,225
GENESEE,1.803E+11,Notre Dame High School,Senior High,ROMAN CATHOLIC BUFFALO DIOCESE,0,0,0,0,0,0,0,0,0,29,49,45,41,0,0,0,0,164
GENESEE,1.803E+11,St Paul Lutheran School,Elementary,LUTHERAN,9,6,7,6,6,0,0,0,0,0,0,0,0,0,9,0,10,53
GREENE,1.90402E+11,Catskill Wheelhouse,Other,INDEPENDENT,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,17
GREENE,1.90702E+11,Grapeville Christian School,K-12 School,BAPTIST,5,3,2,4,4,14,0,7,2,4,5,2,7,0,2,0,0,61
GREENE,1.90902E+11,Platte Clove School,Elementary,INDEPENDENT,4,3,8,1,5,4,0,5,4,0,0,0,0,0,4,0,0,38
HERKIMER,2.10601E+11,Saint Francis De Sales Regional Catholic School,Elementary,ROMAN CATHOLIC - ALBANY DIOCESE,8,8,3,7,5,8,0,0,0,0,0,0,0,0,5,0,32,76
HERKIMER,2.10801E+11,Mohawk Valley Christian Academy,Junior Senior School,BAPTIST,3,3,2,2,4,3,0,2,4,2,1,5,2,0,5,0,1,39
HERKIMER,2.12002E+11,Faith Christian School,Junior Senior School,CHRISTIAN FUNDAMENTALIST,2,1,1,2,1,1,0,2,1,1,1,0,0,0,0,0,0,13
JEFFERSON,2.21302E+11,Genesis School - Christian Life Center,Junior High School,INDEPENDENT,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,24
JEFFERSON,2.22E+11,Immaculate Heart Elementary School,Elementary,ROMAN CATHOLIC - OGDENSBURG DIOCESE,40,41,28,36,32,35,0,0,0,0,0,0,0,0,36,0,100,348
JEFFERSON,2.22E+11,Immaculate Heart Central High School,Junior Senior School,ROMAN CATHOLIC - OGDENSBURG DIOCESE,0,0,0,0,0,0,0,25,42,39,56,39,43,0,0,0,0,244
JEFFERSON,2.22001E+11,Champion Peak School,Other,MENNONITES,3,2,1,2,1,1,0,2,1,0,0,0,0,0,0,0,0,13
JEFFERSON,2.22001E+11,Faith Fellowship Christian School,K-12 School,CHRISTIAN FUNDAMENTALIST,22,11,11,9,18,8,0,15,14,12,9,6,9,0,22,0,14,180
JEFFERSON,2.22201E+11,Augustinian Academy-Elementary,Elementary,ROMAN CATHOLIC - OGDENSBURG DIOCESE,17,16,17,16,15,8,0,8,5,0,0,0,0,0,13,0,27,142
LEWIS,2.30902E+11,Millcreek Amish School,Elementary,MENNONITES,2,4,2,2,3,2,0,2,2,0,0,0,0,0,0,0,0,19
LEWIS,2.30902E+11,Deerbrook School,Elementary,MENNONITES,1,2,3,1,3,2,0,2,3,0,0,0,0,0,0,0,0,17
LEWIS,2.30902E+11,Crystal Light Mennonite School,Elementary,MENNONITES,6,8,2,4,4,3,1,7,4,5,1,0,0,0,0,0,0,45
LEWIS,2.30902E+11,Hope Mennonite School,Elementary,MENNONITES,1,0,0,2,0,2,0,2,1,0,0,0,0,0,0,0,0,8
LEWIS,2.31302E+11,River Valley Mennonite School,K-12 School,MENNONITES,9,6,8,4,8,4,0,10,4,7,5,7,7,0,7,0,0,86
LIVINGSTON,2.40101E+11,Saint Agnes Parochial School,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,12,8,10,11,0,12,0,0,0,0,0,0,0,0,17,0,24,94
LIVINGSTON,2.40402E+11,Genesee Country Christian School,Elementary,CHRISTIAN FUNDAMENTALIST,10,8,7,2,7,2,0,3,0,0,0,0,0,0,5,2,21,67
MADISON,2.50702E+11,New Life Christian School,K-12 School,CHRISTIAN FUNDAMENTALIST,6,3,4,4,7,4,0,6,6,7,4,7,4,0,4,0,8,74
MADISON,2.514E+11,Saint Patrick School,Elementary,ROMAN CATHOLIC - SYRACUSE DIOCESE,17,14,14,13,12,4,0,0,0,0,0,0,0,0,19,0,26,119
MADISON,2.514E+11,Holy Cross Academy,Junior Senior School,ROMAN CATHOLIC - SYRACUSE DIOCESE,0,0,0,0,0,0,0,13,10,17,12,14,8,0,0,0,0,74
MONROE,2.60101E+11,Seton Catholic School,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,37,31,36,25,30,20,0,0,0,0,0,0,0,0,46,0,53,278
MONROE,2.60101E+11,Siena Catholic Academy,Middle School,ROMAN CATHOLIC - ROCHESTER DIOCESE,0,0,0,0,0,59,0,73,60,0,0,0,0,0,0,0,0,192
MONROE,2.60101E+11,Mcquaid Jesuit School,Junior Senior School,ROMAN CATHOLIC - ROCHESTER DIOCESE,0,0,0,0,0,73,0,89,146,150,151,169,154,0,0,0,0,932
MONROE,2.60101E+11,Hillel Community Day School,Elementary,JEWISH,8,10,7,8,7,4,0,0,0,0,0,0,0,0,18,0,0,62
MONROE,2.60102E+11,Westfall Academy (Icr),Elementary,ISLAMIC,16,11,10,9,4,4,0,0,0,0,0,0,0,0,12,0,21,87
MONROE,2.60102E+11,Destiny Christian School And Preschool,K-12 School,CHRISTIAN FUNDAMENTALIST,14,10,17,9,9,12,0,10,12,10,6,9,6,0,19,0,18,161
MONROE,2.60102E+11,Montessori School Of Rochester,Elementary,INDEPENDENT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,21,38
MONROE,2.60102E+11,Harley School (The),K-12 School,INDEPENDENT,17,25,28,28,29,33,0,33,33,48,44,44,47,0,31,0,35,475
MONROE,2.60401E+11,Saint Pius X School,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,33,12,22,23,24,0,0,0,0,0,0,0,0,0,19,0,35,168
MONROE,2.60402E+11,Northstar Christian Academy,K-12 School,BAPTIST,21,18,21,20,19,22,0,23,27,28,36,55,36,0,14,0,0,340
MONROE,2.60402E+11,Archangel School,Junior Senior School,INDEPENDENT,11,9,11,12,7,8,0,9,4,9,3,3,3,0,9,0,7,105
MONROE,2.60402E+11,Hope Hall School,Junior Senior School,INDEPENDENT,0,1,7,6,17,18,0,19,18,14,21,16,16,0,0,0,0,153
MONROE,2.60501E+11,Saint Lawrence School,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,23,19,21,23,24,17,0,0,0,0,0,0,0,0,20,0,16,163
MONROE,2.60502E+11,Greece Christian School,Elementary,CHRISTIAN FUNDAMENTALIST,24,24,22,19,19,22,0,15,14,0,0,0,0,0,20,0,22,201
MONROE,2.60502E+11,Villa Of Hope,Junior Senior School,INDEPENDENT,0,0,0,0,0,1,0,2,9,25,23,12,12,0,0,0,0,84
MONROE,2.60502E+11,Greece Montessori School,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,46,59
MONROE,2.60801E+11,St John Neumann School,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,18,14,14,11,11,0,0,0,0,0,0,0,0,0,10,0,26,104
MONROE,2.60801E+11,Bishop Kearney High School,Junior Senior School,ROMAN CATHOLIC - ROCHESTER DIOCESE,0,0,0,0,0,30,0,33,34,47,51,55,59,0,0,0,0,309
MONROE,2.60801E+11,Derech Hatorah Of Rochester,Elementary,JEWISH,16,12,12,12,8,11,0,13,10,0,0,0,0,0,19,0,0,113
MONROE,2.60801E+11,Bay Knoll Sda School,Elementary,SEVENTH-DAY ADVENTIST,2,3,4,3,3,3,0,3,2,0,0,0,0,0,5,0,2,30
MONROE,2.60803E+11,St Kateri School,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,22,20,18,23,21,0,0,0,0,0,0,0,0,0,13,0,76,193
MONROE,2.60902E+11,Lima Christian School,K-12 School,CHRISTIAN FUNDAMENTALIST,5,7,14,10,8,12,0,16,19,21,20,25,22,0,7,0,0,186
MONROE,2.61101E+11,Saint Paul Lutheran School,Elementary,LUTHERAN,14,18,19,12,8,6,0,7,14,0,0,0,0,0,21,3,41,163
MONROE,2.61201E+11,Saint Joseph School,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,28,29,39,39,28,18,0,0,0,0,0,0,0,0,32,0,60,273
MONROE,2.61201E+11,Our Lady Of Mercy High School,Junior Senior School,ROMAN CATHOLIC - ROCHESTER DIOCESE,0,0,0,0,0,57,0,104,113,152,139,126,108,0,0,0,0,799
MONROE,2.61202E+11,Charles Finney School (The),K-12 School,CHRISTIAN FUNDAMENTALIST,21,19,24,14,22,25,0,26,32,40,50,43,45,0,14,0,7,382
MONROE,2.61202E+11,Southeast Christian Academy,K-12 School,CHRISTIAN FUNDAMENTALIST,7,4,5,6,4,4,0,2,7,1,1,8,2,0,0,7,2,60
MONROE,2.61202E+11,Penfield Village Nursery School & Kindergarten,Pre-K Only,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,73
MONROE,2.61314E+11,St John Bosco School,Junior Senior School,INDEPENDENT,17,10,14,11,14,16,0,9,13,4,7,3,1,0,14,1,12,146
MONROE,2.61401E+11,Saint Louis School,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,33,33,34,30,28,0,0,0,0,0,0,0,0,0,71,0,76,305
MONROE,2.61401E+11,Trinity Montessori School,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,13,8,8,4,10,5,0,0,0,0,0,0,0,0,46,0,47,141
MONROE,2.61402E+11,Allendale Columbia School,K-12 School,INDEPENDENT,26,23,27,28,15,22,0,44,27,37,44,39,32,0,28,0,28,420
MONROE,2.616E+11,Nativity Preparatory Academy,Middle School,ROMAN CATHOLIC - ROCHESTER DIOCESE,0,0,0,0,13,20,0,5,8,0,0,0,0,0,0,0,0,46
MONROE,2.616E+11,Holy Cross School,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,40,56,35,38,35,26,0,0,0,0,0,0,0,0,48,0,66,344
MONROE,2.616E+11,Nazareth Elementary School,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,26,21,21,19,19,13,0,0,0,0,0,0,0,0,24,0,34,177
MONROE,2.616E+11,Aquinas Institute Of Rochester,Junior Senior School,ROMAN CATHOLIC - ROCHESTER DIOCESE,0,0,0,0,0,47,0,98,67,136,126,151,161,0,0,0,0,786
MONROE,2.616E+11,Talmudical Institute Of Upstate New York,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,14,4,4,7,0,0,0,0,29
MONROE,2.616E+11,Ora Academy,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,2,5,0,5,0,0,0,0,12
MONROE,2.61601E+11,Northside Christian Academy,Elementary,INDEPENDENT,1,1,2,1,2,0,0,0,0,0,0,0,0,0,5,0,13,25
MONROE,2.61601E+11,Hamidiye Academy,Middle School,INDEPENDENT,0,0,0,0,3,3,0,6,3,0,0,0,0,0,0,0,0,15
MONROE,2.61601E+11,Rochester School For The Deaf,K-12 School,INDEPENDENT,12,5,5,4,6,4,5,7,5,9,7,3,5,10,3,0,4,94
MONROE,2.61601E+11,Mary Cariola Childrens Center,Special School,INDEPENDENT,24,20,25,27,17,26,7,19,22,20,23,16,53,21,23,0,46,389
MONROE,2.61601E+11,Hillside Childrens Center School,Junior Senior School,INDEPENDENT,1,2,3,0,4,4,0,8,8,20,7,15,6,5,0,0,0,83
MONROE,2.61701E+11,School Of The Holy Childhood,Special School,INDEPENDENT,0,0,0,0,0,0,32,0,0,0,0,0,0,82,0,0,0,114
MONROE,2.61701E+11,Pinnacle Lutheran School,Elementary,LUTHERAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,49,69
MONROE,2.61702E+11,Norman Howard School,Junior Senior School,INDEPENDENT,0,0,0,0,4,7,0,9,17,15,21,24,16,0,0,0,0,113
MONROE,2.61802E+11,Cornerstone Christian Academy,K-12 School,CHRISTIAN FUNDAMENTALIST,7,7,8,7,3,9,0,9,5,9,5,5,5,0,3,0,7,89
MONROE,2.61901E+11,Saint Rita School,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,16,17,23,23,33,0,0,0,0,0,0,0,0,0,13,0,19,144
MONROE,2.61902E+11,Lakeside Alpha School,Junior Senior School,INDEPENDENT,0,0,3,6,7,6,0,8,5,6,2,4,4,0,0,0,0,51
MONROE,2.61902E+11,Rochester Christian School,Elementary,CHRISTIAN FUNDAMENTALIST,18,18,18,15,17,10,0,11,8,0,0,0,0,0,21,12,24,172
MONROE,2.61902E+11,Hillside-Halpern Educational Center,Junior Senior School,INDEPENDENT,0,0,0,0,0,0,0,2,7,18,21,16,14,3,0,0,0,81
MONROE,2.61902E+11,Webster Montessori School,Elementary,INDEPENDENT,10,7,9,4,3,0,0,0,0,0,0,0,0,0,20,0,81,134
MONROE,2.62002E+11,Hillside-Crestwood Children'S Center,Elementary,INDEPENDENT,2,10,17,21,17,20,0,17,17,0,0,0,0,2,4,0,0,127
MONTGOMERY,2.701E+11,Saint Mary'S Institute Elementary School,Elementary,ROMAN CATHOLIC - ALBANY DIOCESE,19,21,22,15,8,16,0,13,22,0,0,0,0,0,15,0,27,178
MONTGOMERY,2.70302E+11,Faith Bible Academy,Junior Senior School,INDEPENDENT,4,4,4,3,1,3,0,4,4,4,5,3,1,0,2,0,0,42
MONTGOMERY,2.70602E+11,Shady Lane School,Elementary,MENNONITES,4,4,4,2,2,2,0,2,2,0,0,0,0,0,0,0,0,22
MONTGOMERY,2.70702E+11,Turnpike School,Elementary,MENNONITES,3,3,3,2,3,2,0,2,2,0,0,0,0,0,0,0,0,20
NASSAU,2.801E+11,All Saints Regional Cath Elem-Upper,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,16,16,19,14,16,13,0,29,14,0,0,0,0,0,19,0,21,177
NASSAU,2.80101E+11,Friends Academy,K-12 School,QUAKERS,18,29,33,34,42,53,0,50,72,95,99,95,93,0,27,0,19,759
NASSAU,2.80101E+11,North Shore Day School,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,56,68
NASSAU,2.80201E+11,Sacred Heart Academy,Senior High,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,0,0,0,0,0,0,0,0,0,204,217,153,201,0,0,0,0,775
NASSAU,2.80202E+11,Crescent School,K-12 School,ISLAMIC,20,12,20,16,14,20,0,18,26,21,24,9,17,0,14,0,11,242
NASSAU,2.80202E+11,Kellenberg Memorial High School,Junior Senior School,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,0,0,0,0,0,141,0,199,195,527,548,533,472,0,0,0,0,2615
NASSAU,2.80202E+11,Saint Martin De Porres Marianist School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,30,35,36,36,29,37,0,51,57,0,0,0,0,0,33,0,35,379
NASSAU,2.80202E+11,Hebrew Academy Of Nassau,Junior Senior School,JEWISH,0,0,0,0,0,0,0,54,43,69,74,78,51,0,0,0,0,369
NASSAU,2.80203E+11,Sure Foundation Child Care Inc,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,8
NASSAU,2.80203E+11,Pat-Kam School & Early Childhood Center,Elementary,INDEPENDENT,4,6,1,2,0,0,0,0,0,0,0,0,0,0,12,0,20,45
NASSAU,2.80203E+11,Little Red Train Private School,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,18,24
NASSAU,2.80205E+11,South Shore Country Day School,Elementary,INDEPENDENT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,112,122
NASSAU,2.80206E+11,Elija School (The),Special School,INDEPENDENT,0,0,0,0,0,0,17,0,0,0,0,0,0,12,0,0,0,29
NASSAU,2.80206E+11,Maria Montessori School (The),Elementary,INDEPENDENT,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5,9
NASSAU,2.80206E+11,Saint William The Abbot School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,36,37,49,34,61,43,0,53,57,0,0,0,0,0,36,0,47,453
NASSAU,2.80207E+11,Saint Elizabeth Ann Seton Regional School-Bellmore,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,33,39,31,33,40,32,0,17,24,0,0,0,0,0,32,0,47,328
NASSAU,2.80209E+11,Children'S Learning Center-Ucp Nassau County,Special School,INDEPENDENT,0,0,0,0,0,0,66,0,0,0,0,0,0,72,0,0,45,183
NASSAU,2.80209E+11,Msup Elementary School,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,53,61
NASSAU,2.80209E+11,Community Academic Prep Center,Junior Senior School,INDEPENDENT,6,3,0,5,1,5,0,1,1,0,1,0,1,0,2,0,13,39
NASSAU,2.80209E+11,De La Salle School (The),Middle School,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,0,0,0,0,18,18,0,17,10,0,0,0,0,0,0,0,0,63
