County,BEDS Code,School Name,Grade Org Desc,Affiliation,GR 1,GR 2,GR 3,GR 4,GR 5,GR 6,GR 7,GR 8,GR 9,GR 10,GR 11,GR 12,UGE,UGS,FULLK,HALFK,PREK,Enrollment
ERIE,140600136295,Saint Joseph University School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,20,15,21,17,15,19,19,21,0,0,0,0,0,0,18,0,16,181
ERIE,140600136296,Our Lady Of Black Rock,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,11,22,22,17,17,20,13,16,0,0,0,0,0,0,19,0,17,174
ERIE,140600136307,Nardin Academy High School,Senior High,ROMAN CATHOLIC BUFFALO DIOCESE,0,0,0,0,0,0,0,0,126,115,113,115,0,0,0,0,0,469
ERIE,140600136362,Bishop Timon-Saint Jude High School,Senior High,ROMAN CATHOLIC BUFFALO DIOCESE,0,0,0,0,0,0,0,0,54,66,68,70,0,0,0,0,0,258
ERIE,140600136375,Mount Mercy Academy,Senior High,ROMAN CATHOLIC BUFFALO DIOCESE,0,0,0,0,0,0,0,0,57,53,61,57,0,0,0,0,0,228
ERIE,140600136376,Saint Mark School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,50,47,44,62,47,48,45,36,0,0,0,0,0,0,38,0,0,417
ERIE,140600136386,Canisius High School,Senior High,ROMAN CATHOLIC BUFFALO DIOCESE,0,0,0,0,0,0,0,0,230,214,229,205,0,0,0,0,0,878
ERIE,140600137113,Nardin Academy-Elementary,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,20,29,31,32,46,37,47,63,0,0,0,0,0,0,40,0,39,384
ERIE,140600139125,Catholic Academy West Buffalo,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,22,22,20,32,18,31,12,20,0,0,0,0,0,0,18,0,18,213
ERIE,140600139127,Nativitymiguel Middle School - Buffalo,Middle School,ROMAN CATHOLIC BUFFALO DIOCESE,0,0,0,0,12,26,32,25,0,0,0,0,0,0,0,0,0,95
ERIE,140600629408,Darul-Uloom Al Madania,Junior Senior School,ISLAMIC,13,15,12,12,24,29,42,26,39,28,10,0,0,0,14,0,13,277
ERIE,140600995982,Buffalo Hearing & Speech Ctr,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,474,491
ERIE,140600996006,Saints Tabernacle Of Excellence,Junior Senior School,INDEPENDENT,0,2,1,2,6,2,1,1,2,1,1,3,1,0,0,0,0,23
ERIE,140600996171,Academy Of Scholars (The),Elementary,INDEPENDENT,0,0,0,2,1,1,2,2,1,0,0,0,0,0,0,0,0,9
ERIE,140600996435,Buffalo Seminary,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,48,64,44,66,0,0,0,0,0,222
ERIE,140600996445,Elmwood Franklin School,Elementary,INDEPENDENT,29,27,34,33,31,21,30,33,0,0,0,0,0,0,24,0,34,296
ERIE,140600996459,Saint Mary'S School For The Deaf,K-12 School,INDEPENDENT,5,8,3,4,3,5,8,4,4,4,11,8,10,6,4,0,7,94
ERIE,140600996468,Nichols School,Junior Senior School,INDEPENDENT,0,0,0,0,45,38,49,56,104,91,96,94,0,0,0,0,0,573
ERIE,140600999087,Stanley G Falk School,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,261,284,0,0,0,545
ERIE,140600999851,Universal School,Elementary,INDEPENDENT,5,7,10,15,15,16,15,11,0,0,0,0,0,0,8,0,5,107
ERIE,140701139960,Mary Queen Of Angels School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,18,14,12,15,18,14,22,28,0,0,0,0,0,0,14,0,33,188
ERIE,140702805757,New Creation Fellowship Academy,K-12 School,CHRISTIAN FUNDAMENTALIST,3,4,2,5,4,3,7,2,4,3,1,3,0,0,2,0,1,44
ERIE,140702997805,Aspire Of Western New York,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,44,45,0,0,23,112
ERIE,140707137080,"Cantalician Center For Learning, Inc",Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,0,0,0,0,0,0,0,0,0,0,0,0,97,61,24,0,58,240
ERIE,140801136238,Nativity Of The Blessed Virgin Mary School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,13,18,23,17,20,24,17,25,0,0,0,0,0,0,16,0,55,228
ERIE,141101136383,Saint Aloysius Regional School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,16,10,11,7,10,5,10,6,0,0,0,0,0,0,12,0,8,95
ERIE,141101609343,Blossom Garden Friends School,Junior Senior School,QUAKERS,1,0,0,1,0,0,0,0,1,2,0,1,1,3,1,0,0,11
ERIE,141101998103,League For The Handicapped Center,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,63,70
ERIE,141501137228,Saint Stephen School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,14,24,19,19,21,17,19,16,0,0,0,0,0,0,22,0,20,191
ERIE,141601136318,Ss Peter & Paul School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,30,34,38,36,34,42,42,44,0,0,0,0,0,0,34,0,25,359
ERIE,141601859990,Old Time Baptist Academy,K-12 School,BAPTIST,3,2,6,3,5,3,4,3,1,4,4,2,0,0,8,0,0,48
ERIE,141604136331,Immaculata Academy,Senior High,ROMAN CATHOLIC BUFFALO DIOCESE,0,0,0,0,0,0,0,0,52,42,50,47,0,0,0,0,0,191
ERIE,141604136382,Southtowns Catholic School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,23,19,18,22,18,19,17,18,0,0,0,0,0,0,21,0,29,204
ERIE,141604136402,Saint Francis High School,Senior High,ROMAN CATHOLIC BUFFALO DIOCESE,0,0,0,0,0,0,0,0,159,143,111,122,0,0,0,0,0,535
ERIE,141800136305,Our Lady Of Victory School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,25,25,23,27,24,23,24,20,0,0,0,0,0,0,12,0,15,218
ERIE,141800137227,Baker Victory Services,K-12 School,ROMAN CATHOLIC BUFFALO DIOCESE,8,12,8,11,5,25,20,27,37,35,28,32,0,0,4,0,138,390
ERIE,141800626108,Al-Rasheed Academy,Elementary,ISLAMIC,19,12,24,22,18,22,23,20,0,0,0,0,0,0,13,0,0,173
ERIE,141901136283,Saint Mary'S Elementary School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,28,42,31,45,36,33,42,37,0,0,0,0,0,0,24,0,47,365
ERIE,141901136332,Saint Mary'S High School,Senior High,ROMAN CATHOLIC BUFFALO DIOCESE,0,0,0,0,0,0,0,0,83,65,90,90,0,0,0,0,0,328
ERIE,141901137240,Our Lady-Blessed Sacrament,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,18,15,17,22,18,24,24,32,0,0,0,0,0,0,7,0,17,194
ERIE,141901429616,Buffalo Suburban Christian Academy,Elementary,SEVENTH-DAY ADVENTIST,0,2,1,3,5,3,0,0,0,0,0,0,0,0,0,0,0,14
ERIE,142301136271,Saint John Vianney School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,17,25,37,28,22,30,18,30,0,0,0,0,0,0,21,0,33,261
ERIE,142301136425,Nativity Of Our Lord School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,17,21,28,21,19,23,22,15,0,0,0,0,0,0,28,0,15,209
ERIE,142500808948,New Life Christian School,Junior Senior School,CHRISTIAN FUNDAMENTALIST,6,4,5,4,3,5,4,2,2,3,2,0,0,0,7,0,5,52
ERIE,142601136293,Saint Amelia School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,47,37,60,51,57,72,67,75,0,0,0,0,0,0,62,0,82,610
ERIE,142601136325,Saint Joseph'S Collegiate Institute,Senior High,ROMAN CATHOLIC BUFFALO DIOCESE,0,0,0,0,0,0,0,0,225,206,191,190,0,0,0,0,0,812
ERIE,142601136387,Mount Saint Mary Academy,Senior High,ROMAN CATHOLIC BUFFALO DIOCESE,0,0,0,0,0,0,0,0,76,67,91,91,0,0,0,0,0,325
ERIE,142601136418,Saint John The Baptist School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,37,28,43,24,31,47,34,42,0,0,0,0,0,0,41,0,52,379
ERIE,142601136593,Cardinal O'Hara High School,Senior High,ROMAN CATHOLIC BUFFALO DIOCESE,0,0,0,0,0,0,0,0,47,69,66,64,0,0,0,0,0,246
ERIE,142601137102,Saint Andrew'S Country Day School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,9,17,13,17,16,23,25,23,0,0,0,0,0,0,23,0,27,193
ERIE,142601997712,Erie County New York State A R C,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,88,58,0,0,50,196
ERIE,142801137104,Queen Of Heaven School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,35,33,42,34,37,42,50,55,0,0,0,0,0,0,30,0,36,394
ERIE,142801325775,Trinity Lutheran School,Elementary,LUTHERAN,8,5,7,2,6,4,7,11,0,0,0,0,0,0,8,0,5,63
ERIE,142801807861,West Seneca Christian School,K-12 School,CHRISTIAN FUNDAMENTALIST,9,7,8,8,5,6,5,8,11,11,7,14,0,0,5,0,5,109
ERIE,142801807920,Center Road Christian Academy,Junior Senior School,CHRISTIAN FUNDAMENTALIST,2,1,2,1,3,3,2,3,1,5,2,2,0,0,0,0,0,27
ESSEX,151102155008,Saint Agnes Parochial School,Elementary,ROMAN CATHOLIC - OGDENSBURG DIOCESE,11,8,3,0,0,0,0,0,0,0,0,0,0,0,16,0,81,119
ESSEX,151102996600,North Country School,Elementary,INDEPENDENT,0,0,0,2,5,8,21,30,16,0,0,0,0,0,0,0,0,82
ESSEX,151102996601,Northwood School,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,14,40,52,52,0,0,0,0,0,158
ESSEX,151102998669,National Sports Academy,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,2,3,7,9,0,0,0,0,0,21
ESSEX,151102999844,Mountain Lake Childrens Residence,Junior Senior School,INDEPENDENT,0,0,0,0,0,0,0,4,8,10,8,5,0,0,0,0,0,35
ESSEX,151401858091,Mountainside Christian Academy,K-12 School,BAPTIST,9,12,5,9,7,4,9,3,6,3,2,5,0,0,5,0,13,92
ESSEX,151501155883,Saint Mary'S School,Elementary,ROMAN CATHOLIC - OGDENSBURG DIOCESE,16,13,9,15,13,11,6,6,0,0,0,0,0,0,14,0,15,118
ESSEX,151701996167,Lakeside School,Elementary,INDEPENDENT,5,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,8,21
FRANKLIN,161401155868,Saint Bernard'S School,Elementary,ROMAN CATHOLIC - OGDENSBURG DIOCESE,19,8,7,5,5,0,0,0,0,0,0,0,0,0,12,0,0,56
FRANKLIN,161401995608,Northern Lights School,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,33
FRANKLIN,161501159247,Holy Family School,Elementary,ROMAN CATHOLIC - OGDENSBURG DIOCESE,22,13,15,13,17,20,13,10,0,0,0,0,0,0,16,0,21,160
FRANKLIN,161801999412,Saint Therese'S Academy,Elementary,INDEPENDENT,7,4,4,6,4,0,5,3,0,0,0,0,0,0,3,0,0,36
FULTON,171102808132,Perth Bible Christian Academy,K-12 School,CHRISTIAN FUNDAMENTALIST,8,1,9,2,7,8,3,6,2,3,2,1,0,0,11,0,9,72
GENESEE,180300137106,Saint Joseph School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,23,19,17,18,25,30,16,30,0,0,0,0,0,0,23,0,31,232
GENESEE,180300137112,Notre Dame High School,Senior High,ROMAN CATHOLIC BUFFALO DIOCESE,0,0,0,0,0,0,0,0,40,39,38,43,0,0,0,0,0,160
GENESEE,180300329652,St Paul Lutheran School,Elementary,LUTHERAN,10,5,6,9,4,0,0,0,0,0,0,0,0,0,10,0,5,49
GREENE,190701859503,Grapeville Christian School,K-12 School,BAPTIST,4,2,6,10,6,4,5,8,5,8,7,4,0,0,3,0,0,72
GREENE,190901999257,Platte Clove School,Elementary,INDEPENDENT,6,2,4,4,5,3,5,4,0,0,0,0,0,0,5,0,0,38
HERKIMER,210601115680,Saint Francis De Sales Regional Catholic School,Elementary,ROMAN CATHOLIC - ALBANY DIOCESE,8,14,12,12,7,6,0,0,0,0,0,0,0,0,15,0,24,98
HERKIMER,210800858546,Mohawk Valley Christian Academy,Junior Senior School,BAPTIST,3,2,3,3,3,3,1,1,5,1,0,2,0,0,5,0,2,34
HERKIMER,212001809542,Faith Christian School,Elementary,CHRISTIAN FUNDAMENTALIST,1,2,1,1,1,2,1,0,1,0,0,0,0,0,1,0,0,11
JEFFERSON,222000155013,Immaculate Heart Elementary School,Elementary,ROMAN CATHOLIC - OGDENSBURG DIOCESE,35,51,40,36,24,40,0,0,0,0,0,0,0,0,50,0,75,351
JEFFERSON,222000155874,Immaculate Heart Central High School,Junior Senior School,ROMAN CATHOLIC - OGDENSBURG DIOCESE,0,0,0,0,0,0,39,43,36,47,54,48,0,0,0,0,0,267
JEFFERSON,222000809092,Faith Fellowship Christian School,K-12 School,CHRISTIAN FUNDAMENTALIST,14,12,17,9,16,9,15,13,14,9,7,6,0,0,25,0,12,178
JEFFERSON,222201155866,Augustinian Academy-Elementary,Elementary,ROMAN CATHOLIC - OGDENSBURG DIOCESE,16,22,22,9,9,6,7,7,0,0,0,0,0,0,26,0,44,168
JEFFERSON,222201809064,Christian Heritage School,Elementary,CHRISTIAN FUNDAMENTALIST,2,0,2,1,1,0,0,0,0,0,0,0,2,0,1,0,2,11
LEWIS,230901655470,Millcreek Amish School,Elementary,MENNONITES,3,2,5,2,3,2,3,3,0,0,0,0,0,0,0,0,0,23
LEWIS,230901655472,Deerbrook School,Elementary,MENNONITES,3,3,2,3,3,4,3,3,0,0,0,0,0,0,0,0,0,24
LEWIS,230901657826,Crystal Light Mennonite School,Elementary,MENNONITES,3,3,5,3,7,4,6,3,4,0,0,0,1,0,0,0,0,39
LEWIS,230901658822,Hope Mennonite School,Elementary,MENNONITES,0,2,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,8
LEWIS,231301658564,River Valley Mennonite School,K-12 School,MENNONITES,8,6,8,6,9,6,8,5,5,6,6,4,0,0,8,0,0,85
LIVINGSTON,240101166156,Saint Agnes Parochial School,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,11,14,11,14,11,11,0,0,0,0,0,0,0,0,11,0,34,117
LIVINGSTON,240401809547,Genesee Country Christian School,Elementary,CHRISTIAN FUNDAMENTALIST,5,5,9,2,9,2,7,2,0,0,0,0,0,0,0,10,16,67
MADISON,250701808879,New Life Christian School,K-12 School,CHRISTIAN FUNDAMENTALIST,7,2,6,3,7,3,5,5,6,3,5,8,0,0,3,0,13,76
MADISON,251400185522,Saint Patrick School,Elementary,ROMAN CATHOLIC - SYRACUSE DIOCESE,14,16,13,9,15,7,0,0,0,0,0,0,0,0,17,0,31,122
MADISON,251400189608,Holy Cross Academy,Junior Senior School,ROMAN CATHOLIC - SYRACUSE DIOCESE,0,0,0,0,0,0,15,11,18,10,17,14,0,0,0,0,0,85
MONROE,260101166208,Seton Catholic School,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,39,32,36,47,39,35,0,0,0,0,0,0,0,0,43,0,83,354
MONROE,260101166230,Siena Catholic Academy,Junior High School,ROMAN CATHOLIC - ROCHESTER DIOCESE,0,0,0,0,0,0,93,84,0,0,0,0,0,0,0,0,0,177
MONROE,260101166603,Mcquaid Jesuit School,Junior Senior School,ROMAN CATHOLIC - ROCHESTER DIOCESE,0,0,0,0,0,78,108,107,164,169,152,153,0,0,0,0,0,931
MONROE,260101226476,Hillel Community Day School,Elementary,JEWISH,7,8,7,4,3,9,1,0,0,0,0,0,0,0,23,0,0,62
MONROE,260101229557,Ora Academy,Other,JEWISH,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,10
MONROE,260101625038,Westfall Academy (Icr),Elementary,ISLAMIC,11,12,8,9,7,2,0,0,0,0,0,0,0,0,15,0,30,94
MONROE,260101809946,Destiny Christian School And Preschool,K-12 School,CHRISTIAN FUNDAMENTALIST,19,8,9,11,10,4,11,7,8,7,5,3,0,0,16,0,15,133
MONROE,260101995574,Montessori School Of Rochester,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,10
MONROE,260101996451,Harley School (The),K-12 School,INDEPENDENT,29,28,29,39,37,32,48,42,47,48,49,45,0,0,32,0,18,523
MONROE,260401166221,Saint Pius X School,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,29,31,29,22,28,23,0,0,0,0,0,0,0,0,19,0,59,240
MONROE,260401857742,Northstar Christian Academy,K-12 School,BAPTIST,21,21,18,23,18,27,24,19,38,33,44,23,0,0,19,0,0,328
MONROE,260401994567,Archangel School,Other,INDEPENDENT,8,6,6,9,7,3,3,4,3,4,0,2,0,0,7,0,2,64
MONROE,260401999477,Hope Hall School,Junior Senior School,INDEPENDENT,0,3,3,11,10,17,19,25,27,20,16,17,0,0,0,0,0,168
MONROE,260501166192,Saint Lawrence School,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,30,30,30,26,29,22,0,0,0,0,0,0,0,0,25,0,22,214
MONROE,260501808815,Greece Christian School,Elementary,CHRISTIAN FUNDAMENTALIST,26,17,24,20,18,14,20,17,0,0,0,0,0,0,24,0,32,212
MONROE,260501996191,Villa Of Hope,Junior Senior School,INDEPENDENT,0,0,0,0,0,1,4,9,33,12,13,8,0,0,0,0,0,80
MONROE,260501999467,Greece Montessori School,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,53,64
MONROE,260801165157,St John Neumann School,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,14,18,13,19,18,20,0,0,0,0,0,0,0,0,15,0,22,139
MONROE,260801166610,Bishop Kearney High School,Junior Senior School,ROMAN CATHOLIC - ROCHESTER DIOCESE,0,0,0,0,0,0,20,31,55,68,68,49,0,0,0,0,0,291
MONROE,260801225023,Derech Hatorah Of Rochester,Elementary,JEWISH,9,11,7,11,10,9,8,9,0,0,0,0,0,0,9,0,0,83
MONROE,260801428508,Bay Knoll Sda School,Elementary,SEVENTH-DAY ADVENTIST,4,4,4,3,3,2,4,2,0,0,0,0,0,0,3,0,3,32
MONROE,260803166171,St Kateri School,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,21,19,23,12,20,15,0,0,0,0,0,0,0,0,35,0,67,212
MONROE,260803994567,Archangel School,Junior Senior School,INDEPENDENT,8,6,6,9,7,3,3,4,3,4,0,2,0,0,7,0,2,64
MONROE,260901808131,Lima Christian School,K-12 School,CHRISTIAN FUNDAMENTALIST,10,8,8,13,12,18,10,15,25,24,15,29,0,0,8,0,0,195
MONROE,261101325771,Saint Paul Lutheran School,Elementary,LUTHERAN,19,15,9,10,10,12,4,8,0,0,0,0,0,0,16,3,85,191
MONROE,261201166189,Saint Joseph School,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,38,38,35,30,31,34,0,0,0,0,0,0,0,0,32,0,48,286
MONROE,261201166604,Our Lady Of Mercy High School,Junior Senior School,ROMAN CATHOLIC - ROCHESTER DIOCESE,0,0,0,0,0,42,92,92,131,113,133,131,0,0,0,0,0,734
MONROE,261201809352,Charles Finney School (The),K-12 School,CHRISTIAN FUNDAMENTALIST,13,6,16,13,17,18,26,24,29,37,42,26,0,0,15,0,0,282
MONROE,261201996127,Southeast Christian Academy,Junior Senior School,CHRISTIAN FUNDAMENTALIST,4,4,1,1,0,5,0,0,9,2,4,4,0,0,1,2,3,40
MONROE,261201998352,Penfield Village Nursery School & Kindergarten,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,60,84
MONROE,261313995996,St John Bosco School,Junior Senior School,INDEPENDENT,11,12,15,21,10,14,6,6,4,2,0,0,1,1,10,0,3,116
MONROE,261401167057,Saint Louis School,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,33,32,30,36,36,29,0,0,0,0,0,0,0,0,47,0,68,311
MONROE,261401168384,Trinity Montessori School,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,14,5,8,6,7,3,0,0,0,0,0,0,0,0,26,0,54,123
MONROE,261401997038,Allendale Columbia School,K-12 School,INDEPENDENT,21,29,20,16,34,21,23,29,37,27,40,47,0,0,26,0,27,397
MONROE,261600165998,Nativity Preparatory Academy,Middle School,ROMAN CATHOLIC - ROCHESTER DIOCESE,0,0,0,0,7,17,18,15,0,0,0,0,0,0,0,0,0,57
MONROE,261600166178,Holy Cross School,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,31,41,36,39,32,20,0,0,0,0,0,0,0,0,47,0,47,293
MONROE,261600166206,Nazareth Elementary School,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,27,19,21,21,23,23,0,0,0,0,0,0,0,0,30,0,42,206
MONROE,261600167041,Aquinas Institute Of Rochester,Junior Senior School,ROMAN CATHOLIC - ROCHESTER DIOCESE,0,0,0,0,0,0,89,92,143,167,162,141,0,0,0,0,0,794
MONROE,261600227875,Talmudical Institute Of Upstate New York,Senior High,JEWISH,0,0,0,0,0,0,0,0,13,14,12,9,0,0,0,0,0,48
MONROE,261600805555,Northside Christian Academy,Elementary,INDEPENDENT,0,5,1,2,0,0,0,0,0,0,0,0,0,0,3,0,9,20
MONROE,261600995647,Hamidiye Academy,Middle School,INDEPENDENT,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,7
MONROE,261600997046,Rochester School For The Deaf,Junior Senior School,INDEPENDENT,6,4,7,5,7,3,7,7,1,4,3,0,4,15,5,0,15,93
MONROE,261600997048,Mary Cariola Childrens Center,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,185,162,0,0,41,388
MONROE,261600997698,Hillside Childrens Center School,Junior Senior School,INDEPENDENT,1,1,1,1,2,4,4,14,26,15,10,5,0,0,0,0,0,84
MONROE,261600998895,Cobblestone School,Elementary,INDEPENDENT,6,4,7,3,3,4,0,0,0,0,0,0,0,0,5,0,5,37
MONROE,261701167030,School Of The Holy Childhood,Special School,ROMAN CATHOLIC - ROCHESTER DIOCESE,0,0,0,0,0,0,0,0,0,0,0,0,32,84,0,0,0,116
MONROE,261701329066,Pinnacle Lutheran School,Elementary,LUTHERAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,48,68
MONROE,261701998567,Norman Howard School,Junior Senior School,INDEPENDENT,0,0,0,0,4,6,10,14,23,18,22,22,0,0,0,0,0,119
MONROE,261801808866,Cornerstone Christian Academy,K-12 School,CHRISTIAN FUNDAMENTALIST,8,5,4,3,3,4,2,5,6,7,8,6,0,0,8,0,7,76
MONROE,261901166223,Saint Rita School,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,29,33,40,40,41,28,0,0,0,0,0,0,0,0,25,0,26,262
MONROE,261901805659,Lakeside Alpha School,Junior Senior School,INDEPENDENT,0,0,7,6,8,5,6,2,4,4,4,0,0,0,0,0,0,46
MONROE,261901807039,Rochester Christian School,Elementary,CHRISTIAN FUNDAMENTALIST,13,13,12,7,13,10,12,15,0,0,0,0,0,0,16,3,23,137
MONROE,261901808468,Webster Christian School,K-12 School,CHRISTIAN FUNDAMENTALIST,12,7,8,11,10,10,14,7,27,13,21,19,0,0,9,0,9,177
MONROE,261901997789,Hillside-Halpern Educational Center,Junior Senior School,INDEPENDENT,0,0,0,0,0,0,4,9,6,14,16,14,0,0,0,0,0,63
MONROE,261901999886,Webster Montessori School,Elementary,INDEPENDENT,11,12,4,1,3,0,0,0,0,0,0,0,0,0,17,0,65,113
MONROE,262001997047,Crestwood Children'S Center,Elementary,INDEPENDENT,7,6,8,8,17,22,13,10,0,0,0,0,0,0,0,0,0,91
MONTGOMERY,270100115723,Saint Mary'S Institute Elementary School,Elementary,ROMAN CATHOLIC - ALBANY DIOCESE,28,26,13,20,17,24,17,16,0,0,0,0,0,0,27,0,27,215
MONTGOMERY,270301996102,Faith Bible Academy,Junior Senior School,INDEPENDENT,0,2,1,2,3,3,3,4,2,2,3,2,0,0,2,0,0,29
MONTGOMERY,270601655125,Shady Lane School,Elementary,MENNONITES,3,3,4,2,2,4,3,2,0,0,0,0,0,0,0,0,0,23
MONTGOMERY,270701659807,Turnpike School,Elementary,MENNONITES,3,2,3,2,2,2,3,2,0,0,0,0,0,0,0,0,0,19
NASSAU,280100179251,All Saints Regional Cath Elem-Upper,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,20,14,15,21,27,18,12,23,0,0,0,0,0,0,15,0,19,184
NASSAU,280100607084,Friends Academy,K-12 School,QUAKERS,30,22,32,37,33,53,65,70,92,95,96,98,0,0,26,0,14,763
NASSAU,280100998347,North Shore Day School,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,37,49
NASSAU,280201175646,Sacred Heart Academy,Senior High,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,0,0,0,0,0,0,0,0,166,206,217,213,0,0,0,0,0,802
NASSAU,280201629311,Crescent School,K-12 School,ISLAMIC,14,17,18,16,14,18,19,24,21,17,14,12,0,0,18,0,15,237
NASSAU,280202175545,Kellenberg Memorial High School,Junior Senior School,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,0,0,0,0,0,125,192,214,594,497,552,452,0,0,0,0,0,2626
NASSAU,280202179356,Saint Martin De Porres Marianist School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,37,28,27,26,36,60,57,60,0,0,0,0,0,0,31,0,36,398
NASSAU,280202227573,Hebrew Academy Of Nassau,Junior Senior School,JEWISH,0,0,0,0,0,0,69,73,76,56,82,72,0,0,0,0,0,428
NASSAU,280202999448,Pat-Kam School & Early Childhood Center,Elementary,INDEPENDENT,7,7,0,0,0,0,0,0,0,0,0,0,0,0,13,0,40,67
NASSAU,280202999780,Little Red Train Private School,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,20,37
NASSAU,280204998375,South Shore Country Day School,Elementary,INDEPENDENT,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,6,90,104
NASSAU,280205995630,Elija School (The),Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,16
NASSAU,280205997452,Maria Montessori School (The),Elementary,INDEPENDENT,3,4,3,6,2,1,0,0,0,0,0,0,1,0,8,0,13,41
NASSAU,280206175651,Saint William The Abbot School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,45,33,61,49,60,60,56,44,0,0,0,0,0,0,38,0,61,507
NASSAU,280207179359,Saint Elizabeth Ann Seton Regional School-Bellmore,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,30,31,38,30,23,29,23,42,0,0,0,0,0,0,39,0,56,341
NASSAU,280208997798,Children'S Learning Center-Ucp Nassau County,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,88,55,0,0,55,198
NASSAU,280208998980,Msup Elementary School,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,53,59
NASSAU,280208999649,Community Academic Prep Center,Junior Senior School,INDEPENDENT,3,5,1,5,2,1,0,1,1,4,0,2,0,0,1,0,0,26
NASSAU,280209179906,De La Salle School (The),Middle School,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,0,0,0,0,16,14,16,15,0,0,0,0,0,0,0,0,0,61
NASSAU,280209809489,Freeport Christian Academy,Elementary,CHRISTIAN FUNDAMENTALIST,16,10,8,3,5,6,6,7,0,0,0,0,0,0,11,0,37,109
